"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.697122302158273,0.00299195605257995
"abundance_cols.healthy_stool_10_10",0.697774587221823,0.00274738752882304
"abundance_cols.healthy_stool_10_100",0.69562096195262,0.00294305194486683
"abundance_cols.healthy_stool_10_50",0.698492462311558,0.00279631083202512
"abundance_cols.healthy_stool_100_1",0.646170442286947,0.0165940977261732
"abundance_cols.healthy_stool_100_10",0.635334088335221,0.0177346090654296
"abundance_cols.healthy_stool_100_100",0.613022113022113,0.0201966644172371
"abundance_cols.healthy_stool_100_50",0.627745664739884,0.0185882580146775
