"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.612084063047285,0.000966276934969562
"abundance_cols.healthy_stool_10_10",0.605980650835532,0.00144871547228124
"abundance_cols.healthy_stool_10_100",0.605101143359719,0.00149693370032353
"abundance_cols.healthy_stool_10_50",0.607205623901582,0.00135226504394861
"abundance_cols.healthy_stool_100_1",0.592670157068063,0.00438153016514998
"abundance_cols.healthy_stool_100_10",0.577262693156733,0.00562635248857899
"abundance_cols.healthy_stool_100_100",0.580427446569179,0.00596096529179887
"abundance_cols.healthy_stool_100_50",0.579933847850055,0.00562635248857899
