"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.612084063047285,0.000965530559042194
"abundance_cols.healthy_stool_10_10",0.605980650835532,0.00144759698899826
"abundance_cols.healthy_stool_10_100",0.605101143359719,0.00149577804583836
"abundance_cols.healthy_stool_10_50",0.607205623901582,0.00135122092462118
"abundance_cols.healthy_stool_100_1",0.592670157068063,0.00437815732499399
"abundance_cols.healthy_stool_100_10",0.577262693156733,0.00562202681274326
"abundance_cols.healthy_stool_100_100",0.580427446569179,0.00595638389854933
"abundance_cols.healthy_stool_100_50",0.579933847850055,0.00562202681274326
