TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,23300.7054711246,0.295177297006824,23065.2251874367,0.292194517658148,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,45,Phocaeicola vulgatus,33,6,0.72,1,0.58,0.16,TRUE
411479,Bacteroides uniformis,20896.961195542,0.264726255992577,21071.4748125633,0.26693743980512,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,50,1,1,1,0.84,0.02,TRUE
537011,Segatella copri,10264,0.13002609643011,10264,0.13002597659044,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,48,4,1,1,0.22,0.14,TRUE
515619,Agathobacter rectalis,10071.6904761905,0.127589886698301,10017.8714285714,0.126908939409821,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,41,Agathobacter rectalis,39,20,0.98,0.98,1,0.32,TRUE
411903,Collinsella aerofaciens,7088,0.0897919886493197,7062.2,0.089464593604946,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,50,4,1,1,0.42,0.3,TRUE
367928,Bifidobacterium adolescentis,6043,0.0765537510451241,6043.6,0.0765616579703418,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,48,2,1,1,0.54,0,TRUE
411483,Faecalibacterium duncaniae,813.809523809524,0.0103094773595673,801.878571428571,0.0101588474576834,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,48,Faecalibacterium prausnitzii,49,28,0.86,1,1,0.24,TRUE
449673,Bacteroides stercoris,97,0.00122881248574831,140.4,0.00177858592132915,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,Bacteroides,36,Bacteroides fragilis,17,7,0.82,1,0.76,0.54,TRUE
999419,Parabacteroides johnsonii,69,0.000874103726975601,68.2,0.000864091782243552,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,Bacteroides,35,Bacteroides fragilis,28,7,0.04,0.1,1,1,FALSE
585394,Roseburia hominis,35,0.000443385948465885,55.3,0.000700025684465638,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Faecalibacterium,25,Faecalibacterium prausnitzii,23,20,0.571428571428571,0.628571428571429,0.971428571428571,0.971428571428571,TRUE
511680,Eshraghiella crossota,32,0.00040538143859738,40.6,0.00051385245197076,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Faecalibacterium,18,Mediterraneibacter gnavus,20,34,0.78125,0.78125,0.96875,0.96875,TRUE
0,unknown genome; accession ID isNZ_EQ973339.1,18,0.000228027059211026,15.2,0.000192164507670322,0,0,0,0,0,0,0,Faecalibacterium,15,Faecalibacterium prausnitzii,15,13,0,0,1,0,FALSE
40520,Blautia obeum,17,0.000215358889254858,21,0.000265904211128186,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Faecalibacterium,16,Blautia wexlerae,16,14,0.235294117647059,1,1,1,FALSE
411474,Coprococcus eutactus,16,0.00020269071929869,26.5,0.000336115572712766,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,16,Coprococcus eutactus,16,2,1,1,1,0.4375,TRUE
246787,Bacteroides cellulosilyticus,17.3333333333333,0.000219581612573581,17.5,0.000221497677015063,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,14,Bacteroides cellulosilyticus,14,5,1,1,1,1,TRUE
292800,Flavonifractor plautii,22.5,0.000285033824013783,22.05,0.000279933694867138,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor,13,Flavonifractor plautii,13,2,1,1,1,1,TRUE
