"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
435590,"Phocaeicola vulgatus",23111,0.292774075857002,22875.9,0.289795736071533,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",45,"Phocaeicola vulgatus",33,6,0.72,1,0.58,0.16
411479,"Bacteroides uniformis",13256,0.167929260938965,13477,0.170729460781715,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",50,"Bacteroides uniformis",50,1,1,1,0.84,0.02
537011,"Segatella copri",10264,0.13002609643011,10264,0.13002597659044,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Segatella",48,"Segatella copri",48,4,1,1,0.22,0.14
515619,"Agathobacter rectalis",9714,0.123058602954217,9775.4,0.123836493779828,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",41,"Agathobacter rectalis",39,20,0.98,0.98,1,0.32
445970,"Alistipes putredinis",7269,0.0920849274113861,7266.1,0.0920487629977314,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",10,"Alistipes onderdonkii",8,17,0,0.923076923076923,1,0.307692307692308
411903,"Collinsella aerofaciens",7088,0.0897919886493197,7062.2,0.089464593604946,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",50,"Collinsella aerofaciens",50,4,1,1,0.42,0.3
367928,"Bifidobacterium adolescentis",6042,0.0765410828751679,6041.9,0.0765397245328645,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",50,"Bifidobacterium adolescentis",48,2,1,1,0.54,0
411483,"Faecalibacterium duncaniae",752,0.00952646380703843,742.5,0.00940662569217795,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium duncaniae","Faecalibacterium",48,"Faecalibacterium prausnitzii",49,28,0.86,1,1,0.24
763034,"Bacteroides fluxus",260,0.00329372418860371,254.7,0.00322699827062775,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fluxus","Bacteroides",49,"Bacteroides thetaiotaomicron",46,4,0,1,1,1
742740,"[Clostridium] symbiosum",181,0.00229293876206643,135.6,0.0017182178349824,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","[Clostridium] symbiosum","Faecalibacterium",32,"Lachnospiraceae bacterium GAM79",23,40,0,0.02,1,1
301302,"Roseburia faecis",180,0.00228027059211026,109.1,0.00138246956976105,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia faecis","Agathobacter",41,"Agathobacter rectalis",38,10,0.02,0.44,1,1
880526,"Rikenella microfusus",102,0.00129215333552915,64.3,0.000814075822728989,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella","Rikenella microfusus","Phocaeicola",43,"Phocaeicola dorei",43,3,0,0,1,1
449673,"Bacteroides stercoris",97,0.00122881248574831,140.4,0.00177858592132915,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Bacteroides",36,"Bacteroides fragilis",17,7,0.82,1,0.76,0.54
999419,"Parabacteroides johnsonii",69,0.000874103726975601,68.2,0.000864091782243552,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides johnsonii","Bacteroides",35,"Bacteroides fragilis",28,7,0.04,0.1,1,1
226186,"Bacteroides thetaiotaomicron",68,0.000861435557019433,67.6,0.000856206387965946,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","Phocaeicola",46,"Phocaeicola dorei",34,4,0.26,1,1,1
1121101,"Bacteroides salyersiae",49,0.000620740327852238,45.2,0.00057238594176971,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salyersiae","Bacteroides",29,"Bacteroides fragilis",19,12,0.163265306122449,0.816326530612245,1,0.938775510204082
1002367,"Leyella stercorea",49,0.000620740327852238,53.3,0.000675789675580879,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea","Bacteroides",31,"Phocaeicola dorei",24,7,0,0,1,1
745368,"Gemmiger formicilis",49,0.000620740327852238,47.9,0.000606672722061257,"0","Bacillota","Clostridia","Eubacteriales","0","Gemmiger","Gemmiger formicilis","Faecalibacterium",48,"Faecalibacterium prausnitzii",44,4,0,0,1,1
585394,"Roseburia hominis",35,0.000443385948465885,55.3,0.000700025684465638,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","Faecalibacterium",25,"Faecalibacterium prausnitzii",23,20,0.571428571428571,0.628571428571429,0.971428571428571,0.971428571428571
511680,"Eshraghiella crossota",32,0.00040538143859738,40.6,0.00051385245197076,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota","Faecalibacterium",18,"Mediterraneibacter gnavus",20,34,0.78125,0.78125,0.96875,0.96875
0,"unknown genome; accession ID isNZ_EQ973339.1",18,0.000228027059211026,15.2,0.000192164507670322,"0","0","0","0","0","0","0","Faecalibacterium",15,"Faecalibacterium prausnitzii",15,13,0,0,1,0
40520,"Blautia obeum",17,0.000215358889254858,21,0.000265904211128186,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum","Faecalibacterium",16,"Blautia wexlerae",16,14,0.235294117647059,1,1,1
997884,"Bacteroides nordii",17,0.000215358889254858,16.3,0.000206435547171836,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides nordii","Phocaeicola",11,"Phocaeicola dorei",11,5,0,0.588235294117647,1,1
411474,"Coprococcus eutactus",16,0.00020269071929869,26.5,0.000336115572712766,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus eutactus","Coprococcus",16,"Coprococcus eutactus",16,2,1,1,1,0.4375
246787,"Bacteroides cellulosilyticus",16,0.00020269071929869,16,0.000202691430834677,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus","Bacteroides",14,"Bacteroides cellulosilyticus",14,5,1,1,1,1
1121323,"Anaerotignum lactatifermentans",13,0.000164686209430186,12.3,0.000155521090113437,"0","Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum lactatifermentans","Lachnoclostridium",4,"Faecalibacterium prausnitzii",3,32,0,0,1,1
292800,"Flavonifractor plautii",13,0.000164686209430186,13.3,0.000168709800398684,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","Flavonifractor plautii","Flavonifractor",13,"Flavonifractor plautii",13,2,1,1,1,1
295405,"Bacteroides fragilis",12,0.000152018039474018,12.5,0.000158010610487183,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Phocaeicola",9,"Phocaeicola dorei",7,3,0.666666666666667,0.666666666666667,1,1
1123313,"Faecalicoccus pleomorphus",12,0.000152018039474018,7.5,9.45280693054654e-05,"0","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalicoccus","Faecalicoccus pleomorphus","Faecalibacterium",5,"Faecalibacterium prausnitzii",5,13,0,0,1,1
622312,"Roseburia inulinivorans",10,0.000126681699561681,9,0.000114516729421365,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","Faecalibacterium",5,"Lachnospiraceae bacterium GAM79",5,3,0,0.75,1,1
1236513,"Bacteroides faecichinchillae",9,0.000114013529605513,9.2,0.000116757263168094,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecichinchillae","Phocaeicola",7,"Phocaeicola dorei",7,4,0,0.666666666666667,1,1
435591,"Parabacteroides distasonis",8,0.000101345359649345,18.2,0.000230585154745984,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Phocaeicola",5,"Parabacteroides distasonis",5,4,1,1,1,1
3158780,"Ruminococcus sp. YE282",8,0.000101345359649345,8.2,0.000103368722433617,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus sp. YE282","0",0,"0",0,0,0,0,0,0
476272,"Blautia hydrogenotrophica",6,7.60090197370088e-05,6,7.60099126368475e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia hydrogenotrophica","Faecalibacterium",6,"uncultured human fecal virus",4,4,0,0.833333333333333,1,1
796942,"Stomatobaculum longum",6,7.60090197370088e-05,6,7.60091061123017e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum","Stomatobaculum longum","Faecalibacterium",5,"Faecalibacterium prausnitzii",4,7,0,0,1,1
1211819,"Holdemania massiliensis",6,7.60090197370088e-05,8.4,0.000106644869245907,"0","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Holdemania massiliensis","Faecalibacterium",4,"Faecalibacterium prausnitzii",4,5,0,0,1,1
1121094,"Phocaeicola barnesiae",5,6.33408497808407e-05,5.8,7.37406860681262e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola barnesiae","Bacteroides",5,"Bacteroides fragilis",3,2,0,1,1,1
762982,"Paraprevotella xylaniphila",5,6.33408497808407e-05,8.4,0.000105948721427717,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella xylaniphila","Phocaeicola",4,"Phocaeicola dorei",5,2,0,0,1,1
1150298,"Fusicatenibacter saccharivorans",5,6.33408497808407e-05,5,6.33411575009985e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Clostridioides",4,"Clostridioides difficile",4,2,0,0,1,1
1550024,"Ruthenibacterium lactatiformans",5,6.33408497808407e-05,5.9,7.49041506619677e-05,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruthenibacterium","Ruthenibacterium lactatiformans","Faecalibacterium",4,"Faecalibacterium prausnitzii",4,15,0,0,1,1
1650661,"Clostridium phoceensis",5,6.33408497808407e-05,5.3,6.74818102912362e-05,"0","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis","Faecalibacterium",4,"Faecalibacterium prausnitzii",5,2,0,0,1,1
1291050,"Ruminiclostridium josui",4,5.06726798246725e-05,4.5,5.64187385411576e-05,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminiclostridium","Ruminiclostridium josui","Phocaeicola",3,"Phocaeicola dorei",3,3,0,0,1,1
28116,"Bacteroides ovatus",4,5.06726798246725e-05,4,5.06727649057759e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Phocaeicola",4,"Phocaeicola dorei",4,1,0,0,1,1
36847,"Anaerotignum neopropionicum",4,5.06726798246725e-05,4.8,6.02208700684104e-05,"0","Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum neopropionicum","Lachnoclostridium",4,"[Clostridium] symbiosum",4,1,0,0,1,1
536231,"Roseburia intestinalis",4,5.06726798246725e-05,8.6,0.000109033278181263,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis","Faecalibacterium",4,"Faecalibacterium prausnitzii",3,11,0.75,0.75,1,1
0,"unknown genome; accession ID isNZ_DS480350.1",3,3.80045098685044e-05,5,6.29454386137965e-05,"0","0","0","0","0","0","0","0",0,"0",0,0,0,0,0,0
39482,"Faecalicatena contorta",3,3.80045098685044e-05,3.1,3.91567137968172e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Faecalicatena","Faecalicatena contorta","Faecalibacterium",3,"Lachnospiraceae bacterium GAM79",2,11,0,0.333333333333333,1,1
679200,"Johnsonella ignava",3,3.80045098685044e-05,4.8,6.01760530809e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Johnsonella","Johnsonella ignava","Faecalibacterium",3,"Faecalibacterium prausnitzii",3,2,0,0,1,1
258723,"Marinilactibacillus piezotolerans",3,3.80045098685044e-05,2.5,3.19236056111842e-05,"0","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Marinilactibacillus","Marinilactibacillus piezotolerans","Heyndrickxia",3,"Heyndrickxia coagulans",3,3,0,0,1,1
1297617,"Intestinimonas butyriciproducens",3,3.80045098685044e-05,3,3.80045211036458e-05,"0","Bacillota","Clostridia","Eubacteriales","0","Intestinimonas","Intestinimonas butyriciproducens","Faecalibacterium",3,"Faecalibacterium prausnitzii",3,1,0,0,1,1
537007,"Blautia hansenii",2,2.53363399123363e-05,2.8,3.54824953786059e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia hansenii","Blautia",2,"Blautia hansenii",2,3,1,1,1,1
1254439,"Bifidobacterium thermophilum",2,2.53363399123363e-05,2.5,3.10702272210062e-05,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium thermophilum","Bifidobacterium",1,"Bifidobacterium animalis",1,2,0,1,1,1
