TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,25444.8084628445,0.32297333768509,24951.6688872927,0.316714263160582,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,48,Phocaeicola vulgatus,40,4,0.9,1,0.48,0.12,TRUE
537011,Segatella copri,23664,0.300369369026313,23664.3,0.300373104999594,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,46,5,1,1,0.28,0.2,TRUE
411479,Bacteroides uniformis,17954.5146140786,0.227898336114119,18433.0541896304,0.233971657177869,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,48,4,1,1,0.88,0.06,TRUE
515619,Agathobacter rectalis,4607.28571428572,0.0584807092175433,4596.81428571429,0.0583472057308736,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,46,Agathobacter rectalis,46,6,1,1,1,0.22,TRUE
411903,Collinsella aerofaciens,2702,0.0342967391442316,2714.6,0.0344561759875333,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,49,Collinsella aerofaciens,49,3,1,1,0.26,0.2,TRUE
367928,Bifidobacterium adolescentis,2558,0.0324689336531993,2556.5,0.0324489704927432,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,49,3,1,1,0.56,0.08,TRUE
411483,Faecalibacterium duncaniae,1420,0.0180241930365688,1422.83333333333,0.0180612693983211,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,49,Faecalibacterium prausnitzii,47,29,0.98,1,1,0.32,TRUE
657308,Gordonibacter pamelaeae,35,0.000444258279070358,22,0.000279796284736336,0,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Collinsella,31,Collinsella aerofaciens,31,6,1,1,1,1,TRUE
585394,Roseburia hominis,48.5714285714286,0.000616521693403763,45.3285714285714,0.000574559587522674,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Faecalibacterium,12,Faecalibacterium prausnitzii,11,38,0.727272727272727,0.757575757575758,0.96969696969697,0.909090909090909,TRUE
511680,Eshraghiella crossota,38,0.000482337560133531,38.1333333333333,0.000483639368085556,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Faecalibacterium,24,Coprococcus comes,25,25,0.75,0.75,1,1,TRUE
292800,Flavonifractor plautii,62.1428571428571,0.000788785107737167,60.8904761904762,0.000772681264819372,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor,29,Flavonifractor plautii,31,10,1,1,1,1,TRUE
0,unknown genome; accession ID isNZ_EQ973339.1,19,0.000241168780066766,16.1,0.000204035782015975,0,0,0,0,0,0,0,Faecalibacterium,19,Faecalibacterium prausnitzii,18,14,0,0,1,0,FALSE
301302,Roseburia faecis,16,0.000203089499003592,20.2,0.000255814028255873,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,Faecalibacterium,15,Clostridiaceae bacterium Marseille-Q4149,9,14,0,0,1,1,FALSE
1123313,Faecalicoccus pleomorphus,15,0.000190396405315868,13.3,0.000168383950789,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Faecalibacterium,6,Faecalibacterium prausnitzii,6,21,0,0,1,1,FALSE
