"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
537011,"Segatella copri",50262,0.573734375891787,50261.5,0.573728620792276,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Segatella",50,"Segatella copri",50,1,1,1,0.22,0.08
435590,"Phocaeicola vulgatus",13788,0.157388276924833,13606.6,0.155317451293849,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",46,"Phocaeicola vulgatus",37,5,0.82,1,0.62,0.16
411479,"Bacteroides uniformis",8582,0.0979624450659209,8762.6,0.100023909121261,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",50,"Bacteroides uniformis",48,3,1,1,0.9,0.04
515619,"Agathobacter rectalis",4706,0.0537183950687746,4782.5,0.0545911836951293,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",49,"Agathobacter rectalis",48,4,1,1,1,0.14
411903,"Collinsella aerofaciens",2981,0.0340277381428001,2982.7,0.0340476004960371,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",50,"Collinsella aerofaciens",49,2,1,1,0.32,0.18
445970,"Alistipes putredinis",2893,0.0330232292677359,2894.9,0.0330451169923994,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",7,"uncultured organism",5,9,0,0.875,1,0.25
367928,"Bifidobacterium adolescentis",2825,0.0322470178642772,2824.4,0.0322398312497581,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",50,"Bifidobacterium adolescentis",48,5,1,1,0.64,0.06
411483,"Faecalibacterium duncaniae",638,0.00728268934421551,623.4,0.00711653554381416,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium duncaniae","Faecalibacterium",50,"Faecalibacterium prausnitzii",48,8,0.94,1,1,0.14
742740,"[Clostridium] symbiosum",100,0.00114148735802751,75.5,0.000861788387387823,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","[Clostridium] symbiosum","Faecalibacterium",31,"Lachnospiraceae bacterium GAM79",30,36,0.02,0.06,1,1
1002367,"Leyella stercorea",71,0.000810456024199532,70.1,0.000800123562156986,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea","Bacteroides",48,"Bacteroides thetaiotaomicron",41,19,0,0,1,1
484018,"Phocaeicola plebeius",68,0.000776211403458707,57.8,0.000659241218256795,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola plebeius","Phocaeicola",27,"Phocaeicola dorei",36,10,0,0.84,1,1
301302,"Roseburia faecis",62,0.000707722161977056,52.3,0.00059683810112421,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia faecis","Agathobacter",38,"Agathobacter rectalis",35,18,0.02,0.4,1,1
536231,"Roseburia intestinalis",48,0.000547913931853205,24.5,0.000279869633847594,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis","Roseburia",33,"Roseburia intestinalis",30,16,0.8125,0.833333333333333,1,1
745368,"Gemmiger formicilis",45,0.000513669311112379,44.9,0.000512208096347588,"0","Bacillota","Clostridia","Eubacteriales","0","Gemmiger","Gemmiger formicilis","Faecalibacterium",43,"Faecalibacterium prausnitzii",41,12,0,0,1,1
657308,"Gordonibacter pamelaeae",43,0.000490839563951829,42.3,0.000483007140396038,"0","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","Gordonibacter pamelaeae","Collinsella",41,"Collinsella aerofaciens",41,5,1,1,1,1
40520,"Blautia obeum",38,0.000433765196050454,35.7,0.000407792866253167,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum","Faecalibacterium",11,"Blautia wexlerae",13,28,0.263157894736842,0.842105263157895,1,1
742726,"Barnesiella intestinihominis",34,0.000388105701729353,33.7,0.000384578100346009,"0","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis","Phocaeicola",27,"Phocaeicola dorei",27,11,0,0,1,1
411474,"Coprococcus eutactus",32,0.000365275954568803,23.8,0.000271338757915061,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus eutactus","Coprococcus",30,"Coprococcus eutactus",26,17,0.875,0.96875,1,0.9375
585394,"Roseburia hominis",31,0.000353861080988528,37.8,0.000431487397351737,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","Agathobacter",11,"Agathobacter rectalis",12,44,0.774193548387097,0.774193548387097,1,0.967741935483871
292800,"Flavonifractor plautii",26,0.000296786713087153,21.7,0.000247726732663437,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","Flavonifractor plautii","Flavonifractor",19,"Flavonifractor plautii",19,19,0.846153846153846,0.846153846153846,1,1
511680,"Eshraghiella crossota",24,0.000273956965926602,26.9,0.000306973172976881,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota","Agathobacter",9,"Coprococcus comes",10,18,0.958333333333333,0.958333333333333,0.916666666666667,0.916666666666667
999419,"Parabacteroides johnsonii",23,0.000262542092346327,20.8,0.000237570111075387,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides johnsonii","Bacteroides",17,"Bacteroides fragilis",13,9,0.0434782608695652,0.130434782608696,1,1
566550,"Hungatella hathewayi",18,0.000205467724444952,8.4,9.54457771120188e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Hungatella","Hungatella hathewayi","Faecalibacterium",11,"uncultured human fecal virus",11,21,0.333333333333333,0.333333333333333,1,1
1121323,"Anaerotignum lactatifermentans",14,0.000159808230123851,7.7,8.75372316105586e-05,"0","Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum lactatifermentans","Faecalibacterium",4,"Faecalibacterium prausnitzii",8,17,0,0,1,1
1121101,"Bacteroides salyersiae",13,0.000148393356543576,10.7,0.000121569314626331,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salyersiae","Bacteroides",11,"Bacteroides fragilis",6,7,0.0769230769230769,0.923076923076923,1,0.923076923076923
763034,"Bacteroides fluxus",13,0.000148393356543576,13.9,0.000158238210558965,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fluxus","Bacteroides",12,"Phocaeicola dorei",7,7,0,1,1,1
537007,"Blautia hansenii",10,0.000114148735802751,6.1,6.92873883318379e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia hansenii","Faecalibacterium",6,"[Clostridium] symbiosum",4,6,0.5,0.8,1,1
1650661,"Clostridium phoceensis",10,0.000114148735802751,9.3,0.00010599291724069,"0","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis","Faecalibacterium",6,"Faecalibacterium prausnitzii",6,4,0,0,1,1
0,"unknown genome; accession ID isNZ_DS480350.1",9,0.000102733862222476,5.9,6.77981266299257e-05,"0","0","0","0","0","0","0","Faecalibacterium",2,"[Clostridium] symbiosum",3,7,0,0,1,0
880526,"Rikenella microfusus",9,0.000102733862222476,7.8,8.85869848948249e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella","Rikenella microfusus","Bacteroides",8,"Bacteroides thetaiotaomicron",8,3,0,0,1,1
39482,"Faecalicatena contorta",9,0.000102733862222476,7.2,8.21052055733848e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Faecalicatena","Faecalicatena contorta","Faecalibacterium",8,"Lachnospiraceae bacterium GAM79",8,2,0,0.444444444444444,1,1
470145,"Phocaeicola coprocola",9,0.000102733862222476,21.4,0.000244689674612394,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola coprocola","Bacteroides",8,"Bacteroides ovatus",4,9,0,0.555555555555556,1,1
226186,"Bacteroides thetaiotaomicron",8,9.13189886422008e-05,8,9.13477888779799e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","Phocaeicola",7,"Bacteroides thetaiotaomicron",4,4,0.5,1,1,1
1871018,"Angelakisella massiliensis",8,9.13189886422008e-05,5.7,6.45575965568303e-05,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Angelakisella","Angelakisella massiliensis","Faecalibacterium",8,"Faecalibacterium prausnitzii",7,3,0,0,1,1
1123313,"Faecalicoccus pleomorphus",7,7.99041150619257e-05,8.7,9.89712688237446e-05,"0","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalicoccus","Faecalicoccus pleomorphus","Faecalibacterium",3,"Faecalibacterium prausnitzii",3,5,0,0,1,1
997884,"Bacteroides nordii",7,7.99041150619257e-05,7.6,8.67179945490957e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides nordii","Bacteroides",5,"Bacteroides caecimuris",3,6,0,0.857142857142857,1,1
1121866,"Adlercreutzia mucosicola",7,7.99041150619257e-05,5,5.73030069137889e-05,"0","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia mucosicola","Collinsella",7,"Collinsella aerofaciens",7,1,0,0,1,1
3158780,"Ruminococcus sp. YE282",6,6.84892414816506e-05,6,6.84892414816506e-05,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus sp. YE282","0",0,"0",0,0,0,0,0,0
411473,"Ruminococcus callidus",6,6.84892414816506e-05,8.8,0.000100251610847588,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus","Faecalibacterium",6,"Faecalibacterium prausnitzii",6,14,0,0.166666666666667,1,1
246787,"Bacteroides cellulosilyticus",6,6.84892414816506e-05,6,6.84893590919616e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus","Bacteroides",6,"Bacteroides cellulosilyticus",3,3,1,1,1,1
622312,"Roseburia inulinivorans",6,6.84892414816506e-05,6,6.85925060537e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","Roseburia",3,"Roseburia intestinalis",3,2,0,1,1,1
1121094,"Phocaeicola barnesiae",5,5.70743679013755e-05,7,8.00220464969718e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola barnesiae","Bacteroides",5,"Bacteroides fragilis",4,5,0,1,1,1
