TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
28116,Bacteroides ovatus,3107.29894478844,0.0437746385775448,3138.03737237702,0.0442079626101278,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Bacteroides,50,Bacteroides ovatus,45,2,0.98,1,0.82,0.06,TRUE
226186,Bacteroides thetaiotaomicron,3192.27880804954,0.044971807844719,3052.73324140007,0.0430057368247073,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Bacteroides,48,Bacteroides thetaiotaomicron,39,7,0.94,1,0.44,0.12,TRUE
435590,Phocaeicola vulgatus,2708.68560629515,0.0381591007310824,2784.89470338837,0.0392329498449269,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,50,Phocaeicola dorei,27,2,0.6,1,0.68,0.02,TRUE
246787,Bacteroides cellulosilyticus,2201.28719298246,0.0310110333734709,2208.87715350877,0.0311184704825403,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,50,Bacteroides cellulosilyticus,46,7,1,1,0.74,0.14,TRUE
40520,Blautia obeum,2241,0.0315704947593824,2284.35714285714,0.0321808533685311,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Blautia,44,Blautia obeum,24,19,0.62,0.98,0.62,0.28,TRUE
536231,Roseburia intestinalis,2820,0.039727262481686,2753.45714285714,0.038789445800546,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia,47,Roseburia intestinalis,48,5,0.98,0.98,0.68,0.28,TRUE
449673,Bacteroides stercoris,1447.02083333333,0.0203851689582629,1330.62208333333,0.0187457352052996,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,Bacteroides,40,Bacteroides stercoris,21,16,0.836734693877551,1,0.73469387755102,0.36734693877551,TRUE
411479,Bacteroides uniformis,3462.07356553148,0.0487725905208424,3526.3514378225,0.0496779195754789,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,49,4,1,1,0.9,0.06,TRUE
295405,Bacteroides fragilis,2603.14621775026,0.0366722954151676,2601.91149243206,0.0366549189582263,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Bacteroides,49,Bacteroides fragilis,47,4,1,1,0.14,0.14,TRUE
1121101,Bacteroides salyersiae,1400.71578947368,0.0197328382378238,1417.32210526316,0.0199664943587211,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,Bacteroides,47,Bacteroides salyersiae,39,9,0.916666666666667,0.979166666666667,0.333333333333333,0.125,TRUE
709991,Odoribacter splanchnicus,1253,0.0176518652090612,1260.5,0.0177579450872417,0,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,Odoribacter,47,Odoribacter splanchnicus,47,6,0.98,0.98,0.24,0.18,TRUE
266264,Cupriavidus metallidurans,1251,0.017623689845599,1250.9,0.0176229463280811,0,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus metallidurans,Cupriavidus,50,Cupriavidus metallidurans,50,1,1,1,0.76,0.18,TRUE
1550024,Ruthenibacterium lactatiformans,1208.73333333333,0.0170282504977648,1186.3,0.0167119840079625,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Ruthenibacterium,29,Ruthenibacterium lactatiformans,29,21,0.837837837837838,0.837837837837838,0.27027027027027,0.243243243243243,TRUE
47678,Bacteroides caccae,1475.33021929825,0.0207839825777393,1482.79977923977,0.0208890412909504,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,Bacteroides,50,Bacteroides caccae,48,4,0.96,1,0.52,0.02,TRUE
411461,Dorea formicigenerans,1601.5,0.0225614222923476,1577.55,0.0222245846519822,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Dorea,37,Dorea formicigenerans,30,30,1,1,0.54,0.48,TRUE
411469,Anaerobutyricum hallii,1164,0.0163980615349938,1101.4,0.0155159986229462,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,Anaerobutyricum,44,Anaerobutyricum hallii,44,14,0.96,0.96,0.28,0.2,TRUE
435591,Parabacteroides distasonis,1523.91394478844,0.021468414639756,1543.01426126591,0.0217380096985216,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides,48,Parabacteroides distasonis,48,3,0.98,0.98,0.48,0.04,TRUE
537011,Segatella copri,1061.64705882353,0.0149561458754583,1062.24117647059,0.0149649127729289,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,47,5,1,1,0.2,0.1,TRUE
515619,Agathobacter rectalis,1189,0.0167502535782712,1209.05714285714,0.0170334158767226,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,47,Agathobacter rectalis,49,7,1,1,1,0.24,TRUE
585394,Roseburia hominis,2163,0.030471655584357,2190.02857142857,0.0308518172041219,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Roseburia,44,Roseburia hominis,42,21,1,1,0.28,0.24,TRUE
198214,Shigella flexneri,945,0.0133128592358841,919.3,0.0129505117049968,0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,Escherichia,44,Escherichia coli,44,2,0.4,0.48,1,1,FALSE
717959,Alistipes shahii,1053.31578947368,0.0148387776044417,1066.30210526316,0.015021136838124,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,Alistipes,48,Alistipes shahii,39,8,1,1,0.6,0.12,TRUE
1235811,Prevotella disiens,925,0.0130311056012623,881.4,0.0124175520638083,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella disiens,Prevotella,19,Prevotella intermedia,11,10,0,0.909090909090909,1,0.545454545454545,FALSE
762982,Paraprevotella xylaniphila,975.194362745098,0.0137382278083103,983.597671568628,0.0138572097932103,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,Paraprevotella,46,Paraprevotella xylaniphila,46,11,1,1,0.18,0.16,TRUE
745368,Gemmiger formicilis,895,0.0126084751493294,896.5,0.0126300661776857,0,Bacillota,Clostridia,Eubacteriales,0,Gemmiger,Gemmiger formicilis,Faecalibacterium,6,Faecalibacterium prausnitzii,5,17,0,0,1,1,FALSE
411462,Dorea longicatena,841,0.0118477403358503,841.7,0.0118573280353976,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea longicatena,Dorea,47,Dorea longicatena,49,16,1,1,0.4,0.26,TRUE
445973,Intestinibacter bartlettii,841,0.0118477403358503,841.7,0.0118581238146338,0,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Intestinibacter,Intestinibacter bartlettii,Intestinibacter,46,Intestinibacter bartlettii,46,8,1,1,0.14,0.14,TRUE
411474,Coprococcus eutactus,851.133333333333,0.0119904955107254,853.2,0.0120190944427995,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,50,Coprococcus eutactus,49,5,1,1,0.32,0.04,TRUE
292800,Flavonifractor plautii,828.4,0.0116702355460386,827.5,0.0116583652562403,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor,49,Flavonifractor plautii,49,2,1,1,0.44,0.28,TRUE
679935,Alistipes finegoldii,935.716666666667,0.0131820785904805,931.851666666667,0.0131279068101862,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes finegoldii,Alistipes,49,Alistipes finegoldii,32,8,1,1,0.7,0.12,TRUE
1384484,Adlercreutzia equolifaciens,810,0.0114110222021864,809.6,0.0114058251987317,0,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,Adlercreutzia equolifaciens,Adlercreutzia,48,Adlercreutzia equolifaciens,47,4,1,1,0.64,0.2,TRUE
762966,Parasutterella excrementihominis,795,0.01119970697622,795.3,0.0112035008863143,0,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,Neisseria,2,Achromobacter xylosoxidans,1,14,0,0,1,1,FALSE
479437,Eggerthella lenta,1060.5,0.0149399864758255,1060.45,0.0149400933199769,0,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella,50,Eggerthella lenta,50,1,1,1,0.12,0.04,TRUE
657308,Gordonibacter pamelaeae,793,0.0111715316127578,793.6,0.0111801540552666,0,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Gordonibacter,35,Gordonibacter pamelaeae,35,12,1,1,0.78,0.42,TRUE
515620,Lachnospira eligens,1005,0.0141581201397498,1004.8,0.0141550162474491,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens,Lachnospira,47,Lachnospira eligens,47,5,1,1,0.32,0.14,TRUE
471875,[Ruminococcus] lactaris,771,0.0108616026146737,797.5,0.0112344639204412,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,Mediterraneibacter,46,[Ruminococcus] lactaris,44,21,1,1,0.28,0.2,TRUE
511680,Eshraghiella crossota,707,0.00995999098388369,736.5,0.0103753832223365,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Eshraghiella,47,Eshraghiella crossota,47,11,1,1,0.2,0.16,TRUE
367928,Bifidobacterium adolescentis,699.24,0.0098506705736504,676.086,0.00952380406660553,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,44,6,0.94,1,0.66,0,TRUE
349741,Akkermansia muciniphila,697,0.00981911416657275,697,0.00981911416657275,0,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia,50,Akkermansia muciniphila,50,1,1,1,0,0,TRUE
411903,Collinsella aerofaciens,689,0.00970641271272399,691.7,0.00974414894966131,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,48,Collinsella aerofaciens,49,6,1,1,0.4,0.26,TRUE
333849,Enterococcus faecium,679,0.00956553589541305,676.7,0.00953334255628021,0,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,Enterococcus,50,Enterococcus faecium,49,2,1,1,0.12,0,TRUE
411460,[Ruminococcus] torques,669,0.00942465907810211,670.7,0.00944910534708483,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques,Mediterraneibacter,45,[Ruminococcus] torques,43,26,0.96,1,0.32,0.24,TRUE
868129,Prevotella bivia,661,0.00931195762425335,668.5,0.00941713336753903,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bivia,Prevotella,9,Prevotella intermedia,5,8,0,1,1,0.3,FALSE
1501391,Alistipes inops,647,0.00911473008001803,647.1,0.00911556295452447,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes inops,Acinetobacter,1,Acinetobacter pittii,1,4,0,0.333333333333333,1,1,FALSE
