"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
28116,"Bacteroides ovatus",24010,0.0337983837024503,24120.3,0.0339537415409889,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Bacteroides",50,"Bacteroides ovatus",44,2,0.96,1,0.72,0
226186,"Bacteroides thetaiotaomicron",23616,0.0332437579973789,22322.5,0.0314230247338445,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","Bacteroides",50,"Bacteroides thetaiotaomicron",37,8,0.94,1,0.5,0.14
435590,"Phocaeicola vulgatus",22459,0.031615072868527,23038.2,0.0324304619489323,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",49,"Phocaeicola vulgatus",30,3,0.74,1,0.58,0.06
246787,"Bacteroides cellulosilyticus",19414,0.0273286889295865,19213.1,0.0270459714556472,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus","Bacteroides",50,"Bacteroides cellulosilyticus",47,5,0.96,1,0.74,0.08
40520,"Blautia obeum",17220,0.0242402402064221,17242.2,0.0242715319449628,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum","Blautia",45,"Blautia obeum",25,15,0.56,0.98,0.6,0.24
411479,"Bacteroides uniformis",15516,0.0218415544159608,14652.1,0.020625535637426,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",46,"Bacteroides uniformis",41,5,0.98,0.98,0.9,0.22
295405,"Bacteroides fragilis",15132,0.0213010055054343,14769,0.0207901082718813,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Bacteroides",48,"Bacteroides fragilis",47,3,0.98,1,0.1,0.08
536231,"Roseburia intestinalis",14458,0.020352229553104,14381.9,0.0202451802816191,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis","Roseburia",50,"Roseburia intestinalis",50,2,1,1,0.48,0.2
1121101,"Bacteroides salyersiae",13788,0.0194090843185916,13733.3,0.0193320937809435,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salyersiae","Bacteroides",50,"Bacteroides salyersiae",40,8,0.92,1,0.32,0.1
484018,"Phocaeicola plebeius",13311,0.018737621218797,12852.1,0.0180917276854822,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola plebeius","Bacteroides",13,"Bacteroides fragilis",4,15,0,0.235294117647059,1,0.882352941176471
266264,"Cupriavidus metallidurans",12756,0.0179563591215517,12755.9,0.017956204725203,"0","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus metallidurans","Cupriavidus",50,"Cupriavidus metallidurans",50,1,1,1,0.7,0.28
709991,"Odoribacter splanchnicus",12492,0.0175847317455648,12450.5,0.0175263570206672,"0","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus","Odoribacter",46,"Odoribacter splanchnicus",48,3,1,1,0.16,0.16
449673,"Bacteroides stercoris",12042,0.0169512759910415,13159.6,0.0185245383052596,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Bacteroides",48,"Bacteroides stercoris",33,11,0.96,1,0.44,0.2
1550024,"Ruthenibacterium lactatiformans",11930,0.016793615892138,11660.6,0.016414475547559,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruthenibacterium","Ruthenibacterium lactatiformans","Ruthenibacterium",35,"Ruthenibacterium lactatiformans",36,22,0.883720930232558,0.883720930232558,0.232558139534884,0.186046511627907
47678,"Bacteroides caccae",11667,0.0164233961956055,11903.2,0.0167559035574316,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae","Bacteroides",50,"Bacteroides caccae",48,2,1,1,0.46,0.06
411469,"Anaerobutyricum hallii",10472,0.0147412192474827,9958.1,0.0140178044759636,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii","Anaerobutyricum",47,"Anaerobutyricum hallii",46,8,0.98,0.98,0.2,0.12
411461,"Dorea formicigenerans",10450,0.0147102502994838,10785.9,0.0151831297752691,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans","Dorea",42,"Dorea formicigenerans",36,43,0.96,0.96,0.48,0.44
742726,"Barnesiella intestinihominis",10163,0.0143062462960434,10149.1,0.0142867618941734,"0","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis","Bacteroides",3,"Bacteriophage sp.",2,7,0,0.333333333333333,1,0.833333333333333
