TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,241493.039765258,0.306527432476671,235916.173333333,0.299448659766907,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,46,Phocaeicola vulgatus,39,7,0.94,1,0.56,0.12,TRUE
537011,Segatella copri,236644,0.300372539935393,236580.5,0.300291876912244,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,46,5,0.98,0.98,0.28,0.2,TRUE
411479,Bacteroides uniformis,192256.020038663,0.244030818684957,197990.460980392,0.25130955646317,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,47,4,1,1,0.94,0.04,TRUE
515619,Agathobacter rectalis,46545.25,0.0590799469432051,46367.075,0.0588538996035536,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,42,Agathobacter rectalis,43,10,0.94,0.94,1,0.36,TRUE
411903,Collinsella aerofaciens,27402.25,0.034781711906681,27431.9,0.0348192699669097,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,50,3,1,1,0.3,0.2,TRUE
367928,Bifidobacterium adolescentis,25555,0.0324369950560714,25533.2,0.032409265627051,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,43,4,1,1,0.56,0.02,TRUE
411483,Faecalibacterium duncaniae,14055.2,0.0178402838157736,14148.585,0.0179589393689268,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,48,Faecalibacterium prausnitzii,47,22,0.84,1,1,0.22,TRUE
679935,Alistipes finegoldii,503.823529411765,0.000639503867449104,376.082352941177,0.000477414565259169,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes finegoldii,Alistipes,44,Alistipes finegoldii,26,14,0.84,0.96,0.66,0.32,TRUE
39482,Faecalicatena contorta,332,0.000421408035946613,331.6,0.000420850806636897,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,Flavonifractor,38,Flavonifractor plautii,39,32,0,0.1,1,1,FALSE
40520,Blautia obeum,292,0.000370635983422925,290.2,0.000368357515945376,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Faecalibacterium,39,Blautia wexlerae,46,28,0.32,1,1,1,FALSE
1123313,Faecalicoccus pleomorphus,291,0.000369366682109833,287.3,0.000364616848051179,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Faecalibacterium,24,Faecalibacterium prausnitzii,32,41,0,0,1,1,FALSE
411471,Subdoligranulum variabile,464.3,0.000589336599668713,468.34,0.000594499833333849,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Subdoligranulum,Subdoligranulum variabile,Faecalibacterium,39,Coprococcus comes,43,21,0.9,0.9,1,1,TRUE
