TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,232577.972539289,0.294848875689384,230204.586092069,0.291840007258523,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,47,Phocaeicola vulgatus,31,4,0.78,1,0.54,0.12,TRUE
411479,Bacteroides uniformis,208087.994623656,0.263801900882419,210421.602505355,0.266760230468994,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,46,6,1,1,0.86,0.04,TRUE
537011,Segatella copri,102657,0.130142595625783,102599.6,0.13006986572635,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,50,4,1,1,0.36,0.18,TRUE
515619,Agathobacter rectalis,101044.974358974,0.128098962934993,100992.115384615,0.128031933363924,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,48,Agathobacter rectalis,47,16,1,1,1,0.34,TRUE
411903,Collinsella aerofaciens,70924.6666666667,0.0899141823148294,70929.8666666667,0.0899207306754351,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,50,2,1,1,0.44,0.32,TRUE
367928,Bifidobacterium adolescentis,60422,0.0765995101444719,60421.8,0.076599252387943,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,44,7,0.98,1,0.64,0.02,TRUE
411483,Faecalibacterium duncaniae,7898.16666666667,0.0100128380011596,7960.775,0.0100923542864097,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,49,Faecalibacterium prausnitzii,49,10,0.84,1,1,0.1,TRUE
1122981,Prevotella corporis,861,0.00109152590504105,753.9,0.000955728599160133,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,Phocaeicola,50,Phocaeicola dorei,50,2,0,0,1,1,FALSE
999419,Parabacteroides johnsonii,755,0.000957145247742151,731,0.000926708303998876,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,Bacteroides,38,Bacteroides fragilis,35,9,0,0.06,1,1,FALSE
295405,Bacteroides fragilis,1009.63027295285,0.00127995075196481,1173.10792272244,0.00148721239952925,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Phocaeicola,46,Phocaeicola dorei,41,3,0.8,0.84,1,1,TRUE
411461,Dorea formicigenerans,262,0.000332148417097276,225.2,0.000285501169499285,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Faecalibacterium,36,Coprococcus comes,31,23,0.7,0.8,1,1,TRUE
39482,Faecalicatena contorta,194,0.000245941957697983,190.5,0.000241465335417175,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,Flavonifractor,38,Flavonifractor plautii,38,15,0,0.12,1,1,FALSE
246787,Bacteroides cellulosilyticus,222.733333333333,0.000282368412601018,226.004761904762,0.000286531170513455,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,50,Bacteroides cellulosilyticus,45,3,1,1,1,1,TRUE
1123313,Faecalicoccus pleomorphus,181,0.000229461311048118,174.9,0.000221772390736899,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Clostridioides,17,Clostridioides difficile,18,25,0,0,1,1,FALSE
40520,Blautia obeum,178,0.00022565808489815,178.4,0.000226180269930147,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Faecalibacterium,41,Blautia wexlerae,44,21,0.34,1,1,1,FALSE
585394,Roseburia hominis,236.492307692308,0.000299811242960618,227.384615384615,0.000288253871615795,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Faecalibacterium,21,Faecalibacterium prausnitzii,22,30,0.66,0.68,0.94,0.94,TRUE
411474,Coprococcus eutactus,112.111111111111,0.000142127969826612,113.1,0.000143372527069481,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,50,Coprococcus eutactus,50,2,1,1,1,0.34,TRUE
435591,Parabacteroides distasonis,245.035897435897,0.000310642310936427,297.257051282051,0.000376808894893092,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Phocaeicola,36,Phocaeicola dorei,29,6,1,1,1,1,TRUE
1122984,Prevotella intermedia,95,0.000120435494749012,101.7,0.000128932324903485,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Bacteroides,47,Bacteroides caecimuris,35,7,0.52,0.6,1,1,TRUE
0,unknown genome; accession ID isNZ_EQ973339.1,94,0.000119167752699023,92.9,0.000117753543066279,0,0,0,0,0,0,0,Faecalibacterium,47,Faecalibacterium prausnitzii,48,17,0,0,1,0,FALSE
411463,Eubacterium ventriosum,70,8.87419434992723e-05,56.4,7.14705675342181e-05,0,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ventriosum,Faecalibacterium,31,Faecalibacterium prausnitzii,22,31,0.56,0.56,1,1,TRUE
537007,Blautia hansenii,57,7.22612968494075e-05,66.7,8.45440221346067e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hansenii,Faecalibacterium,24,Mediterraneibacter gnavus,25,24,0.54,0.7,1,1,TRUE
3158780,Ruminococcus sp. YE282,56,7.09935547994178e-05,56,7.09938536440457e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. YE282,0,0,0,0,0,0,0,0,0,FALSE
796942,Stomatobaculum longum,55,6.97258127494283e-05,55.9,7.08747738152147e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,Faecalibacterium,39,Faecalibacterium prausnitzii,26,11,0,0,1,1,FALSE
1650661,Clostridium phoceensis,51,6.46548445494698e-05,50.9,6.44655197823393e-05,0,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium phoceensis,Faecalibacterium,31,Faecalibacterium prausnitzii,32,24,0,0.02,1,1,FALSE
28116,Bacteroides ovatus,42,5.32451660995634e-05,42,5.32457819319696e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Phocaeicola,42,Phocaeicola dorei,42,1,0.357142857142857,0.357142857142857,1,1,FALSE
511680,Eshraghiella crossota,38.6666666666667,4.90193592662648e-05,45.5,5.77056727502377e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Eshraghiella,27,Eshraghiella crossota,32,13,1,1,0.264705882352941,0.264705882352941,TRUE
1211819,Holdemania massiliensis,34,4.31032296996466e-05,35.9,4.55033508410201e-05,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Faecalibacterium,22,Faecalibacterium prausnitzii,21,12,0,0,1,1,FALSE
431947,Porphyromonas gingivalis,32,4.05677455996673e-05,24.4,3.09689999232807e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,Porphyromonas,19,Porphyromonas gingivalis,25,4,1,1,1,1,TRUE
0,unknown genome; accession ID isNZ_DS480350.1,29,3.67645194496985e-05,29.2,3.69699946260894e-05,0,0,0,0,0,0,0,Janthinobacterium,3,Janthinobacterium sp. HH102,3,2,0,0,1,0,FALSE
556268,Oxalobacter paraformigenes,27,3.42290353497193e-05,31.1,3.93695974529635e-05,0,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter paraformigenes,Clostridioides,8,Faecalibacterium prausnitzii,9,25,0,0,1,1,FALSE
36847,Anaerotignum neopropionicum,22,2.78903250997713e-05,22.7,2.88296778939108e-05,0,Bacillota,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum,Anaerotignum neopropionicum,Faecalibacterium,13,[Clostridium] symbiosum,18,13,0,0,1,1,FALSE
997884,Bacteroides nordii,20,2.53548409997921e-05,21.3,2.6945301374509e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides nordii,Phocaeicola,20,Phocaeicola dorei,20,1,0,0,1,1,FALSE
411473,Ruminococcus callidus,19,2.40870989498025e-05,43.8,5.55786100522485e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus callidus,Faecalibacterium,17,Faecalibacterium prausnitzii,12,18,0,0.684210526315789,1,1,FALSE
717959,Alistipes shahii,16,2.02838727998337e-05,16.3,2.0685532203696e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,Alistipes,8,Phocaeicola dorei,12,7,0.9375,0.9375,1,1,TRUE
1050201,Allobaculum stercoricanis,14,1.77483886998545e-05,14.4,1.82136764370348e-05,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,Allobaculum stercoricanis,Faecalibacterium,7,Faecalibacterium prausnitzii,10,28,0,0,1,1,FALSE
566550,Hungatella hathewayi,13,1.64806466498649e-05,13.2,1.66934847130073e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,Lachnoclostridium,12,[Clostridium] symbiosum,8,8,0.923076923076923,0.923076923076923,1,1,TRUE
1121129,Butyricimonas synergistica,13,1.64806466498649e-05,13,1.64806466503576e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas synergistica,Phocaeicola,13,Phocaeicola dorei,13,1,0,0,1,1,FALSE
1852362,Bacteroides ihuae,10,1.2677420499896e-05,10,1.26777523834997e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ihuae,Phocaeicola,10,Phocaeicola dorei,10,1,0,0,1,1,FALSE
0,unknown genome; accession ID isNZ_KB822499.1,8,1.01419363999168e-05,8,1.01401913390095e-05,0,0,0,0,0,0,0,Faecalibacterium,8,Bacteriophage sp.,4,19,0,0,1,1,FALSE
698758,Amphibacillus xylanus,7,8.87419434992723e-06,8.6,1.09444610495842e-05,0,Bacillota,Bacilli,Bacillales,Bacillaceae,Amphibacillus,Amphibacillus xylanus,Heyndrickxia,6,Heyndrickxia coagulans,6,2,0.857142857142857,0.857142857142857,1,1,TRUE
428127,Amedibacillus dolichus,7,8.87419434992723e-06,7.4,9.41287656988282e-06,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,Amedibacillus dolichus,Faecalibacterium,7,Faecalibacterium prausnitzii,6,3,0,0,1,1,FALSE
