"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
537011,"Segatella copri",50308,0.503175603364639,50307.9,0.503174991232104,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Prevotella",2,"Segatella copri",1,1,0,0,0,0
435590,"Phocaeicola vulgatus",13402,0.134045468639041,12416,0.124183322970737,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",35,"Phocaeicola vulgatus",18,2,0,0,0,0
820,"Bacteroides uniformis",8583,0.0858463107990518,8736.7,0.0873837439790716,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",19,"Bacteroides uniformis",13,1,0,0,0,0
853,"Faecalibacterium prausnitzii",8101,0.0810253948250167,8087.4,0.0808894617179147,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium",11,"Faecalibacterium prausnitzii",1,1,0,0,0,0
39491,"Agathobacter rectalis",4924,0.0492493573779018,4938.4,0.049393673856877,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",33,"Bacteriophage sp.",1,1,0,0,0,0
357276,"Phocaeicola dorei",3104,0.0310458987207569,3946.7,0.0394746072347684,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Phocaeicola",30,"Phocaeicola dorei",28,1,0,0,0,0
411903,"Collinsella aerofaciens",3035,0.0303557675958432,3035,0.0303557675958432,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",3,"Collinsella aerofaciens",19,1,0,0,0,0
445970,"Alistipes putredinis",2967,0.0296756383712905,2956.7,0.0295722536792025,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",1,"Phocaeicola dorei",1,1,0,0,0,0
367928,"Bifidobacterium adolescentis",2824,0.0282453666196577,2824,0.0282453666180145,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",21,"Bifidobacterium adolescentis",1,1,0,0,0,0
40518,"Ruminococcus bromii",2659,0.0265950530600814,2658.2,0.0265866696851686,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus bromii","Chryseobacterium",1,"Bacteriophage sp.",1,1,0,0,0,0
2447885,"Bacteroides faecalis",27,0.000270051309748852,26.5,0.000265026947564936,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecalis","Bacteroides",1,"Phocaeicola dorei",4,1,0,0,0,0
449673,"Bacteroides stercoris",12,0.000120022804332823,10.9,0.000109275174738802,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Bacteroides",1,"Phocaeicola dorei",6,1,0,0,0,0
823,"Parabacteroides distasonis",7,7.00133025274802e-05,6.8,6.80863074896107e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Phocaeicola",5,"Phocaeicola dorei",5,1,0,0,0,0
46503,"Parabacteroides merdae",7,7.00133025274802e-05,5.1,5.11754945950026e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae","Phocaeicola",7,"Phocaeicola dorei",7,1,0,0,0,0
291644,"Bacteroides salyersiae",5,5.0009501805343e-05,5.5,5.45599732579625e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salyersiae","Bacteroides",1,"Phocaeicola dorei",2,1,0,0,0,0
484018,"Phocaeicola plebeius",4,4.00076014442744e-05,4.5,4.51875383339027e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola plebeius","Phocaeicola",4,"Phocaeicola dorei",4,1,0,0,0,0
2981793,"Phocaeicola fibrisolvens",3,3.00057010832058e-05,4,4.02439109483054e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola fibrisolvens","Phocaeicola",3,"Phocaeicola dorei",3,1,0,0,0,0
2989541,"Bacteroides rhinocerotis",2,2.00038007221372e-05,2.8,2.80766947401602e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides rhinocerotis","Phocaeicola",2,"Phocaeicola dorei",2,1,0,0,0,0
536231,"Roseburia intestinalis",2,2.00038007221372e-05,2,2.00038021080103e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis","Dorea",1,"Dorea longicatena",1,2,0,0,0,0
1002367,"Leyella stercorea",1,1.00019003610686e-05,1.6,1.56094623780977e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea","Phocaeicola",1,"Phocaeicola dorei",1,1,0,0,0,0
