"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","healthy_stool_10_1","healthy_stool_10_10","healthy_stool_10_100","healthy_stool_10_50","healthy_stool_100_1","healthy_stool_100_10","healthy_stool_100_100","healthy_stool_100_50"
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella viscericola","Barnesiella viscericola",84,0,0,6,0,1,2,0,0
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Berryella","Berryella intestinalis","Berryella intestinalis",85,0,0,0,0,0,1,0,0
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium adolescentis",86,2825,4250,6042,2550,1222,1126,600,1969
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium angulatum","Bifidobacterium angulatum",87,0,0,1,0,48,139,565,194
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium animalis","Bifidobacterium animalis",88,0,0,0,1,38,97,540,142
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium asteroides","Bifidobacterium asteroides",89,0,0,0,0,0,1,0,0
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium bifidum","Bifidobacterium bifidum",90,0,0,0,0,165,442,612,268
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium catenulatum","Bifidobacterium catenulatum",91,0,0,0,0,82,204,518,282
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium erythrocebi","Bifidobacterium erythrocebi",92,0,0,0,0,1,0,0,0
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium hominis","Bifidobacterium hominis",93,0,0,0,0,0,73,0,0
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum","Bifidobacterium longum",94,0,0,0,0,797,2064,677,1282
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium merycicum","Bifidobacterium merycicum",95,0,0,0,0,3,0,0,0
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium pseudocatenulatum","Bifidobacterium pseudocatenulatum",96,0,0,0,0,134,298,726,213
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium pseudolongum","Bifidobacterium pseudolongum",97,0,0,0,0,0,3,6,0
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium ruminantium","Bifidobacterium ruminantium",98,0,0,0,0,0,0,5,2
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia acetigignens","Blautia acetigignens",99,0,0,0,0,0,0,18,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia ammoniilytica","Blautia ammoniilytica",100,0,0,0,0,0,0,73,0
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia aquisgranensis","Blautia aquisgranensis",101,0,0,0,0,0,0,0,8
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia caecimuris","Blautia caecimuris",102,0,0,0,0,0,2,0,3
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia celeris","Blautia celeris",103,0,0,0,0,1,0,0,0
