TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
537011,Segatella copri,49746,0.554143320225908,49739.6,0.554084343342674,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,45,Segatella copri,44,6,1,1,0.32,0.12,TRUE
435590,Phocaeicola vulgatus,6291.27797544921,0.0700814068624524,6197.53040977288,0.0690384295312503,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,48,Phocaeicola vulgatus,35,4,0.78,1,0.5,0.08,TRUE
411479,Bacteroides uniformis,4042.14478390264,0.0450272892571392,4084.17765814631,0.045497034466141,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,49,2,1,1,0.84,0,TRUE
515619,Agathobacter rectalis,5114.15359477124,0.0569688829886181,5056.30263772176,0.0563264610147136,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,43,Agathobacter rectalis,47,13,1,1,1,0.26,TRUE
411903,Collinsella aerofaciens,1301,0.0144924307404396,1291.3,0.0143841732609064,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,49,9,1,1,0.3,0.14,TRUE
28116,Bacteroides ovatus,1727.37702738438,0.0192420383797037,1718.35843127461,0.0191418647006657,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Bacteroides,50,Bacteroides ovatus,48,2,0.98,1,0.8,0.06,TRUE
367928,Bifidobacterium adolescentis,1222,0.0136124138084682,1225.3,0.0136496549948672,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,49,2,1,1,0.54,0,TRUE
445970,Alistipes putredinis,1192,0.0132782301634158,1208.3,0.0134595517589191,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Alistipes,10,uncultured organism,5,29,0,0.647058823529412,1,0.470588235294118,FALSE
300267,Shigella dysenteriae,1014,0.0112954072027715,1011.4,0.0112671973510659,0,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Escherichia,45,Escherichia coli,45,2,0,0.36,1,1,FALSE
449673,Bacteroides stercoris,912.848214285714,0.0101686314543195,927.901785714286,0.0103364692856046,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,Bacteroides,48,Bacteroides stercoris,26,16,1,1,0.58,0.2,TRUE
226186,Bacteroides thetaiotaomicron,1148.39692987311,0.0127925157330665,1183.11696090976,0.0131799160249448,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Bacteroides,47,Bacteroides thetaiotaomicron,45,6,0.92,1,0.24,0.06,TRUE
435591,Parabacteroides distasonis,1219.60319203359,0.013585714674378,1198.59237013993,0.0133524805317613,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides,50,Parabacteroides distasonis,50,1,1,1,0.48,0,TRUE
40520,Blautia obeum,802.707749766573,0.00894172672429374,797.237628384687,0.00888081291536986,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Blautia,47,Blautia obeum,23,16,0.64,1,0.66,0.22,TRUE
411462,Dorea longicatena,922.81512605042,0.0102796574177677,920.031862745098,0.0102490085949033,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea longicatena,Dorea,43,Dorea longicatena,43,7,0.96,0.96,0.4,0.3,TRUE
349741,Akkermansia muciniphila,701,0.00780875783939134,701,0.00780893181387784,0,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia,50,Akkermansia muciniphila,50,1,1,1,0,0,TRUE
206672,Bifidobacterium longum,647,0.007207227278297,641.6,0.007146855287277,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium,50,Bifidobacterium longum,48,2,0.98,1,0.14,0,TRUE
