TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
537011,Segatella copri,25232,0.306250758587207,25231.8,0.306248172175537,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,44,Segatella copri,47,9,1,1,0.32,0.18,TRUE
435590,Phocaeicola vulgatus,25391.9365133837,0.308191971275442,25135.3090139556,0.305076996507954,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,48,Phocaeicola vulgatus,32,4,0.84,1,0.64,0.14,TRUE
411479,Bacteroides uniformis,13283.9206294735,0.161232196012544,13521.3767003301,0.164112072228217,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,49,4,1,1,0.92,0.06,TRUE
515619,Agathobacter rectalis,7680,0.0932151960189343,7632.8,0.0926417957646589,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,49,Agathobacter rectalis,49,5,1,1,1,0.22,TRUE
411903,Collinsella aerofaciens,4559,0.0553343852409273,4541.2,0.0551181631383727,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,48,2,1,1,0.28,0.18,TRUE
367928,Bifidobacterium adolescentis,4251,0.051596067483918,4250.9,0.0515942892411792,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,49,3,1,1,0.42,0.04,TRUE
411483,Faecalibacterium duncaniae,1538.66666666667,0.0186754055912934,1563.96666666667,0.0189847673090445,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,50,Faecalibacterium prausnitzii,48,8,0.88,1,1,0.26,TRUE
301302,Roseburia faecis,60,0.000728243718897925,67.9,0.000823576738234052,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,Faecalibacterium,35,uncultured human fecal virus,21,25,0,0.38,1,1,FALSE
511680,Eshraghiella crossota,56,0.000679694137638063,52.9,0.000642172282520799,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Faecalibacterium,30,Mediterraneibacter gnavus,37,27,0.74,0.74,0.98,0.98,TRUE
585394,Roseburia hominis,49,0.000594732370433305,56.4,0.00068476664165255,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Faecalibacterium,25,Faecalibacterium prausnitzii,22,37,0.530612244897959,0.73469387755102,0.979591836734694,0.959183673469388,TRUE
1123313,Faecalicoccus pleomorphus,17,0.000206335720354412,13.6,0.000165013395412035,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Clostridioides,7,Clostridioides difficile,7,28,0,0,1,1,FALSE
292800,Flavonifractor plautii,32,0.000388396650078893,32.9,0.000400472688873561,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor,13,Flavonifractor plautii,15,1,1,1,1,1,TRUE
1550024,Ruthenibacterium lactatiformans,15,0.000182060929724481,14.5,0.000176547348105771,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Faecalibacterium,13,Faecalibacterium prausnitzii,7,12,0,0,1,1,FALSE
226186,Bacteroides thetaiotaomicron,28.1428571428571,0.000341580982435455,34.2142857142857,0.000414978204580673,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Phocaeicola,8,Bacteroides thetaiotaomicron,8,4,0.615384615384615,1,1,1,TRUE
246787,Bacteroides cellulosilyticus,13,0.00015778613909455,13,0.00015779234927539,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,13,Bacteroides cellulosilyticus,10,5,1,1,1,1,TRUE
1211819,Holdemania massiliensis,13,0.00015778613909455,11.9,0.0001446045817644,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Faecalibacterium,9,Faecalibacterium prausnitzii,8,13,0,0,1,1,FALSE
536231,Roseburia intestinalis,19.3333333333333,0.000234656309422665,17.7333333333333,0.000215780186830654,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia,10,Roseburia intestinalis,9,6,1,1,1,1,TRUE
1650663,Allofournierella massiliensis,12,0.000145648743779585,10.2,0.000124218362079528,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Allofournierella,Allofournierella massiliensis,Faecalibacterium,11,Faecalibacterium prausnitzii,8,17,0,0,1,1,FALSE
1122979,Prevotella amnii,11,0.000133511348464619,7.6,9.2749768646829e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella amnii,Phocaeicola,11,Phocaeicola dorei,11,1,0,0,1,1,FALSE
537007,Blautia hansenii,9,0.000109236557834689,8.5,0.000103070112473837,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hansenii,Blautia,5,Mediterraneibacter gnavus,5,17,0.666666666666667,0.888888888888889,1,1,TRUE
0,unknown genome; accession ID isNZ_DS480350.1,9,0.000109236557834689,6,7.26561571773791e-05,0,0,0,0,0,0,0,Faecalibacterium,1,Faecalibacterium prausnitzii,1,1,0,0,1,0,FALSE
411474,Coprococcus eutactus,9,0.000109236557834689,9,0.000109236724343628,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,9,Coprococcus eutactus,9,2,1,1,1,0.444444444444444,TRUE
36847,Anaerotignum neopropionicum,8,9.70991625197233e-05,8.2,9.96635533527763e-05,0,Bacillota,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum,Anaerotignum neopropionicum,Faecalibacterium,7,Faecalibacterium prausnitzii,7,12,0,0,1,1,FALSE
1650661,Clostridium phoceensis,8,9.70991625197233e-05,7.4,8.92343114901391e-05,0,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium phoceensis,Faecalibacterium,7,Faecalibacterium prausnitzii,5,4,0,0,1,1,FALSE
796942,Stomatobaculum longum,7,8.49617672047579e-05,6.7,8.09162077197526e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,Citrobacter,3,uncultured bacterium,4,13,0,0,1,1,FALSE
1236513,Bacteroides faecichinchillae,7,8.49617672047579e-05,7,8.49618660432101e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecichinchillae,Phocaeicola,5,Phocaeicola dorei,5,5,0,0.571428571428571,1,1,FALSE
1871021,Lachnoclostridium phocaeense,10,0.000121373953149654,7.8,9.4868927720873e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,Faecalibacterium,5,Faecalibacterium prausnitzii,5,11,1,1,1,1,TRUE
0,unknown genome; accession ID isNZ_EQ973339.1,6,7.28243718897924e-05,7.5,9.12223115526061e-05,0,0,0,0,0,0,0,Faecalibacterium,6,Faecalibacterium prausnitzii,6,8,0,0,1,0,FALSE
39482,Faecalicatena contorta,5,6.0686976574827e-05,5.5,6.66969086490859e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,Faecalibacterium,3,Flavonifractor plautii,3,11,0,0,1,1,FALSE
762982,Paraprevotella xylaniphila,5,6.0686976574827e-05,7.1,8.5935799085685e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,Phocaeicola,5,Phocaeicola dorei,5,1,0,0,1,1,FALSE
717959,Alistipes shahii,4,4.85495812598616e-05,4,4.8555125300287e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,Bacteroides,3,Bacteroides caecimuris,2,4,1,1,1,1,TRUE
1903263,Traorella massiliensis,4,4.85495812598616e-05,4.2,5.08539501411583e-05,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Traorella,Traorella massiliensis,Blautia,4,Lachnospiraceae bacterium GAM79,4,1,0,0,1,1,FALSE
3158780,Ruminococcus sp. YE282,3,3.64121859448962e-05,3,3.64121859448962e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. YE282,0,0,0,0,0,0,0,0,0,FALSE
428127,Amedibacillus dolichus,2,2.42747906299308e-05,3.4,4.090519226831e-05,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,Amedibacillus dolichus,Faecalibacterium,2,Faecalibacterium prausnitzii,2,2,0,0,1,1,FALSE
411467,Pseudoflavonifractor capillosus,2,2.42747906299308e-05,2.1,2.54102176787585e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor capillosus,Blautia,1,Blautia sp. KLE_1732_HM_1032,1,11,0,0,1,1,FALSE
478749,Marvinbryantia formatexigens,2,2.42747906299308e-05,2,2.47853842072375e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,Faecalibacterium,1,Mediterraneibacter gnavus,1,3,1,1,1,1,TRUE
1121129,Butyricimonas synergistica,2,2.42747906299308e-05,2,2.42747906299308e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas synergistica,Phocaeicola,2,Phocaeicola dorei,2,1,0,0,1,1,FALSE
444461,Heyndrickxia acidiproducens,2,2.42747906299308e-05,2,2.42747946849533e-05,0,Bacillota,Bacilli,Bacillales,Bacillaceae,Heyndrickxia,Heyndrickxia acidiproducens,Heyndrickxia,2,Heyndrickxia coagulans,2,3,0,1,1,1,FALSE
1720313,Bittarella massiliensis (ex Durand et al. 2017),2,2.42747906299308e-05,3.3,4.00015517792743e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Bittarella (ex Durand et al. 2017),Bittarella massiliensis (ex Durand et al. 2017),Clostridioides,1,Clostridioides difficile,1,2,0,0,1,1,FALSE
435591,Parabacteroides distasonis,1,1.21373953149654e-05,5,6.07660445195941e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides,1,Parabacteroides distasonis,1,1,1,1,1,1,TRUE
431947,Porphyromonas gingivalis,1,1.21373953149654e-05,1.3,1.60933446729503e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,Porphyromonas,1,Porphyromonas gingivalis,1,1,1,1,1,1,TRUE
556268,Oxalobacter paraformigenes,1,1.21373953149654e-05,3.2,3.87178517070753e-05,0,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter paraformigenes,Lactobacillus,1,Lactobacillus crispatus,1,2,0,0,1,1,FALSE
1121296,[Clostridium] aminophilum,1,1.21373953149654e-05,2,2.39914308760694e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] aminophilum,Megasphaera,1,Caproiciproducens galactitolivorans,1,10,0,0,1,1,FALSE
431943,Clostridium kluyveri,1,1.21373953149654e-05,0.3,4.17667470450635e-06,0,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium kluyveri,Enterococcus,1,Enterococcus cecorum,1,1,0,1,1,1,FALSE
28116,Bacteroides ovatus,1,1.21373953149654e-05,1,1.21374133450138e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Phocaeicola,1,Phocaeicola dorei,1,1,0,0,1,1,FALSE
1384063,Mediterraneibacter gnavus,1,1.21373953149654e-05,1,1.24644748582625e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,Clostridioides,1,Clostridioides difficile,1,1,0,0,1,1,FALSE
1256908,Eubacterium ramulus,1,1.21373953149654e-05,1,1.27076767139552e-05,0,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ramulus,Faecalibacterium,1,Faecalibacterium prausnitzii,1,1,0,1,1,1,FALSE
679200,Johnsonella ignava,1,1.21373953149654e-05,5.2,6.31318573942405e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,Johnsonella ignava,Clostridioides,1,Clostridioides difficile,1,2,0,0,1,1,FALSE
566550,Hungatella hathewayi,1,1.21373953149654e-05,1,1.21451317151484e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,Lachnoclostridium,1,[Clostridium] symbiosum,1,1,1,1,1,1,TRUE
155865,Eubacterium pyruvativorans,1,1.21373953149654e-05,1,1.24089128259194e-05,0,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium pyruvativorans,Megasphaera,1,Bifidobacterium pseudolongum,1,10,0,0,1,1,FALSE
445972,Anaerotruncus colihominis,1,1.21373953149654e-05,3.8,4.63954620654913e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus colihominis,Blautia,1,Anaerotruncus colihominis,1,10,1,1,1,1,TRUE
0,unknown genome; accession ID isNZ_JNKJ01000018.1,1,1.21373953149654e-05,0.9,1.0700463558694e-05,0,0,0,0,0,0,0,Clostridioides,1,Clostridioides difficile,1,1,0,1,1,1,FALSE
322095,Porphyromonas somerae,1,1.21373953149654e-05,8.8,0.000107210731151088,0,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas somerae,Phocaeicola,1,Phocaeicola dorei,1,1,0,0,1,1,FALSE
1123314,Streptococcus plurextorum,1,1.21373953149654e-05,1,1.21188704887594e-05,0,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus plurextorum,Streptococcus,1,Streptococcus suis,1,1,0,1,1,1,FALSE
649756,Anaerostipes hadrus,1,1.21373953149654e-05,1.2,1.43490322480229e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Faecalibacterium,1,uncultured human fecal virus,1,1,1,1,1,1,TRUE
1297617,Intestinimonas butyriciproducens,1,1.21373953149654e-05,1.1,1.34860245993509e-05,0,Bacillota,Clostridia,Eubacteriales,0,Intestinimonas,Intestinimonas butyriciproducens,Faecalibacterium,1,Faecalibacterium prausnitzii,1,1,0,0,1,1,FALSE
796943,Oribacterium parvum,1,1.21373953149654e-05,1.1,1.34859987371497e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,Faecalibacterium,1,Faecalibacterium prausnitzii,1,1,0,0,1,1,FALSE
1653435,Merdimonas faecis,1,1.21373953149654e-05,1.2,1.50458801610437e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Merdimonas,Merdimonas faecis,Christensenella,1,Faecalibacterium prausnitzii,1,1,0,0,1,1,FALSE
2897707,Merdimmobilis hominis,1,1.21373953149654e-05,1,1.21374014445925e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Merdimmobilis,Merdimmobilis hominis,0,0,0,0,0,0,0,0,0,FALSE
1841868,Provencibacterium massiliense,1,1.21373953149654e-05,1,1.21532406193289e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Provencibacterium,Provencibacterium massiliense,Clostridioides,1,Clostridioides difficile,1,1,0,0,1,1,FALSE
1871018,Angelakisella massiliensis,1,1.21373953149654e-05,3.4,4.12370396570316e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Angelakisella,Angelakisella massiliensis,Faecalibacterium,1,Faecalibacterium prausnitzii,1,1,0,0,1,1,FALSE
