TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
537011,Segatella copri,50307,0.570109132942736,50306.2,0.570100227240245,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,45,6,1,1,0.26,0.1,TRUE
435590,Phocaeicola vulgatus,14053.4416666667,0.159262039943639,13886.7265151515,0.15737252803466,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,45,Phocaeicola vulgatus,38,4,0.84,1,0.54,0.2,TRUE
411479,Bacteroides uniformis,8787.55833333333,0.0995858878903608,8941.27348484848,0.101327498361354,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,48,4,1,1,0.86,0.04,TRUE
515619,Agathobacter rectalis,5078.66666666667,0.057554500364532,5088.3,0.0576640428942215,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,44,Agathobacter rectalis,45,14,1,1,1,0.32,TRUE
411903,Collinsella aerofaciens,2978,0.0337484842646842,2987.6,0.0338573213258238,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,50,Collinsella aerofaciens,49,3,1,1,0.32,0.2,TRUE
367928,Bifidobacterium adolescentis,2825,0.0320145963894335,2824.9,0.0320138432624051,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,48,2,1,1,0.5,0,TRUE
445970,Alistipes putredinis,2799,0.0317199487766458,2803.4,0.0317700212469648,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Alistipes,11,Alistipes senegalensis,5,17,0,0.764705882352941,1,0.411764705882353,FALSE
411483,Faecalibacterium duncaniae,1021.83333333333,0.0115800289359066,987.333333333333,0.0111889291516169,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,48,Faecalibacterium prausnitzii,43,22,0.9,1,1,0.24,TRUE
657308,Gordonibacter pamelaeae,44,0.000498634421640734,42.2,0.000477766532585862,0,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Collinsella,42,Collinsella aerofaciens,42,5,1,1,1,1,TRUE
742726,Barnesiella intestinihominis,33,0.00037397581623055,32.6,0.000369550860830546,0,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,Phocaeicola,19,Phocaeicola dorei,19,11,0,0,1,1,FALSE
999419,Parabacteroides johnsonii,26,0.000294647612787706,25.6,0.000289692834308004,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,Bacteroides,20,Bacteroides fragilis,16,10,0.0384615384615385,0.115384615384615,1,1,FALSE
292800,Flavonifractor plautii,43.5,0.000492968121394817,40.6666666666667,0.00046077038597266,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor,21,Flavonifractor plautii,21,2,1,1,1,1,TRUE
411461,Dorea formicigenerans,21,0.000237984610328532,24.7,0.000279631028213721,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,Dorea formicigenerans,Faecalibacterium,13,Coprococcus comes,16,17,0.952380952380952,0.952380952380952,1,1,TRUE
40520,Blautia obeum,17,0.000192654208361193,20.3,0.000230579739624238,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia obeum,Faecalibacterium,15,Blautia wexlerae,17,13,0.117647058823529,1,1,1,FALSE
445975,Collinsella stercoris,17,0.000192654208361193,12.2,0.000138379144395985,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,Collinsella,17,Collinsella aerofaciens,17,1,1,1,1,0.411764705882353,TRUE
301302,Roseburia faecis,15,0.000169989007377523,17.3,0.000196211214790457,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,Faecalibacterium,14,Clostridiaceae bacterium Marseille-Q4149,9,7,0,0.266666666666667,1,1,FALSE
1550024,Ruthenibacterium lactatiformans,12,0.000135991205902018,9.7,0.000109733489974343,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Faecalibacterium,9,Lachnospiraceae bacterium GAM79,5,4,0,0,1,1,FALSE
39482,Faecalicatena contorta,11,0.000124658605410183,12.4,0.000140161399777612,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,Faecalibacterium,5,Flavonifractor plautii,4,18,0,0.363636363636364,1,1,FALSE
0,unknown genome; accession ID isNZ_EQ973339.1,11,0.000124658605410183,10.5,0.000118601480499207,0,0,0,0,0,0,0,Faecalibacterium,9,Faecalibacterium prausnitzii,10,16,0,0,1,0,FALSE
1123313,Faecalicoccus pleomorphus,10,0.000113326004918349,15.8,0.000179080636399473,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Clostridioides,5,Clostridioides difficile,5,4,0,0,1,1,FALSE
1871018,Angelakisella massiliensis,10,0.000113326004918349,9.5,0.000107880436341548,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Angelakisella,Angelakisella massiliensis,Faecalibacterium,10,Faecalibacterium prausnitzii,10,11,0,0,1,1,FALSE
1650661,Clostridium phoceensis,8,9.06608039346789e-05,8.4,9.56599913043055e-05,0,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium phoceensis,Faecalibacterium,6,Faecalibacterium prausnitzii,5,11,0,0,1,1,FALSE
411474,Coprococcus eutactus,7,7.9328203442844e-05,7,7.93282842356545e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus eutactus,Coprococcus,7,Coprococcus eutactus,7,2,1,1,1,0.571428571428571,TRUE
762966,Parasutterella excrementihominis,7,7.9328203442844e-05,4.7,5.32248558021737e-05,0,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,Streptococcus,4,Streptococcus suis,4,4,0,0,1,1,FALSE
435591,Parabacteroides distasonis,7,7.93282034428441e-05,10,0.00011298476527509,0,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Alistipes,4,Alistipes shahii,3,4,0.666666666666667,0.666666666666667,1,1,TRUE
246787,Bacteroides cellulosilyticus,6,6.79956029510092e-05,6,6.79957161209369e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides,6,Bacteroides cellulosilyticus,3,3,1,1,1,1,TRUE
796942,Stomatobaculum longum,6,6.79956029510092e-05,6,6.79956971867569e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,Faecalibacterium,6,Faecalibacterium prausnitzii,3,6,0,0,1,1,FALSE
467210,Lachnoanaerobaculum saburreum,5,5.66630024591743e-05,4.4,4.95081382667581e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum saburreum,Faecalibacterium,5,uncultured human fecal virus,4,10,0,0,1,1,FALSE
1236513,Bacteroides faecichinchillae,5,5.66630024591743e-05,5,5.66630589436887e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecichinchillae,Phocaeicola,4,Phocaeicola dorei,4,3,0,0.8,1,1,FALSE
28116,Bacteroides ovatus,4,4.53304019673394e-05,4,4.53314547590318e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Phocaeicola,4,Phocaeicola dorei,4,1,0,0.25,1,1,FALSE
566550,Hungatella hathewayi,4,4.53304019673394e-05,4.5,5.1553347726852e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,Faecalibacterium,2,Faecalibacterium prausnitzii,2,9,0.5,0.5,1,1,FALSE
290054,Eubacterium coprostanoligenes,4,4.53304019673394e-05,4,4.5326482255884e-05,0,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes,Faecalibacterium,4,Faecalibacterium prausnitzii,4,1,0,0,1,1,FALSE
1150298,Fusicatenibacter saccharivorans,4,4.53304019673394e-05,4,4.53321286233023e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Clostridioides,4,Clostridioides difficile,4,1,0,0,1,1,FALSE
556268,Oxalobacter paraformigenes,3,3.39978014755046e-05,3.9,4.46932667217118e-05,0,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter paraformigenes,Clostridioides,2,Clostridioides difficile,2,2,0,0,1,1,FALSE
1291050,Ruminiclostridium josui,3,3.39978014755046e-05,2.6,2.96498285969864e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium,Ruminiclostridium josui,Phocaeicola,3,Phocaeicola dorei,3,1,0,0,1,1,FALSE
1604,Lactobacillus amylovorus,3,3.39978014755046e-05,3.5,3.97078931995866e-05,0,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus amylovorus,Lactobacillus,3,Lactobacillus crispatus,3,3,0,1,1,1,FALSE
411463,Eubacterium ventriosum,3,3.39978014755046e-05,4.9,5.60396961560972e-05,0,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ventriosum,Faecalibacterium,3,uncultured human fecal virus,2,2,1,1,1,1,TRUE
3158780,Ruminococcus sp. YE282,3,3.39978014755046e-05,3,3.39978014755046e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. YE282,0,0,0,0,0,0,0,0,0,FALSE
511680,Eshraghiella crossota,4,4.53304019673395e-05,3.7,4.18496486627619e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Blautia,1,Eshraghiella crossota,3,12,1,1,0.666666666666667,0.666666666666667,TRUE
476272,Blautia hydrogenotrophica,3,3.39978014755046e-05,2.9,3.27493919357216e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,Faecalibacterium,3,uncultured human fecal virus,3,1,0,1,1,1,FALSE
1121094,Phocaeicola barnesiae,3,3.39978014755046e-05,3.4,3.85613747195239e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,Bacteroides,3,Bacteroides fragilis,2,4,0,1,1,1,FALSE
1121129,Butyricimonas synergistica,3,3.39978014755046e-05,3,3.39978014948039e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas synergistica,Phocaeicola,3,Phocaeicola dorei,3,1,0,0,1,1,FALSE
537007,Blautia hansenii,2,2.26652009836697e-05,3.5,3.96011816075154e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hansenii,Clostridioides,1,Clostridioides difficile,1,2,0.5,0.5,1,1,FALSE
536231,Roseburia intestinalis,3,3.39978014755046e-05,6.2,7.09442746228559e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia,2,Roseburia intestinalis,2,1,1,1,1,1,TRUE
717959,Alistipes shahii,2,2.26652009836697e-05,2,2.28922916467983e-05,0,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,Alistipes,1,Phocaeicola dorei,2,3,1,1,1,1,TRUE
1211819,Holdemania massiliensis,2,2.26652009836697e-05,2.3,2.62367113298218e-05,0,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Clostridium,1,Clostridium sp. M62/1,1,6,0,0,1,1,FALSE
1650663,Allofournierella massiliensis,2,2.26652009836697e-05,2.2,2.51581063344793e-05,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Allofournierella,Allofournierella massiliensis,Faecalibacterium,2,Faecalibacterium prausnitzii,2,4,0,0,1,1,FALSE
1796620,Acutalibacter muris,2,2.26652009836697e-05,2.1,2.34375922528496e-05,0,Bacillota,Clostridia,Eubacteriales,Acutalibacteraceae,Acutalibacter,Acutalibacter muris,Faecalibacterium,2,Faecalibacterium prausnitzii,2,1,1,1,1,1,TRUE
1871021,Lachnoclostridium phocaeense,2,2.26652009836697e-05,3.2,3.59305562007387e-05,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,Faecalibacterium,2,Faecalibacterium prausnitzii,2,1,1,1,1,1,TRUE
