TaxonomyID,Genome,read_count,Proportion,readsEM,EMProportion,domain,phylum,class,order,family,genus,species,best_hit_genus,genus_counts,best_hit_species,species_counts,uniqueness_score,species_percentage_hit,genus_percentage_hit,species_contaminant_score,genus_contaminant_score,blast_validated
435590,Phocaeicola vulgatus,24290.3192034915,0.3044471918718,23882.112111293,0.299329924727338,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola,47,Phocaeicola vulgatus,38,4,0.88,1,0.52,0.12,TRUE
537011,Segatella copri,23680,0.296797643667356,23680.2,0.296800345546303,0,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella,48,Segatella copri,48,2,1,1,0.16,0.08,TRUE
411479,Bacteroides uniformis,19249.9397708674,0.241272667429559,19661.9417348609,0.246436172220118,0,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,Bacteroides,50,Bacteroides uniformis,48,4,1,1,0.86,0.06,TRUE
515619,Agathobacter rectalis,4677.93333333333,0.0586317394664828,4630.42666666667,0.0580360655169662,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectalis,Agathobacter,44,Agathobacter rectalis,43,8,0.98,0.98,1,0.3,TRUE
411903,Collinsella aerofaciens,2703,0.0338785485993608,2700.6,0.0338483743994517,0,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens,Collinsella,49,Collinsella aerofaciens,49,3,1,1,0.32,0.26,TRUE
367928,Bifidobacterium adolescentis,2557,0.0320486306949927,2558.5,0.0320665468903743,0,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium,50,Bifidobacterium adolescentis,48,4,1,1,0.46,0.02,TRUE
411483,Faecalibacterium duncaniae,1988.16666666667,0.0249190532890477,1993.88333333333,0.0249912249780793,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium,50,Faecalibacterium prausnitzii,48,17,0.9,1,1,0.2,TRUE
511680,Eshraghiella crossota,69.75,0.000874224478285392,76.525,0.000959272491705356,0,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Faecalibacterium,35,Coprococcus comes,40,20,0.82,0.82,1,1,TRUE
292800,Flavonifractor plautii,101.235714285714,0.0012688564803624,114.373571428571,0.00143248536307112,0,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor,47,Flavonifractor plautii,50,11,1,1,1,1,TRUE
657308,Gordonibacter pamelaeae,35,0.000438678949677258,31.7,0.000396873327279698,0,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Collinsella,31,Collinsella aerofaciens,31,6,1,1,1,1,TRUE
