"sample","r2","rmse","rrmse","nrmse","avgre","TP","FP","FN","TN","TPR","FPR","MCC"
"healthy_stool_100_1",0.996307542545552,0.00158657438380685,0.593378819543761,0.0608944993605424,0.29660057812888,99,67,1,22950,0.99,0.00291089194942868,0.0651109254441982
"healthy_stool_100_10",0.905138573738334,0.00219136283001503,0.819569698425621,0.307629152010179,0.300392329748892,99,93,1,22950,0.99,0.00403593282124723,0.0650734372316979
"healthy_stool_100_100",0.814770815957137,0.00210265561655501,0.786393200591574,0.429819480289455,0.311280610600934,99,118,1,22950,0.99,0.00511531125368476,0.0650374502640138
"healthy_stool_100_50",0.909041827692058,0.00262739141577058,0.982644389498196,0.301910654235403,0.296912623453527,99,94,1,22950,0.99,0.00407915292483944,0.065071996636142
"healthy_stool_10_1",0.985693891405657,0.0033250685804895,1.24025058052258,0.11975598677464,0.282659849326091,10,49,0,22951,1,0.0021304347826087,0.0208469002898565
"healthy_stool_10_10",0.934869838758747,0.0050298383446522,1.87612970255527,0.255808362169708,0.28189787028182,10,50,0,22951,1,0.00217381852962915,0.0208464471111494
"healthy_stool_10_100",0.865324010554627,0.00636041841302961,2.37243606806004,0.36649421050656,0.302098794701046,10,52,0,22951,1,0.00226057470764683,0.0208455408423908
"healthy_stool_10_50",0.934002525080876,0.00542862445150685,2.02487692041205,0.258084757291886,0.276643634428137,10,45,0,22951,1,0.00195686206296747,0.0208487133002778
