"sample","r2","rmse","rrmse","nrmse","avgre","TP","FP","FN","TN","TPR","FPR","MCC"
"healthy_stool_100_1",0.00850226658964926,0.0076186636020658,36.4019746906704,2.68876464667629,1.50012055868111,37,3471,63,8362,0.37,0.293332206541029,0.00991429075068255
"healthy_stool_100_10",0.234486500173266,0.00243181322687,11.6192035979849,0.917370000536174,1.02384923934016,37,3916,63,8362,0.37,0.318944453494054,0.00672524326806712
"healthy_stool_100_100",0.241920754605488,0.00196430679509387,9.38545786695849,0.88380090911299,1.04227673341334,37,3993,63,8362,0.37,0.323188992310805,0.00618544030101151
"healthy_stool_100_50",0.227880706540374,0.00283475771990341,13.5444723856985,0.929164849529852,1.0707340082745,37,3923,63,8362,0.37,0.319332519332519,0.00667602793814146
"healthy_stool_10_1",0.0365548665565186,0.00842448979376781,39.7720163163778,1.62472286473303,1.35188470091083,4,3097,6,8419,0.4,0.268930184091698,0.0052800150743041
"healthy_stool_10_10",0.178975647794716,0.00601591253716409,28.4011230879517,1.02087882385594,1.076668568742,4,3133,6,8419,0.4,0.271208448753463,0.00519634059386163
"healthy_stool_10_100",0.35247948363446,0.00484073520628502,22.8531109088716,0.827190243108672,0.961025340752674,4,3179,6,8419,0.4,0.274098982583204,0.00508982015083997
"healthy_stool_10_50",0.17527198382838,0.0067519139595756,31.8757858031564,0.993771715030759,1.12662010210394,4,3113,6,8419,0.4,0.269944502254596,0.00524279259421514
