"sample","r2","rmse","rrmse","nrmse","avgre","TP","FP","FN","TN","TPR","FPR","MCC"
"healthy_stool_100_1",0.00820080474689035,0.00987855388483137,27.9661860479576,2.74298245686328,1.48007535435226,37,1960,63,8362,0.37,0.18988568106956,0.0217536142064338
"healthy_stool_100_10",0.232512488868508,0.00315818903745186,8.94083316502622,0.918522571071844,1.02756615178126,37,1953,63,8362,0.37,0.189335918565196,0.0218126126919261
"healthy_stool_100_100",0.236265370228747,0.00255059880100596,7.22074520564788,0.887659550177799,1.03928472702142,37,2018,63,8362,0.37,0.194412331406551,0.0212663983111525
"healthy_stool_100_50",0.225775363326042,0.00367438302572868,10.4021783458379,0.93151119954672,1.06594383881259,37,2033,63,8362,0.37,0.195574795574796,0.0211408644712653
"healthy_stool_10_1",0.036264035317291,0.0109211851159782,30.2953675117234,1.65467624876641,1.32043210585911,4,1916,6,8419,0.4,0.185389453313982,0.00819007627135665
"healthy_stool_10_10",0.178511699466966,0.00776540330341027,21.5412287636601,1.02878959680593,1.05764829792128,4,1964,6,8419,0.4,0.189155350091496,0.00806502387446821
"healthy_stool_10_100",0.352561572589493,0.00621621776231314,17.2437880726566,0.830772825406392,0.948876881884209,4,1916,6,8419,0.4,0.185389453313982,0.00819007627135665
"healthy_stool_10_50",0.174791451588193,0.00872276297785083,24.1969445005582,0.999218839383392,1.09901101345399,4,1954,6,8419,0.4,0.18837366239275,0.008091025128267
