"sample","r2","rmse","rrmse","nrmse","avgre","TP","FP","FN","TN","TPR","FPR","MCC"
"healthy_stool_100_1",0.971070351450564,0.00769224734540412,0.938454176139303,0.171096647430645,0.355863708923602,76,22,24,34317,0.76,0.000640670957220653,0.0409448850362582
"healthy_stool_100_10",0.154765824379913,0.011954990658905,1.45850886038641,1.00947178256781,0.334894550746358,76,21,24,34317,0.76,0.000611567359776341,0.0409458580975237
"healthy_stool_100_100",0.11023707920428,0.00837455787467929,1.02169606071087,1.32971698114736,0.3305257246,76,20,24,34317,0.76,0.000582462067157876,0.0409468311958092
"healthy_stool_100_50",0.321847919509755,0.0124309477095052,1.51657562055964,0.880225528001248,0.326568645190087,76,21,24,34317,0.76,0.000611567359776341,0.0409458580975237
"healthy_stool_10_1",0.919298475700757,0.0149395615239274,1.50889571391666,0.28439416949027,0.318021519704421,7,3,3,34338,0.7,8.73591333973967e-05,0.0119429627257179
"healthy_stool_10_10",0.620509493852648,0.0228686367001649,2.30973230671665,0.640806394080223,0.327131578765314,7,3,3,34338,0.7,8.73591333973967e-05,0.0119429627257179
"healthy_stool_10_100",0.351779646930357,0.0280383904779086,2.83187743826877,0.868235675758692,0.3275990349,7,3,3,34338,0.7,8.73591333973967e-05,0.0119429627257179
"healthy_stool_10_50",0.616751159250483,0.0244772803890356,2.4722053192926,0.645159623195388,0.320113068348525,7,3,3,34338,0.7,8.73591333973967e-05,0.0119429627257179
