"sample","r2","rmse","rrmse","nrmse","avgre","TP","FP","FN","TN","TPR","FPR","MCC"
"healthy_stool_100_1",0.996233753488057,0.00228366868801599,0.415627701218911,0.0613245410741132,0.289696138207116,99,14,1,22950,0.99,0.000609649886779307,0.0651875394919978
"healthy_stool_100_10",0.883849962766078,0.00324628893026177,0.590824585307641,0.340180103179921,0.294066864255856,99,23,1,22950,0.99,0.00100117529273495,0.0651745109969294
"healthy_stool_100_100",0.71521852834101,0.00312291676974134,0.568370852092924,0.532200408783293,0.315474549631242,99,24,1,22950,0.99,0.00104465917994254,0.0651730638558444
"healthy_stool_100_50",0.899305504752527,0.00379291413536204,0.690310372635891,0.317842909459436,0.287907934529352,99,19,1,22950,0.99,0.000827201880795855,0.0651803005000556
"healthy_stool_10_1",0.986259552297492,0.00465403936705336,0.842381125436657,0.117218635435644,0.285550609837802,10,13,0,22951,1,0.000566103466295071,0.0208632344326671
"healthy_stool_10_10",0.936640607717982,0.00702313085068539,1.27118668397405,0.251859488199523,0.287482591861713,10,16,0,22951,1,0.000696651717681891,0.0208618717874079
"healthy_stool_10_100",0.865132648194265,0.00899947599053674,1.62890515428715,0.366233538154087,0.301689557553993,10,21,0,22951,1,0.000914156364269546,0.0208596013051806
"healthy_stool_10_50",0.934576458404772,0.0076713749944765,1.38851887400025,0.256520724716602,0.281498058272011,10,13,0,22951,1,0.000566103466295071,0.0208632344326671
