"sample","r2","rmse","rrmse","nrmse","avgre","TP","FP","FN","TN","TPR","FPR","MCC"
"healthy_stool_100_1",0.979232838473566,0.0137736238523017,1.6528348622762,0.239791727408415,0.837853662913493,34,2,66,21352,0.34,9.36592675845275e-05,0.0232083703941205
"healthy_stool_100_10",0.184857639986616,0.0175895707546828,2.11074849056194,0.901720090841693,0.86769977349532,38,5,62,21356,0.38,0.000234071438603062,0.0259293324334109
"healthy_stool_100_100",0.00608048899458338,0.0181185832295061,2.17422998754073,1.03439735924179,0.919434113423822,50,7,50,21368,0.5,0.000327485380116959,0.0341082634215628
"healthy_stool_100_50",0.477844948323099,0.0179377254249849,2.15252705099818,0.739587033641771,0.848567066926722,39,5,61,21357,0.39,0.000234060481228349,0.0266114836659909
"healthy_stool_10_1",0.932351456354948,0.0184907466241286,1.34982450356139,0.269645538395654,0.564462030195313,7,12,3,21415,0.7,0.000560041069678443,0.0151151221112221
"healthy_stool_10_10",0.698654806229293,0.0279150234020283,2.03779670834807,0.546978118983958,0.593332896226341,7,15,3,21415,0.7,0.000699953336444237,0.0151131564496627
"healthy_stool_10_100",0.496010487572931,0.0335168347012287,2.44672893318969,0.705460115410487,0.674769615690381,7,14,3,21415,0.7,0.000653320266927995,0.0151138116313773
"healthy_stool_10_50",0.635036937559893,0.0325391260278121,2.37535620003028,0.599972133288037,0.573332543095968,7,13,3,21415,0.7,0.000606682844875863,0.0151144668518956
