"sample","r2","rmse","rrmse","nrmse","avgre","TP","FP","FN","TN","TPR","FPR","MCC"
"healthy_stool_100_1",0.0139203517699368,0.00927208521685099,28.7341920870212,2.98218554387921,1.17464664549388,52,1051,48,19939,0.52,0.0500714626012387,0.0340601826641874
"healthy_stool_100_10",0.342418954907166,0.00242631479195032,7.51914954025404,0.86665954607092,0.785736942746402,52,1189,48,19939,0.52,0.056276031806134,0.0337207846632503
"healthy_stool_100_100",0.335972516944989,0.001908407013408,5.91415333455138,0.838115156358276,0.785094541562611,52,1292,48,19939,0.52,0.060854411002779,0.0334691417412222
"healthy_stool_100_50",0.379846640092308,0.00273481994507015,8.47520700977238,0.837996935059336,0.777455794911905,52,1147,48,19939,0.52,0.0543962818931993,0.0338238060253091
"healthy_stool_10_1",0.0654340342810072,0.00972023293137399,29.6953116053475,1.79555664434679,0.834973035167543,6,800,4,19983,0.6,0.0384929990857913,0.0128067801452228
"healthy_stool_10_10",0.322682299623833,0.00586086122196463,17.9049310331019,0.971574257432404,0.648177780847151,6,721,4,19983,0.6,0.0348241885625966,0.0128659350831459
"healthy_stool_10_100",0.43696823609227,0.00481109746832449,14.6979027657313,0.8069022652005,0.620366533073592,6,716,4,19983,0.6,0.0345910430455578,0.0128696882288703
"healthy_stool_10_50",0.454041011589814,0.00555929571629208,16.9836484132723,0.81499478090331,0.642841216225252,6,684,4,19983,0.6,0.0330962403832196,0.0128937343053888
