"sample","r2","rmse","rrmse","nrmse","avgre","TP","FP","FN","TN","TPR","FPR","MCC"
"healthy_stool_100_1",0.0141960667455959,0.00699665067088353,38.0617796496064,2.98555216790274,1.17371518492859,52,2983,48,19939,0.52,0.13013698630137,0.0295288969285408
"healthy_stool_100_10",0.34633145218011,0.00182981715759791,9.95420533733263,0.863492943249297,0.786382700495904,52,3722,48,19939,0.52,0.157305270275982,0.0279104428169182
"healthy_stool_100_100",0.339924816839203,0.00144336926023185,7.85192877566125,0.83531726530376,0.784038616136537,52,3998,48,19939,0.52,0.167021765467686,0.0273206935963467
"healthy_stool_100_50",0.382434917179885,0.00205960010004236,11.2042245442304,0.83681316629511,0.779554982430804,52,3619,48,19939,0.52,0.15362085066644,0.0281325366208376
"healthy_stool_10_1",0.0660320336015773,0.0073126529109674,39.4590751075801,1.79258083906928,0.837535381814825,6,1939,4,19983,0.6,0.0884499589453517,0.0119828154398811
"healthy_stool_10_10",0.323644205133232,0.00440408851901459,23.7644616486027,0.971973959559551,0.646897673982299,6,1978,4,19983,0.6,0.0900687582532672,0.011955516310092
"healthy_stool_10_100",0.438990311110615,0.00361853140125657,19.5255954411805,0.804447273977413,0.619654018397257,6,2020,4,19983,0.6,0.0918056628641549,0.0119261819416315
"healthy_stool_10_50",0.454370496335885,0.00417893985439071,22.5495594542923,0.815738598016875,0.641448002070235,6,1918,4,19983,0.6,0.0875759097758093,0.0119975390203957
