"sample","r2","rmse","rrmse","nrmse","avgre","TP","FP","FN","TN","TPR","FPR","MCC"
"healthy_stool_100_1",0.0143578150251104,0.0140626284335228,19.2939262107933,2.6602205304559,1.33030267316322,52,898,48,19939,0.52,0.0430964150309546,0.0344395221656972
"healthy_stool_100_10",0.35936061763776,0.00390550770748643,5.35835657467138,0.820062967074627,0.856051984475483,52,502,48,19939,0.52,0.0245584853969962,0.0354366286873778
"healthy_stool_100_100",0.366456762240213,0.00296933072441263,4.07392175389413,0.801498943992956,0.871362263555971,52,510,48,19939,0.52,0.0249400948701648,0.035416262338248
"healthy_stool_100_50",0.396709564065386,0.00438797884260156,6.02030697204934,0.793924215596069,0.836568224385302,52,462,48,19939,0.52,0.0226459487280035,0.0355386005491885
"healthy_stool_10_1",0.0693985032745163,0.0149291157343215,19.825865695179,1.65712262189659,0.99470273502233,6,881,4,19983,0.6,0.0422258435582822,0.0127464085623559
"healthy_stool_10_10",0.325751341225572,0.00928418070100465,12.3293919709342,0.916255747555505,0.730943490780443,6,524,4,19983,0.6,0.0255522504510655,0.0130146429472529
"healthy_stool_10_100",0.449750096231038,0.00770975184641679,10.2385504520415,0.764758738860851,0.674676528266335,6,335,4,19983,0.6,0.0164878432916626,0.0131589442266255
"healthy_stool_10_50",0.453588043675964,0.00893110997116016,11.8605140417007,0.777655939830112,0.710032946479412,6,509,4,19983,0.6,0.0248389615459692,0.0130260365529909
