"","abundance_cols.Healthy_stool_100_100","abundance_cols.Healthy_stool_100_10","abundance_cols.Healthy_stool_100_1","abundance_cols.Healthy_stool_100_50","abundance_cols.Healthy_stool_10_100","abundance_cols.Healthy_stool_10_10","abundance_cols.Healthy_stool_10_1","abundance_cols.Healthy_stool_10_50"
"RRMSE",852.195115341136,1015.57742150785,970.639392625019,1141.53183533531,1583.24587136113,1596.66774450191,1452.34258729383,1758.17051246921
"AVGRE",99.8557929989186,99.8326002388011,99.7363689240626,99.8026774743124,99.5038477448169,99.4113665082284,99.3501093652052,99.2569847968386
"NRMSE",6096.7215955444,6316.42957919054,6084.96474628137,6599.59772482666,9164.56184600996,8641.77092505437,7468.88844143678,9006.097429114
