"abundance_cols.Healthy_stool_100_100","abundance_cols.Healthy_stool_100_10","abundance_cols.Healthy_stool_100_1","abundance_cols.Healthy_stool_100_50","abundance_cols.Healthy_stool_10_100","abundance_cols.Healthy_stool_10_10","abundance_cols.Healthy_stool_10_1","abundance_cols.Healthy_stool_10_50"
0.0364951487516664,0.0986234275486181,0.161767431692707,0.167256558662672,0.156633850442791,0.185714978779283,0.184771986688616,0.184501124990845
