"","abundance_cols.Healthy_stool_100_100","abundance_cols.Healthy_stool_100_10","abundance_cols.Healthy_stool_100_1","abundance_cols.Healthy_stool_100_50","abundance_cols.Healthy_stool_10_100","abundance_cols.Healthy_stool_10_10","abundance_cols.Healthy_stool_10_1","abundance_cols.Healthy_stool_10_50"
"RRMSE",335.052764680068,402.876204233816,439.03808835506,453.43676243622,812.902442812482,821.815159117768,793.361293021522,994.079022909319
"AVGRE",95.172542368606,94.7843907768813,89.8700045969507,95.7731839876347,92.3233734702251,88.2502476286472,89.5713555767234,86.554028413998
"NRMSE",1510.40735653564,1459.45862433984,1171.68839093025,1476.50461023766,1687.75861867713,1566.45255209403,1257.83380312128,1531.18633248287
