Total Number of Aligned Reads:	830260	Total Number of Mapped Genomes:	8101
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|435590|org|Bacteroides_vulgatus_ATCC_8482|accession|NC_009614.1	0.29010051752986804	0.299676005106834	248809.0	0.29966998289692387	6.022209910148628e-06	0.2848833157444035	0.28878638575435894	239767.78463641406	0.2875978609110399	0.009378989714065474
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703852.1	0.0805471483305447	0.07225086117601714	59987.0	0.07186905306771373	0.000381808108303423	0.07988240029547067	0.0697110400299144	57878.288095236734	0.06927227615445763	0.001769325271601667
ti|515619|org|[Eubacterium]_rectale_ATCC_33656|accession|NC_012781.1	0.06133386292417434	0.05737720713993207	47638.0	0.05737118493002192	6.022209910148628e-06	0.05984361580853047	0.053297802608944296	44251.03359410209	0.052705176691638767	0.001681401006913497
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1	0.04484287730723174	0.03981523859995664	33057.0	0.039720087683376294	9.515091658034832e-05	0.04471199967936773	0.039387002120965006	32701.452380952407	0.039256377520294844	0.000768433984534965
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703854.1	0.0421207797067325	0.03847469467395755	31944.0	0.03834100161395226	0.00013369306000529955	0.04149658310509727	0.036569970557766306	30362.583755291053	0.03573699804880399	0.0031399802471514947
ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1	0.03339311652659752	0.030716883867704093	25503.0	0.030716883867704093	0.0	0.03330076497987114	0.030458550143919776	25288.515842490833	0.030444679979765375	9.39464745983186e-05
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703855.1	0.0277560164801371	0.024517620986197097	20356.0	0.024288777009611448	0.00022884397658564786	0.027496467267861282	0.02476146149061222	20558.4510171957	0.023334858959843906	0.0041408715342181966
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362248.1	0.024377177991638476	0.021104232409124853	17522.0	0.021103027967142824	1.2044419820297257e-06	0.02439144922017837	0.021189346309188187	17592.666666666584	0.02107653024353817	0.00030833714739960977
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362249.1	0.022729001574651707	0.02111627682894515	17532.0	0.020215354226386914	0.0009009226025582347	0.02367578352272411	0.022444408311185226	18634.694444444645	0.023987666514104014	0.0010900199937369016
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362220.1	0.01958675853735267	0.017834172427914147	14807.0	0.017831763543950087	2.4088839640594513e-06	0.01945276581536927	0.017798822055741674	14777.650000000083	0.017570399633849636	0.0009503047238214535
