species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Eubacterium ventriosum,0,0,0,0,0,0,2200.42297,0
Phocaeicola coprocola,0,0,0,0,0,0,1534.72214,1232.01735
Firmicutes species incertae sedis,0,0,0,0,0,0,1053.07621,0
Lachnospiraceae species incertae sedis,0,0,0,0,0,1194.03091,1479.40152,1393.21675
Ruminococcaceae species incertae sedis,0,0,0,0,0,0,482.48477,0
Butyricicoccus species incertae sedis,0,0,0,0,0,0,1923.54856,0
Roseburia species incertae sedis,0,0,0,0,1114.03932,2311.38885,1281.42279,845.9918
Eggerthellaceae species incertae sedis,0,0,0,0,0,0,1017.95268,670.77179
Clostridiales species incertae sedis,0,0,0,0,0,0,930.94818,0
Lachnospiraceae species incertae sedis,0,0,0,0,0,2218.72738,1864.44736,2461.89048
Eggerthellaceae species incertae sedis,0,0,0,0,0,0,1732.34095,0
Bacteroides species incertae sedis,0,0,0,1989.58174,0,0,0,0
Bacteroides species incertae sedis,0,0,0,0,0,283.33578,0,0
Finegoldia species incertae sedis,0,0,0,0,0,0,1889.05072,0
Bacteroides species incertae sedis,0,0,0,0,0,1172.01011,411.29994,634.49385
Bacteroides species incertae sedis,0,0,0,0,0,0,0,596.93814
Bacteroides species incertae sedis,0,0,0,0,0,0,1025.13823,0
Bacteroides species incertae sedis,0,0,0,0,546.90874,0,0,0
Bacteroides species incertae sedis,0,0,0,0,0,732.50632,0,0
Alistipes species incertae sedis,0,0,0,1337.25986,0,473.84351,414.46323,1093.70515
Alistipes species incertae sedis,0,0,0,1647.93639,995.27537,0,0,903.85444
Bacteroides species incertae sedis,0,0,0,0,0,0,680.75586,0
Bacteroides species incertae sedis,0,0,0,0,0,549.78399,480.88714,0
Parabacteroides species incertae sedis,0,0,0,0,0,832.95033,0,0
Bacteroides species incertae sedis,0,0,0,0,0,0,990.19034,0
Alistipes species incertae sedis,0,0,0,1650.72007,0,0,0,0
unassigned,1759.244,3949.56803,6531.86874,4255.97485,1943.85159,4402.08979,1947.53003,4381.71289
