species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Eubacterium ventriosum,0,0,0,0,0,0,1534.19841,0
Phocaeicola coprocola,0,0,0,0,0,0,1272.43775,1099.57388
Firmicutes species incertae sedis,0,0,0,0,0,0,1468.47026,0
Lachnospiraceae species incertae sedis,0,0,0,0,0,973.54076,1031.48144,1125.05321
Ruminococcaceae species incertae sedis,0,0,0,0,0,0,358.22085,0
Butyricicoccus species incertae sedis,0,0,0,0,0,0,1341.15357,0
Roseburia species incertae sedis,0,0,0,0,910.68567,2077.64384,893.44495,629.20548
Eggerthellaceae species incertae sedis,0,0,0,0,0,0,1419.49198,997.77158
Clostridiales species incertae sedis,0,0,0,0,0,0,1298.16788,0
Lachnospiraceae species incertae sedis,0,0,0,0,0,1587.15331,1299.94651,1831.02836
Eggerthellaceae species incertae sedis,0,0,0,0,0,0,1207.83811,0
Bacteroides species incertae sedis,0,0,0,3096.08179,0,0,0,0
Bacteroides species incertae sedis,0,0,0,0,0,405.36509,0,0
Finegoldia species incertae sedis,0,0,0,0,0,0,1313.75586,0
Bacteroides species incertae sedis,0,0,0,0,0,1676.78079,573.54038,704.3577
Bacteroides species incertae sedis,0,0,0,0,0,0,714.75596,0
Bacteroides species incertae sedis,0,0,0,0,0,1047.98799,0,0
Alistipes species incertae sedis,0,0,3856.61375,1040.4865,0,677.92222,577.95145,0
Alistipes species incertae sedis,0,0,0,1282.21569,813.60056,0,0,0
Bacteroides species incertae sedis,0,0,0,0,0,0,614.92163,0
Bacteroides species incertae sedis,0,0,0,0,0,786.56936,670.57679,0
Parabacteroides species incertae sedis,0,0,0,0,0,595.84602,0,0
Bacteroides species incertae sedis,0,0,0,0,0,0,690.38928,0
Alistipes species incertae sedis,0,0,0,1284.3816,0,0,0,0
unassigned,3821.65619,3406.30238,5984.5173,3311.4614,2124.93324,4121.64762,1904.99729,2803.57457
