"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
537011,"Segatella copri",5030773,0.503172550563822,5030768.1,0.503172056541182,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Bacteroides",1,"Bacteroides faecis",1,1,0,0,0,0
435590,"Phocaeicola vulgatus",1345222,0.134547669873907,1247524.6,0.124776075286838,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",34,"Phocaeicola vulgatus",22,2,0,0,0,0
820,"Bacteroides uniformis",856427,0.0856589152326535,873190.1,0.0873355404708659,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",23,"Bacteroides uniformis",15,1,0,0,0,0
853,"Faecalibacterium prausnitzii",810117,0.0810270384183726,808858.5,0.0809011662184961,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium",12,"Faecalibacterium prausnitzii",2,1,0,0,0,0
39491,"Agathobacter rectalis",492422,0.0492515233133632,493671.9,0.049376540408046,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",32,"Agathobacter rectalis",32,1,0,0,0,0
357276,"Phocaeicola dorei",305841,0.0305898906663031,388237.3,0.0388310793508378,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Phocaeicola",29,"Phocaeicola dorei",27,1,0,0,0,0
411903,"Collinsella aerofaciens",303470,0.0303527457747752,303474.9,0.0303532347929092,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",1,"Bacteriophage sp.",1,1,0,0,0,0
445970,"Alistipes putredinis",297202,0.0297258270990699,295745,0.0295801011297142,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",1,"bacterium",1,1,0,0,0,0
367928,"Bifidobacterium adolescentis",282404,0.0282457469198919,282404,0.0282457469197705,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",21,"Bifidobacterium adolescentis",35,1,0,0,0,0
40518,"Ruminococcus bromii",265838,0.0265888332661373,265841.7,0.0265891993513961,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus bromii","Thermoclostridium",1,"Thermoclostridium stercorarium",1,1,0,0,0,0
2447885,"Bacteroides faecalis",2888,0.00028885468019096,2676,0.000267650315815131,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecalis","Bacteroides",33,"Phocaeicola dorei",10,1,0,0,0,0
371601,"Bacteroides xylanisolvens",1235,0.000123523382976397,1266.4,0.000126667773365958,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens","Bacteroides",2,"Phocaeicola dorei",23,2,0,0,0,0
2838470,"Candidatus Bacteroides intestinigallinarum",821,8.21155444725687e-05,760,7.60115073419118e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Candidatus Bacteroides intestinigallinarum","Phocaeicola",50,"Phocaeicola dorei",50,1,0,0,0,0
449673,"Bacteroides stercoris",428,4.28081035740066e-05,482.8,4.82864777443598e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Bacteroides",3,"Bacteroides fragilis",1,1,0,0,0,0
823,"Parabacteroides distasonis",416,4.1607876370997e-05,393.1,3.93193468381275e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Bacteroides",1,"Phocaeicola dorei",32,1,0,0,0,0
