Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,Enterococcus faecium,150,0,0,0,0,39.8,107.7,683.8,158.133333333333
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus gilvus,Enterococcus gilvus,151,0,0,0,0,2,2,3,5.4
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus hirae,Enterococcus hirae,152,0,0,0,0,0,0,3.5,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus italicus,Enterococcus italicus,153,0,0,0,0,0,0,1.9,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus malodoratus,Enterococcus malodoratus,154,0,0,0,0,1,0,2,0
NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus mundtii,Enterococcus mundtii,155,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Entomohabitans,Entomohabitans teleogrylli,Entomohabitans teleogrylli,156,0,0,0,0,0,0,1,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia oleae,Erwinia oleae,157,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia tracheiphila,Erwinia tracheiphila,158,0,0,0,0,0,0,3.3,3
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Escherichia Stx1 converting phage,Escherichia Stx1 converting phage,159,0,0,0,0,0,45.5,9.4,7.7
NA,Uroviricota,Caudoviricetes,NA,NA,Lambdavirus,Escherichia virus DE3,Escherichia virus DE3,160,0,0,0,0,0,2.4,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Eshraghiella,Eshraghiella crossota,Eshraghiella crossota,161,3.7,52.9,1.2,76.525,631.507936507937,1052.4,715.026086956522,668.5
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes,Eubacterium coprostanoligenes,162,4,0,2,2,3.4,1,0,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium oxidoreducens,Eubacterium oxidoreducens,163,0,0,0,0,0,1,0,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium pyruvativorans,Eubacterium pyruvativorans,164,0,1,0,2.2,0,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ramulus,Eubacterium ramulus,165,0,1,0,0,0,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ventriosum,Eubacterium ventriosum,166,4.9,0,0,12.8,67.1,186.923529411765,646.452173913044,266.6
NA,Bacillota,Tissierellia,NA,NA,Ezakiella,Ezakiella massiliensis,Ezakiella massiliensis,167,0,0,0,0,0,0,5.3,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium duncaniae,168,987.333333333333,1563.96666666667,1112.71666666667,1993.88333333333,549.555555555556,770.485294117647,201.326086956522,1551.6
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,Faecalicatena contorta,169,12.4,5.5,9.9,9.7,0,3,1,6
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalicoccus,Faecalicoccus pleomorphus,Faecalicoccus pleomorphus,170,15.8,13.6,8.7,20.1,4,10.2,1.9,6.3
NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Falseniella,Falseniella ignava,Falseniella ignava,171,0,0,0,0,0,1.4,2.3,0
NA,Uroviricota,Caudoviricetes,NA,Peduoviridae,Felsduovirus,Felsduovirus RE2010,Felsduovirus RE2010,172,0,0,0,0,0,0,0,2
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna,Finegoldia magna,173,0,0,0,0,12.2,29.9,101.8,38.1
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor plautii,174,40.6666666666667,32.9,39.5833333333333,114.373571428571,106.971428571429,274.175,831.825,376.471724285105
NA,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium proliferatum,Fusarium proliferatum,175,0,0,0,0,0,0,0.4,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,176,4,0,6.1,0,0,2926.8,0,0
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,Gordonibacter pamelaeae,177,42.2,0,0,31.7,52.3,114.7,875.6,166.9
NA,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus sputorum,Haemophilus sputorum,178,0,0,0,0,0.9,7,24.3,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hallella,Hallella bergensis,Hallella bergensis,179,0,0,0,0,3.3,2.6,11.2,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus kunzii,Helcococcus kunzii,180,0,0,0,0,0,0,3.6,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus sueciensis,Helcococcus sueciensis,181,0,0,0,0,0,0.9,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hespellia,Hespellia stercorisuis,Hespellia stercorisuis,182,0,0,0,0,2.4,8.3,2,1.7
NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Heyndrickxia,Heyndrickxia acidiproducens,Heyndrickxia acidiproducens,183,0,2,0,0,0,0,0.3,0
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,Holdemanella biformis,184,0,0,0,0,98.9,0,583.4,0
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis,Holdemania massiliensis,185,2.3,11.9,4.3,7.2,3,7.3,0,8.4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella buccalis,Hoylesella buccalis,186,0,0,0,0,38,208.5,450.6,457.193277310924
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella enoeca,Hoylesella enoeca,187,0,0,0,0,0,1.9,0,2.4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella marshii,Hoylesella marshii,188,0,0,0,0,0,2,0,3.8
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella nanceiensis,Hoylesella nanceiensis,189,0,0,0,0,2,5.1,2.5,2.4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella oralis,Hoylesella oralis,190,0,0,0,0,0,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella shahii,Hoylesella shahii,191,0,0,0,0,2.1,3.6,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,Hungatella hathewayi,192,4.5,1,2.2,0,0,25.5,9,15.1
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Intestinibacter,Intestinibacter bartlettii,Intestinibacter bartlettii,193,0,0,0,0,67.5,171,844,247.3
NA,Bacillota,Clostridia,Eubacteriales,NA,Intestinimonas,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,194,0,1.1,0,0,1,0,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Johnsonella,Johnsonella ignava,Johnsonella ignava,195,0,5.2,9.2,0,0,1,1.7,0
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Kaistiaceae,Kaistia,Kaistia adipata,Kaistia adipata,196,0,0,0,0,0,0.2,0,3.2
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Kandleria,Kandleria vitulina,Kandleria vitulina,197,0,0,0,0,1,0,9,3
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera ascorbata,Kluyvera ascorbata,198,0,0,0,0,1,2.7,4,5.4
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera cryocrescens,Kluyvera cryocrescens,199,0,0,0,0,0,0,5,2.5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Kosakonia cowanii,200,0,0,0,0,0,0,4.7,16.1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia sacchari,Kosakonia sacchari,201,0,0,0,0,0,0,3.2,0
NA,Uroviricota,Caudoviricetes,NA,NA,Kwaitsingvirus,Kwaitsingvirus HK544,Kwaitsingvirus HK544,202,0,0,0,0,1,0,0,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum saburreum,Lachnoanaerobaculum saburreum,203,4.4,0,0,0,0,0,2,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,Lachnobacterium bovis,204,0,0,0,0,0,0,1,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,Lachnoclostridium phocaeense,205,3.2,7.8,0,1.1,0,7,7.2,2
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lachnospira eligens,Lachnospira eligens,206,0,0,0,0,543.207936507937,1915.8,1345.7,1254.2
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus amylovorus,Lactobacillus amylovorus,207,3.5,0,0,7.9,0,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis,Lactonifactor longoviformis,208,0,0,2,0,11.2,15.3,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Lambdavirus,Lambdavirus HK629,Lambdavirus HK629,209,0,0,0,0,0,0,2,0
NA,Uroviricota,Caudoviricetes,NA,NA,Lambdavirus,Lambdavirus HK630,Lambdavirus HK630,210,0,0,0,0,2.2,0,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Lambdavirus,Lambdavirus lambda,Lambdavirus lambda,211,0,0,0,0,0,10.7,0,0
NA,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Lamprocystis,Lamprocystis purpurea,Lamprocystis purpurea,212,0,0,0,0,0.9,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Lentimicrobiaceae,Lentimicrobium,Lentimicrobium saccharophilum,Lentimicrobium saccharophilum,213,0,0,0,0,0,0.5,0,0
NA,Bacillota,Clostridia,Eubacteriales,NA,Levyella,Levyella massiliensis,Levyella massiliensis,214,0,0,0,0,4.2,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus agilis,Ligilactobacillus agilis,215,0,0,0,0,0,0,1.9,0
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,Ligilactobacillus ruminis,216,0,0,0,0,51,133.3,580.9,193.1
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus mucosae,Limosilactobacillus mucosae,217,0,0,0,0,0,1.1,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Mangrovibacter,Mangrovibacter phragmitis,Mangrovibacter phragmitis,218,0,0,0,0,0,3.1,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Marienburgvirus,Marienburgvirus BP4795,Marienburgvirus BP4795,219,0,0,0,0,0,46.7,8.6,8.3
NA,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Mariniblastus,Mariniblastus fucicola,Mariniblastus fucicola,220,0,0,0,0,1.1,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Marinilactibacillus,Marinilactibacillus piezotolerans,Marinilactibacillus piezotolerans,221,0,0,2.6,0,0,0,0,2
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,Marvinbryantia formatexigens,222,0,2,0,2.4,0,2.9,5.3,2.7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Mediterranea,Mediterranea massiliensis,Mediterranea massiliensis,223,0,0,1,0,3.2,6,0,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,Mediterraneibacter gnavus,224,0,1,1,4,178.159103641457,465.996914278532,630.716984702093,651.649342723005
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,Megasphaera elsdenii,225,0,0,0,0,32.4,81.5548076923077,563.9,88.1366197183099
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Merdibacter,Merdibacter massiliensis,Merdibacter massiliensis,226,0,0,0,0,1.1,4.4,11.6,2.6
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Merdimmobilis,Merdimmobilis hominis,Merdimmobilis hominis,227,0,1,1,1,0,0,0,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Merdimonas,Merdimonas faecis,Merdimonas faecis,228,0,1.2,1.3,0,0,18.6,3.9,0
NA,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloglobulus,Methyloglobulus morosus,Methyloglobulus morosus,229,0,0,0,0,0.5,0,0,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Murdochiella,Murdochiella massiliensis,Murdochiella massiliensis,230,0,0,0,0,0,0,0,0.9
NA,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum intestinale,Muribaculum intestinale,231,0,0,0,0,0,3,2,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Musicola,Musicola paradisiaca,Musicola paradisiaca,232,0,0,0,0,0.5,0,0,0
NA,Bacillota,NA,NA,NA,Negativibacillus,Negativibacillus massiliensis,Negativibacillus massiliensis,233,0,0,0,0,3,14.4,3.7,3.6
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Neglectibacter,Neglectibacter timonensis,Neglectibacter timonensis,234,0,0,0,0,0,3.2,1.7,0
NA,Bacillota,Clostridia,Eubacteriales,NA,Neofamilia,Neofamilia massiliensis,Neofamilia massiliensis,235,0,0,0,0,0,0.6,0,2.2
NA,Thermomicrobiota,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Nitrolancea,Nitrolancea hollandica,Nitrolancea hollandica,236,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Obesumbacterium proteus,237,0,0,0,0,0,0,0,1
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Oceanivirga,Oceanivirga salmonicida,Oceanivirga salmonicida,238,0,0,0,0,0,0,3,0.6
NA,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum,Oceanospirillum linum,Oceanospirillum linum,239,0,0,0,0,0,0,0,0.9
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter laneus,Odoribacter laneus,240,0,0,0,0,2,0,1,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus,241,0,0,1.1,0,316.9,838.5,1488.23333333333,521.2
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Olegusella,Olegusella massiliensis,Olegusella massiliensis,242,0,0,0,0,0.6,0.6,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,Oribacterium parvum,243,0,1.1,0,1,0.6,0,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Oslovirus,Oslovirus ov191,Oslovirus ov191,244,0,0,0,0,0,0,0,2.2
NA,Uroviricota,Caudoviricetes,NA,NA,Oslovirus,Oslovirus PA2,Oslovirus PA2,245,0,0,0,0,0,0,0,23.9
NA,Uroviricota,Caudoviricetes,NA,NA,Oslovirus,Oslovirus TL2011,Oslovirus TL2011,246,0,0,0,0,12.2,1,0,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter paraformigenes,Oxalobacter paraformigenes,247,3.9,3.2,2.3,2.9,1.4,0,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Pankowvirus,Pankowvirus pv1717,Pankowvirus pv1717,248,0,0,0,0,2.2,78.8,10,22.5
NA,Uroviricota,Caudoviricetes,NA,NA,Pankowvirus,Pankowvirus YYZ2008,Pankowvirus YYZ2008,249,0,0,0,0,16.6,81.1,0,44.2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis,250,10,5,34.12,33.0461538461538,1198.59237013993,2715.25930142882,2503.72869663147,1601.27878527021
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides goldsteinii,Parabacteroides goldsteinii,251,0,0,0,0,2.9,0,3.3,9.6
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,Parabacteroides johnsonii,252,25.6,0,88.1,20.1,188.3,290.26,227.3,228.7
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia kururiensis,Paraburkholderia kururiensis,253,0,0,0,0,0.8,0,0,0
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Paracoccus alcaliphilus,Paracoccus alcaliphilus,254,0,0,0,0,0,0.2,1.1,0
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parafannyhessea,Parafannyhessea umbonata,Parafannyhessea umbonata,255,0,0,0,0,0,1,0,2
NA,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Parapedobacter,Parapedobacter indicus,Parapedobacter indicus,256,0,0,0,0,2.2,0,3,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,Paraprevotella xylaniphila,257,0,7.1,1,0,88.5,169.3,1124.20412698413,263
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,Parasutterella excrementihominis,258,4.7,0,0,0,75.3,193,793.6,284
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella massiliensis,Parolsenella massiliensis,259,0,0,0,0,0,0,1.1,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus faecalis,Peptoniphilus faecalis,260,0,0,0,0,0,0,2.1,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus grossensis,Peptoniphilus grossensis,261,0,0,0,0,0,0,3.8,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus obesi,Peptoniphilus obesi,262,0,0,0,0,0,0,4.5,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus senegalensis,Peptoniphilus senegalensis,263,0,0,0,0,0,0,1,0
NA,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius,Peptostreptococcus anaerobius,264,0,0,0,0,0,1.6,4.2,2.7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Petrimonas,Petrimonas mucosa,Petrimonas mucosa,265,0,0,0,0,0,0,1,0
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium succinatutens,Phascolarctobacterium succinatutens,266,0,0,0,0,168.9,452,543.4,293.845710627401
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,Phocaeicola barnesiae,267,3.4,0,0,0,4.9,1,3,3.3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,Phocaeicola coprophilus,268,1.8,0,0,1.5,0,4.4,0,8.9
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,Phocaeicola paurosaccharolyticus,269,0,0,0,0,0,1,3,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola salanitronis,Phocaeicola salanitronis,270,0,0,1,0,0,0,4,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola vulgatus,271,13886.7265151515,25135.3090139556,30623.3977382277,23882.112111293,6197.53040977288,6608.35277777778,2823.05993285741,9894.2676845773
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Phoenicibacter,Phoenicibacter congonensis,Phoenicibacter congonensis,272,0,0,0,0,0,1,1.3,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Pluralibacter gergoviae,273,0,0,0,0,9.9,3.7,0,4.3
NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Pontibacillus,Pontibacillus litoralis,Pontibacillus litoralis,274,0,0,0,0,0,0,0,2.7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas bennonis,Porphyromonas bennonis,275,0,0,0,0,0,0.8,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas cangingivalis,Porphyromonas cangingivalis,276,0,0,0,0,0,1,0.8,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas circumdentaria,Porphyromonas circumdentaria,277,0,0,0,0,0,1,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas endodontalis,Porphyromonas endodontalis,278,0,0,0,0,1.1,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,Porphyromonas gingivalis,279,0,1.3,0,0,0,0,0,1.7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas levii,Porphyromonas levii,280,0,0,0,0,0,5,2,1.9
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas somerae,Porphyromonas somerae,281,0,8.8,0,0,0,0,0,1.8
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella amnii,Prevotella amnii,282,0,7.6,0,0,1.5,16,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bivia,Prevotella bivia,283,0,0,0,0,113.3,260.4,0,381.3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,Prevotella corporis,284,0,0,0,0,40,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentalis,Prevotella dentalis,285,0,0,0,0,3,4.7,0,1.8
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,Prevotella dentasini,286,0,0,0,0,1.9,1,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella disiens,Prevotella disiens,287,0,0,0,0,30.3,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella falsenii,Prevotella falsenii,288,0,0,0,0,0,7.6,1,8.7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella ihumii,Prevotella ihumii,289,0,0,0,0,1,2.2,13,22
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Prevotella intermedia,290,0,0,0,0,0,0,5.2,1.9
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella micans,Prevotella micans,291,0,0,0,0,0,1.1,0,3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella multiformis,Prevotella multiformis,292,0,0,0,0,2.3,0,0,5.4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens,Prevotella nigrescens,293,0,0,0,0,1.1,0,0,2.6
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella pallens,Prevotella pallens,294,0,0,0,0,2.6,3.5,0,1.7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella scopos,Prevotella scopos,295,0,0,0,0,1,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella veroralis,Prevotella veroralis,296,0,0,0,0,0,0,1.5,2.6
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,Prevotellamassilia timonensis,297,0,0,0,0,1,1.7,14.8,4
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Provencibacterium,Provencibacterium massiliense,Provencibacterium massiliense,298,0,1,0,0.9,1.1,0,0,1
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,299,0,2.1,8.8,1.2,1.6,5.8,20.4,17.7
NA,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas saudimassiliensis,Pseudomonas saudimassiliensis,300,0,0,0,0,0,0,0.2,0
NA,Uroviricota,Caudoviricetes,NA,NA,Punavirus,Punavirus RCS47,Punavirus RCS47,301,0,0,0,0,1.7,0,6.3,4.5
NA,Uroviricota,Caudoviricetes,NA,NA,Punavirus,Punavirus SJ46,Punavirus SJ46,302,0,0,0,0,0,2.6,8.9,9.3
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,Ralstonia mannitolilytica,303,0,0,0,0,0,1,0,0
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcoides,Rhodococcoides kyotonense,Rhodococcoides kyotonense,304,0,0,0,0,0.9,0,0,0
