"","MCC"
"abundance_cols.healthy_stool_10_1",0.0143559064110492
"abundance_cols.healthy_stool_10_10",0.0150004972171567
"abundance_cols.healthy_stool_10_100",0.0131963362501975
"abundance_cols.healthy_stool_10_50",0.0161989266595099
"abundance_cols.healthy_stool_100_1",0.0465894795528261
"abundance_cols.healthy_stool_100_10",0.0470524166442025
"abundance_cols.healthy_stool_100_100",0.0491726627747751
"abundance_cols.healthy_stool_100_50",0.047566495389974
