"","MCC"
"abundance_cols.healthy_stool_10_1_noerr",0.00939513304879919
"abundance_cols.healthy_stool_10_10_noerr",0.0102801101001055
"abundance_cols.healthy_stool_10_100_noerr",0.00938868022680902
"abundance_cols.healthy_stool_10_50_noerr",0.0105708271383479
"abundance_cols.healthy_stool_100_1_noerr",0.0283360177440205
"abundance_cols.healthy_stool_100_10_noerr",0.0317703799623309
"abundance_cols.healthy_stool_100_100_noerr",0.0345603120878856
"abundance_cols.healthy_stool_100_50_noerr",0.0310979617475634
