"abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
0.840118608276091,0.687276789813507,0.410116704473551,0.599501353908126,0.792380687486951,0.288106480882021,0.0723679580485678,0.515018953195898
