"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1298.09539950327,1018.69208562373,1029.08183188668,1054.58307746349,1296.72705694774,409.642500820681,365.022874912872,501.775580732172
"AVGRE",320.988354200229,398.888413097933,576.256773479211,202.175257603172,82.6718212354512,90.2992722408694,92.9561609464063,89.0827334518649
"NRMSE",1720.37763359439,1661.67147146135,1648.89191229898,1639.20954599648,1575.47267934764,1487.24269574322,1450.49138153841,1451.1499668715
