"sample","r2"
"healthy_stool_100_1",0.98146505778952
"healthy_stool_100_10",0.508413906994067
"healthy_stool_100_100",0.158344280649031
"healthy_stool_100_50",0.551696959327034
"healthy_stool_10_1",0.937514782372816
"healthy_stool_10_10",0.659356592394946
"healthy_stool_10_100",0.406478161830274
"healthy_stool_10_50",0.617390279012992
