"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1414.5502906252,1087.00837445517,1048.83463741216,1114.46616828906,1638.36098992413,580.667558869872,451.250389348174,690.032379956861
"AVGRE",193.769887574799,140.755152884691,176.688190478674,195.53578781687,95.4145835354532,97.2356850100735,98.0263897203555,97.742327913102
"NRMSE",17948.377474249,17446.5849554376,17170.39988105,17172.7231804305,14617.008308998,13671.8253721797,12631.2705121412,13415.0536479864
