"sample","r2"
"healthy_stool_100_1",0.980407947795781
"healthy_stool_100_10",0.505267489877823
"healthy_stool_100_100",0.248227763981341
"healthy_stool_100_50",0.553565020293788
"healthy_stool_10_1",0.938504829692866
"healthy_stool_10_10",0.67401687944027
"healthy_stool_10_100",0.436361844957943
"healthy_stool_10_50",0.648439820956112
