"sample","r2"
"healthy_stool_100_1",0.980530633300282
"healthy_stool_100_10",0.502772370436987
"healthy_stool_100_100",0.145002285745483
"healthy_stool_100_50",0.545238039271614
"healthy_stool_10_1",0.936552230687399
"healthy_stool_10_10",0.633992554736517
"healthy_stool_10_100",0.359910329707732
"healthy_stool_10_50",0.618655700245056
