species,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
Faecalibacterium tardum,0,0,0,0,0,0,2,2
Faecalicatena contorta,0,0,0,0,0,1,1,0
Faecalicoccus pleomorphus,0,0,0,0,0,0,0,1
Faecalimonas umbilicata,0,0,0,0,0,1,0,0
Fastidiosipila sanguinis,0,0,0,0,0,0,2,0
Fenollaria sporofastidiosus,0,0,0,0,0,0,2,0
Finegoldia magna,0,0,0,0,17,60,321,148
Flavonifractor plautii,0,0,0,0,124,327,1126,465
Floccifex porci,0,0,0,0,0,0,2,0
Fusibacillus kribbianus,0,0,0,0,4,0,0,0
Fusicatenibacter faecihominis,0,0,0,0,0,0,0,27
Fusicatenibacter saccharivorans,17,1,0,10,1330,3797,900,2279
Gallintestinimicrobium propionicum,13,1,0,13,59,0,0,0
Gemmiger formicilis,0,0,0,0,114,347,843,450
Gemmiger gallinarum,0,0,0,0,0,0,1,0
Gordonibacter pamelaeae,0,0,0,0,37,93,931,177
Gordonibacter urolithinfaciens,0,0,0,0,9,25,0,0
Hallella bergensis,0,0,0,0,0,16,8,28
Hallella seregens,0,0,0,0,1,0,0,0
Hallerella succinigenes,0,0,0,0,0,0,2,0
Hespellia stercorisuis,0,0,0,0,2,1,0,0
Holdemanella biformis,0,0,0,0,120,297,563,424
Holdemanella hominis,0,0,0,0,0,0,76,0
Holdemanella porci,0,0,0,0,0,0,17,0
Holdemania massiliensis,0,0,0,0,4,0,0,0
Hominenteromicrobium mulieris,0,0,0,0,0,0,9,0
Hominifimenecus microfluidus,0,0,0,0,0,0,0,2
Hominimerdicola aceti,1,0,0,0,1,0,0,0
Hominisplanchenecus faecis,0,0,0,0,0,0,38,2
Hominiventricola aquisgranensis,0,0,0,0,0,0,1,0
Hominiventricola filiformis,0,0,0,0,0,0,0,7
Hoylesella buccalis,0,0,0,0,72,186,894,277
Hoylesella loescheii,0,0,0,0,0,0,0,3
Hoylesella marshii,0,0,0,0,0,0,0,25
Hoylesella nanceiensis,0,0,0,0,5,0,0,0
Hoylesella oralis,0,0,0,0,0,1,0,0
Hoylesella saccharolytica,0,0,0,0,0,0,0,1
Hoylesella timonensis,0,0,0,0,51,121,911,185
Huintestinicola butyrica,0,0,0,0,0,0,4,0
Intestinibacter bartlettii,0,0,0,0,61,159,842,228
Jingyaoa shaoxingensis,0,0,0,0,0,9,0,1
Johnsonella ignava,0,0,0,0,1,0,0,0
Kandleria vitulina,0,0,0,0,0,0,5,1
Klebsiella aerogenes,0,0,0,0,1,0,0,0
Klebsiella africana,0,0,0,0,0,0,0,283
Klebsiella grimontii,0,0,0,0,1,0,1,0
Klebsiella pneumoniae,0,0,0,0,238,654,1727,637
Klebsiella variicola,0,0,0,0,74,193,1435,273
Kluyvera cryocrescens,0,0,0,0,2,0,0,0
Kluyvera georgiana,0,0,0,0,1,0,0,0
Kosakonia sacchari,0,0,0,0,0,0,0,1
Lachnospira eligens,1,2,5,0,589,1524,790,944
Lachnospira multipara,0,0,0,0,176,0,352,279
Lachnospira pectinoschiza,0,0,0,0,205,996,413,335
Lacrimispora saccharolytica,0,0,0,0,0,0,0,1
Lactobacillus rogosae,0,0,0,0,0,1,0,0
Lactonifactor longoviformis,0,0,0,0,0,4,1,0
Laedolimicola ammoniilytica,0,0,0,0,0,0,11,9
Levyella massiliensis,0,0,0,0,0,0,0,1
Leyella lascolaii,0,0,3,0,16,0,1,1
Leyella stercorea,63,104,12,62,272,602,735,445
Lientehia hominis,0,0,0,0,0,1,0,0
Ligaoa zhengdingensis,0,0,0,0,1,0,0,1
Ligilactobacillus murinus,0,0,0,0,0,1,0,0
Ligilactobacillus ruminis,0,0,0,0,51,133,584,193
Luxibacter massiliensis,0,0,0,0,0,2,0,0
Maccoya intestinihominis,0,0,0,0,0,14,30,0
Marvinbryantia formatexigens,0,0,0,0,0,0,0,1
Massilicoli timonensis,0,0,0,0,0,0,0,7
Massiliimalia timonensis,0,0,0,0,0,0,0,2
Massilioclostridium coli,0,0,0,0,0,1,0,0
Mediterranea massiliensis,0,0,0,0,0,1,0,4
Mediterraneibacter agrestimuris,0,0,0,0,0,0,4,1
Mediterraneibacter butyricigenes,0,0,0,0,8,0,2,0
Mediterraneibacter glycyrrhizinilyticus,0,0,0,0,0,1,0,0
Mediterraneibacter gnavus,0,0,0,0,189,522,996,728
Megasphaera elsdenii,0,0,0,0,33,83,701,125
Megasphaera intestinihominis,0,0,0,0,0,4,0,0
Merdibacter massiliensis,0,0,0,0,1,0,0,0
Mesopusillimonas faecipullorum,0,0,0,0,0,0,0,1
Metaprevotella massiliensis,0,0,0,0,0,1,0,0
Methanobrevibacter smithii,0,0,0,0,265,692,524,425
Monoglobus pectinilyticus,0,0,0,0,39,105,763,144
Moryella indoligenes,0,0,0,0,0,0,0,4
Murdochiella vaginalis,0,0,0,0,0,0,0,1
Muricoprocola aceti,0,0,0,0,0,1,2,0
Negativibacillus massiliensis,0,0,0,0,0,1,0,0
Neglectibacter caecimuris,0,0,0,0,0,7,0,0
Neobacillus bataviensis,0,0,0,0,0,1,0,0
Nocardioides cremeus,0,0,0,0,0,0,0,2
Odoribacter laneus,0,0,0,0,1,0,0,0
Odoribacter splanchnicus,0,0,0,0,313,817,1258,514
Oliverpabstia intestinalis,0,0,0,0,0,0,2,0
Olsenella intestinalis,0,0,0,0,0,0,0,1
Oscillibacter acetigenes,0,0,0,0,3,0,0,0
Oscillibacter valericigenes,0,0,0,0,0,0,2,0
Oxalobacter paraformigenes,0,0,0,0,0,1,1,0
Parabacteroides bouchesdurhonensis,0,0,0,0,0,0,18,16
Parabacteroides chongii,0,0,0,0,1,0,0,0
Parabacteroides distasonis,0,0,0,0,929,2512,1359,1432
Parabacteroides hominis,0,0,0,0,0,0,73,0
Parabacteroides leei,0,0,0,0,0,0,0,32
Parabacteroides massiliensis,0,0,0,0,1,0,0,24
Parabacteroides merdae,1,0,0,0,554,1400,1055,861
Parabacteroides provencensis,0,0,0,0,0,0,0,3
Parabacteroides sp. TA-V-105,0,0,1,0,0,0,0,0
Parabacteroides timonensis,0,0,0,0,0,0,0,8
Paraeggerthella hominis,0,0,0,0,0,1,0,0
Paramuribaculum intestinale,0,0,0,0,0,0,0,1
Paraprevotella clara,0,0,0,0,2,14,34,8
Paraprevotella xylaniphila,4,6,16,3,80,201,1141,295
Parasutterella excrementihominis,0,0,0,0,71,193,797,284
Parvibacter caecicola,0,0,0,0,0,0,1,0
Peptoanaerobacter stomatis,0,2,0,0,0,0,0,0
Peptoniphilus catoniae,0,0,0,0,0,0,1,0
Peptoniphilus duerdenii,0,0,0,0,0,0,2,0
Peptoniphilus faecalis,0,0,0,0,0,0,4,0
Peptoniphilus grossensis,0,0,0,0,0,0,1,1
Peptoniphilus lacydonensis,0,0,0,0,0,0,2,0
Peptoniphilus obesi,0,0,0,0,2,0,5,0
Peptoniphilus rhinitidis,0,0,0,0,0,2,0,0
Peptostreptococcus anaerobius,0,0,0,0,1,0,1,0
Phascolarctobacterium faecium,0,0,0,0,69,182,694,262
Phascolarctobacterium succinatutens,0,0,0,0,210,550,651,340
Phocaeicola barnesiae,1,0,2,0,2,0,0,7
Phocaeicola coprocola,0,113,8,153,114,305,956,435
Phocaeicola coprophilus,0,0,0,0,2,0,0,0
Phocaeicola dorei,4397,6647,13661,4009,1991,1839,2090,3121
Phocaeicola faecalis,0,1,1,1,0,0,0,0
Phocaeicola fibrisolvens,0,0,0,0,0,1,21,0
Phocaeicola massiliensis,23,0,0,0,190,641,1159,810
Phocaeicola oris,0,0,0,0,0,1,0,3
Phocaeicola plebeius,26,45,12,1,820,2060,1016,1205
Phocaeicola salanitronis,0,0,1,0,1,0,0,0
Phocaeicola vulgatus,11977,18037,17650,22369,5261,4999,1400,8279
Phytobacter massiliensis,0,0,0,0,1,0,0,0
Phytobacter ursingii,0,0,0,0,0,0,0,4
Pilosibacter fragilis,0,1,0,2,30,0,0,0
Pisciglobus halotolerans,0,0,0,0,0,0,0,1
Prevotella amnii,0,0,0,0,0,0,16,5
Prevotella bivia,0,0,1,1,145,377,705,422
Prevotella brunnea,0,0,0,0,0,2,0,1
Prevotella conceptionensis,0,0,0,0,0,1,0,0
Prevotella corporis,0,0,0,0,46,120,939,195
Prevotella disiens,0,0,0,0,33,78,641,126
Prevotella fusca,0,0,0,0,0,0,2,0
Prevotella ihumii,0,0,0,0,2,0,0,0
Prevotella intermedia,0,0,0,0,0,0,5,0
Prevotella jejuni,0,0,0,0,0,1,0,0
Prevotella marseillensis,0,1,17,7,0,2,8,0
Prevotella melaninogenica,0,0,0,0,0,1,0,2
Prevotella merdae,0,0,0,0,0,6,0,0
Prevotella pectinovora,0,0,0,0,0,29,0,0
Prevotella rectalis,0,4,6,0,0,1,47,0
Prevotellamassilia timonensis,0,0,0,0,0,0,3,0
Pseudoflavonifractor capillosus,0,0,0,0,3,0,0,4
Pseudoflavonifractor sp. P01025,0,0,0,0,0,2,0,0
Pseudoruminococcus massiliensis,0,0,0,0,0,11,0,0
Qiania dongpingensis,0,0,0,0,0,0,1,0
Raoultibacter massiliensis,0,0,0,0,0,1,0,0
Riemerella columbina,0,0,10,2,3,1,0,0
Rikenella microfusus,0,0,0,0,4,0,0,0
Romboutsia hominis,0,0,0,0,0,1,0,0
Roseburia amylophila,36,0,0,0,33,0,0,0
Roseburia faecis,0,0,0,0,1225,3193,856,2206
Roseburia hominis,0,1,0,10,194,731,1188,970
Roseburia intestinalis,0,0,1,0,440,1586,1280,813
Roseburia inulinivorans,28,0,0,19,583,1283,1195,760
Roseburia yibonii,0,0,1,0,0,0,15,0
Roseburia zhanii,0,0,1,0,0,0,31,0
Ruminococcoides intestinale,0,0,0,0,0,0,0,891
Ruminococcus bromii,2660,4001,5343,5138,1141,1030,521,952
Ruminococcus callidus,0,0,0,0,1,0,0,0
[Ruminococcus] lactaris,0,0,0,0,188,485,732,300
[Ruminococcus] torques,0,0,0,0,652,1755,872,920
Ruthenibacterium lactatiformans,0,0,0,0,167,427,1149,644
Schaalia turicensis,0,0,0,0,0,0,1,0
Segatella buccae,0,0,0,0,1,0,0,0
Segatella copri,50308,25233,10274,23683,49684,4787,1006,8454
Selenomonas caprae,0,0,0,0,1,0,0,1
Sellimonas catena,0,0,0,6,0,0,0,0
