"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
435590,"Phocaeicola vulgatus",2395794,0.239649881030011,2325071,0.232575503243231,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",32,"Phocaeicola vulgatus",18,2,0,0,0,0
537011,"Segatella copri",2367146,0.236784238244468,2367138.3,0.23678346825427,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Segatella",1,"Bacteriophage sp.",1,2,0,0,0,0
820,"Bacteroides uniformis",1652943,0.165342927354935,1691916.3,0.169241405576214,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",18,"Bacteroides uniformis",15,1,0,0,0,0
853,"Faecalibacterium prausnitzii",1560039,0.156049794244487,1559703.3,0.156016216477553,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium",14,"Faecalibacterium prausnitzii",1,1,0,0,0,0
40518,"Ruminococcus bromii",513608,0.0513759096550295,513691.8,0.0513842916088118,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus bromii","Haemophilus",1,"Haemophilus parainfluenzae",1,1,0,0,0,0
39491,"Agathobacter rectalis",443919,0.0444049594985885,444169.1,0.0444299751633717,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",28,"Bacteriophage sp.",1,1,0,0,0,0
411903,"Collinsella aerofaciens",273969,0.0274049597986768,273970.8,0.0274051398386843,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",2,"Bacteriophage sp.",1,1,0,0,0,0
445970,"Alistipes putredinis",266373,0.026645136334596,266918.9,0.0266997458913526,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",1,"uncultured bacterium",1,1,0,0,0,0
357276,"Phocaeicola dorei",258917,0.0258993169891265,290128.4,0.0290213767523111,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Phocaeicola",30,"Phocaeicola dorei",29,1,0,0,0,0
367928,"Bifidobacterium adolescentis",255006,0.0255081019327784,255006,0.0255081019326519,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",27,"Bifidobacterium longum",1,1,0,0,0,0
