"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.615451388888889,0.0017881306785231
"abundance_cols.healthy_stool_10_10",0.618592528236316,0.00159512761020882
"abundance_cols.healthy_stool_10_100",0.615384615384615,0.0017881306785231
"abundance_cols.healthy_stool_10_50",0.613835376532399,0.00193283401787871
"abundance_cols.healthy_stool_100_1",0.590347923681257,0.00658907272027703
"abundance_cols.healthy_stool_100_10",0.570388349514563,0.00863930885529158
"abundance_cols.healthy_stool_100_100",0.55045871559633,0.0103967037178996
"abundance_cols.healthy_stool_100_50",0.567931456548348,0.00863930885529158
