"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
435590,"Phocaeicola vulgatus",200282,0.200342303033213,151804.9,0.151850623234595
820,"Bacteroides uniformis",132076,0.132115766845821,135846.4,0.135887311902365
357276,"Phocaeicola dorei",115006,0.115040627228796,159470.8,0.159518766914879
537011,"Segatella copri",102672,0.102702913576987,102673.2,0.102704117103327
39491,"Agathobacter rectalis",99019,0.0990488136929216,99320.6,0.0993504707046297
853,"Faecalibacterium prausnitzii",90903,0.0909303700413824,90608.2,0.090635466875896
445970,"Alistipes putredinis",73090,0.0731120067140209,73330.7,0.0733527976114461
411903,"Collinsella aerofaciens",71012,0.0710333810476954,71010,0.0710313811350684
367928,"Bifidobacterium adolescentis",60414,0.0604321900892169,60414,0.0604321900888805
40518,"Ruminococcus bromii",53411,0.053427081551547,53406.2,0.0534223275793947
2447885,"Bacteroides faecalis",591,0.000591177944561313,525.4,0.000525602244255178
2838470,"Candidatus Bacteroides intestinigallinarum",331,0.00033109966099796,300.1,0.000300200708601563
371601,"Bacteroides xylanisolvens",179,0.000179053895222462,215.1,0.000215197733160435
762982,"Paraprevotella xylaniphila",113,0.000113034023240996,139.3,0.000139313297549431
470146,"Coprococcus comes",82,8.20246894315189e-05,78.1,7.81016258004901e-05
2786956,"Phocaeicola faecalis",81,8.10243883408906e-05,79.4,7.94590142789032e-05
2989541,"Bacteroides rhinocerotis",56,5.60168610751836e-05,56,5.60148757620019e-05
745368,"Gemmiger formicilis",47,4.70141512595291e-05,45.1,4.50746766328901e-05
471870,"Bacteroides intestinalis",39,3.90117425345029e-05,38.8,3.88010890612207e-05
622312,"Roseburia inulinivorans",29,2.90087316282201e-05,26.9,2.69362818790778e-05
1236512,"Bacteroides rodentium",26,2.60078283563353e-05,24.4,2.44071143734646e-05
823,"Parabacteroides distasonis",22,2.20066239938221e-05,29.4,2.93868092732883e-05
310298,"Phocaeicola coprocola",20,2.00060218125656e-05,19.1,1.91124492356479e-05
2739389,"Phocaeicola faecicola",15,1.50045163594242e-05,21.5,2.14808320559987e-05
2763064,"Roseburia zhanii",15,1.50045163594242e-05,14.1,1.40752625699439e-05
2714353,"Vescimonas fastidiosa",14,1.40042152687959e-05,14.4,1.44411201752854e-05
536633,"Blautia glucerasea",13,1.30039141781676e-05,13.1,1.30710889247834e-05
1121096,"Bacteroides gallinarum",12,1.20036130875393e-05,15.9,1.59169784956505e-05
1002367,"Leyella stercorea",11,1.10033119969111e-05,16.1,1.61013243632552e-05
1917883,"Bacteroides togonis",11,1.10033119969111e-05,17.7,1.76675702941429e-05
3133164,"Hominiventricola aquisgranensis",9,9.00270981565451e-06,10,1.00087238789616e-05
2981789,"Dorea amylophila",8,8.00240872502623e-06,8.3,8.29307042483289e-06
290052,"Acetivibrio ethanolgignens",7,7.00210763439795e-06,5.8,5.83822221676962e-06
1871030,"Merdibacter massiliensis",7,7.00210763439795e-06,6.8,6.84477733505754e-06
547043,"Bifidobacterium pseudocatenulatum",6,6.00180654376967e-06,5.2,5.25071589310664e-06
1602169,"Prevotella pectinovora",6,6.00180654376967e-06,6.5,6.47719977445043e-06
NA,"unknown genome; accession ID isNZ_CP182814.1",6,6.00180654376967e-06,7.2,7.16354991371666e-06
3133156,"Faecalibacterium tardum",5,5.0015054531414e-06,7.9,7.8972775250016e-06
2792859,"Bacteroides humanifaecis",4,4.00120436251312e-06,4.2,4.15749952695007e-06
2929491,"Faecalibacterium wellingii",4,4.00120436251312e-06,4.3,4.28178718228472e-06
2079531,"Prevotella merdae",4,4.00120436251312e-06,6.2,6.23763441941664e-06
3014267,"Agathobaculum massiliense",4,4.00120436251312e-06,5.4,5.41859565034058e-06
78346,"Bifidobacterium ruminantium",3,3.00090327188484e-06,2.5,2.52155643376292e-06
518635,"Bifidobacterium angulatum",3,3.00090327188484e-06,3.5,3.48025026483929e-06
1912894,"Bacteroides kribbi",3,3.00090327188484e-06,3.9,3.92920757679298e-06
2763047,"Flintibacter faecis",3,3.00090327188484e-06,4.1,4.05318888235569e-06
2763673,"Yanshouia hominis",3,3.00090327188484e-06,2.4,2.42637250675918e-06
246787,"Bacteroides cellulosilyticus",3,3.00090327188484e-06,3.8,3.84849703488985e-06
3133171,"Pseudoflavonifractor intestinihominis",3,3.00090327188484e-06,3.6,3.62322860433215e-06
2479840,"Prevotella marseillensis",3,3.00090327188484e-06,5,5.04730620525244e-06
1423790,"Lactobacillus pasteurii",2,2.00060218125656e-06,2.3,2.28171450606501e-06
2585118,"Alistipes communis",2,2.00060218125656e-06,2.7,2.66177604709554e-06
2981782,"Blautia ammoniilytica",2,2.00060218125656e-06,2.2,2.24509750734016e-06
1870993,"Coprococcus phoceensis",2,2.00060218125656e-06,2.3,2.27698259434083e-06
484018,"Phocaeicola plebeius",1,1.00030109062828e-06,1.3,1.27929477353673e-06
411483,"Faecalibacterium duncaniae",1,1.00030109062828e-06,2.4,2.40878091939725e-06
3030638,"Faecalibacterium taiwanense",1,1.00030109062828e-06,2,2.01432075677328e-06
3133155,"Faecalibacterium intestinale",1,1.00030109062828e-06,1.1,1.14474876844087e-06
1841868,"Provencibacterium massiliense",1,1.00030109062828e-06,1.1,1.07337099242363e-06
