"Domain","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1","Healthy_stool_10_10","Healthy_stool_10_100","Healthy_stool_10_50","Healthy_stool_100_1","Healthy_stool_100_10","Healthy_stool_100_100","Healthy_stool_100_50"
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroidales species incertae sedis","Bacteroidales species incertae sedis",33871,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Prevotella species incertae sedis","Prevotella species incertae sedis",33872,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes species incertae sedis","Firmicutes species incertae sedis",33873,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteria species incertae sedis","Bacteria species incertae sedis",33874,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Ruminococcus species incertae sedis","Ruminococcus species incertae sedis",33875,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridiales species incertae sedis","Clostridiales species incertae sedis",33876,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroidales species incertae sedis","Bacteroidales species incertae sedis",33877,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes species incertae sedis","Firmicutes species incertae sedis",33878,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridia species incertae sedis","Clostridia species incertae sedis",33879,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroidales species incertae sedis","Bacteroidales species incertae sedis",33880,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes species incertae sedis","Firmicutes species incertae sedis",33881,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes species incertae sedis","Firmicutes species incertae sedis",33882,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Candidatus Saccharibacteria species incertae sedis","Candidatus Saccharibacteria species incertae sedis",33883,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Mollicutes species incertae sedis","Mollicutes species incertae sedis",33884,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes species incertae sedis","Firmicutes species incertae sedis",33885,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Treponema species incertae sedis","Treponema species incertae sedis",33886,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridiales species incertae sedis","Clostridiales species incertae sedis",33887,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroidales species incertae sedis","Bacteroidales species incertae sedis",33888,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridiales species incertae sedis","Clostridiales species incertae sedis",33889,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Candidatus Melainabacteria species incertae sedis","Candidatus Melainabacteria species incertae sedis",33890,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteria species incertae sedis","Bacteria species incertae sedis",33891,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridiales species incertae sedis","Clostridiales species incertae sedis",33892,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes species incertae sedis","Firmicutes species incertae sedis",33893,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridium species incertae sedis","Clostridium species incertae sedis",33894,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridiales Family XIII. Incertae Sedis species incertae sedis","Clostridiales Family XIII. Incertae Sedis species incertae sedis",33895,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroidales species incertae sedis","Bacteroidales species incertae sedis",33896,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteria species incertae sedis","Bacteria species incertae sedis",33897,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes species incertae sedis","Firmicutes species incertae sedis",33898,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Prevotella species incertae sedis","Prevotella species incertae sedis",33899,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroidales species incertae sedis","Bacteroidales species incertae sedis",33900,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridiales species incertae sedis","Clostridiales species incertae sedis",33901,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridiales species incertae sedis","Clostridiales species incertae sedis",33902,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridia species incertae sedis","Clostridia species incertae sedis",33903,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridiales species incertae sedis","Clostridiales species incertae sedis",33904,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteria species incertae sedis","Bacteria species incertae sedis",33905,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes species incertae sedis","Firmicutes species incertae sedis",33906,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridiales species incertae sedis","Clostridiales species incertae sedis",33907,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Candidatus Saccharibacteria species incertae sedis","Candidatus Saccharibacteria species incertae sedis",33908,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Mollicutes species incertae sedis","Mollicutes species incertae sedis",33909,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteria species incertae sedis","Bacteria species incertae sedis",33910,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Mollicutes species incertae sedis","Mollicutes species incertae sedis",33911,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Prevotella species incertae sedis","Prevotella species incertae sedis",33912,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroidales species incertae sedis","Bacteroidales species incertae sedis",33913,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes species incertae sedis","Firmicutes species incertae sedis",33914,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Prevotella species incertae sedis","Prevotella species incertae sedis",33915,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridium species incertae sedis","Clostridium species incertae sedis",33916,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Firmicutes species incertae sedis","Firmicutes species incertae sedis",33917,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Clostridiales species incertae sedis","Clostridiales species incertae sedis",33918,0,0,0,0,0,0,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteria species incertae sedis","Bacteria species incertae sedis",33919,0,0,0,0,0,0,0,0
