"sample","r2"
"healthy_stool_100_1",0.975927585126039
"healthy_stool_100_10",0.340693544560423
"healthy_stool_100_100",0.0351752059503215
"healthy_stool_100_50",0.330821651401097
"healthy_stool_10_1",0.960873109134353
"healthy_stool_10_10",0.673595097614604
"healthy_stool_10_100",0.367003825356913
"healthy_stool_10_50",0.636262655080036
