"","MCC"
"abundance_cols.Healthy_stool_10_1",0.00201595785377675
"abundance_cols.Healthy_stool_10_10",0.00201595785377675
"abundance_cols.Healthy_stool_10_100",0.00201595785377675
"abundance_cols.Healthy_stool_10_50",0.00200355695989347
"abundance_cols.Healthy_stool_100_1",0.00489195312781402
"abundance_cols.Healthy_stool_100_10",0.0127228251590176
"abundance_cols.Healthy_stool_100_100",0.016466747250079
"abundance_cols.Healthy_stool_100_50",0.0112752645794636
