"","MCC"
"abundance_cols.Healthy_stool_10_1",0.00201591616531515
"abundance_cols.Healthy_stool_10_10",0.00201591616531515
"abundance_cols.Healthy_stool_10_100",0.00200971598206393
"abundance_cols.Healthy_stool_10_50",0.00200351606666528
"abundance_cols.Healthy_stool_100_1",0.00489798865929218
"abundance_cols.Healthy_stool_100_10",0.0124318545713172
"abundance_cols.Healthy_stool_100_100",0.016466404522644
"abundance_cols.Healthy_stool_100_50",0.0112810278318489
