"","TP","TN","FP","FN","TPR","FPR"
"abundance_cols.Healthy_stool_10_1",7,33818,3,492,0.0140280561122244,8.87022855622247e-05
"abundance_cols.Healthy_stool_10_10",7,33818,3,492,0.0140280561122244,8.87022855622247e-05
"abundance_cols.Healthy_stool_10_100",7,33818,3,492,0.0140280561122244,8.87022855622247e-05
"abundance_cols.Healthy_stool_10_50",7,33818,3,492,0.0140280561122244,8.87022855622247e-05
"abundance_cols.Healthy_stool_100_1",76,33818,22,423,0.152304609218437,0.000650118203309693
"abundance_cols.Healthy_stool_100_10",75,33818,21,424,0.150300601202405,0.000620585714707881
"abundance_cols.Healthy_stool_100_100",75,33818,22,424,0.150300601202405,0.000650118203309693
"abundance_cols.Healthy_stool_100_50",75,33818,22,424,0.150300601202405,0.000650118203309693
