"TaxonomyID","read_count"
NA,86
36847,98.3
NA,85
553175,83.4
NA,84
1122979,81.7
755172,107.9
NA,80
1723382,70
29524,78.6
NA,78
NA,75
NA,75
742818,74.9
1211819,69.8
77635,74
NA,73
NA,73
NA,71
NA,71.1
2585118,77.1
1712031,72.1
NA,69
1121323,74.4
1408428,68
NA,68.1
1291050,73.5
NA,62.9
1134435,68.5
1211813,66
1871030,66.3
1660368,62.3
431943,67.9
1944646,65.5
NA,58.1
NA,63
476272,61.9
NA,62
1082705,66.8
NA,58.7
1650663,68.6
997353,61.3
NA,60.1
1871035,61.5
1688,57.1
78344,58.1
880074,58.8
1147148,38.4
3158780,56
NA,58
1121296,64.3
NA,55
NA,55.3
NA,60.3
525255,63.4
61652,51.8
356829,54
525919,62.5
NA,53
1258574,161.1
574650,49.4
NA,52
1034346,48.7
NA,51
105219,52.4
1640685,49.7
1816695,48.9
1051631,51
573058,50.7
NA,50
938293,52.1
1348253,50
44008,52
NA,49
322095,49.4
1329411,146.6
NA,48
NA,48
NA,50.3
1870984,49.8
406818,50.8
1297617,47.3
1304883,45.7
NA,45
1410674,45.5
1673724,47.3
1122983,40
568814,43
431947,45.8
NA,39.7
NA,42
84521,41
NA,41
1392005,39.7
82983,41.9
NA,43.4
NA,44.5
1776392,38.8
NA,37.7
596154,38.5
1090133,35.9
1122978,37
NA,37
NA,37
761804,33.5
1871002,37.3
414970,94.2
NA,36
1044999,35.1
NA,35
590409,35.4
NA,35
1852374,42.7
1147146,37.4
1122155,35.6
1121129,34.7
194948,33.1
171101,35.7
NA,33
NA,33
1120979,33
1236518,33.2
1122985,112.4
NA,33.4
1118057,37.5
556268,37
1870997,29.9
880526,242.2
NA,29
1871025,31.6
1437609,28.1
NA,28.2
1122142,27.5
NA,25.6
997350,26.6
1302863,25
NA,25
NA,25
1691903,25.6
344612,24.6
411468,24.3
1122987,24
NA,24
1236508,24.6
NA,23
1388748,22.9
1147153,23.2
69222,22.3
1122986,22.1
762211,26.1
NA,21
NA,22.1
703,21.6
NA,20
883077,20.8
NA,20
NA,20
NA,20.6
1147143,22.4
432201,20
908937,19
82633,22.1
862515,19
1121866,27
1297750,19.5
1689303,21.2
1655645,19
649764,19
NA,18
NA,18
1118062,24.6
428126,18.6
1236520,18.9
1158606,17
561180,16.7
1121947,17.2
NA,17
393921,16.9
1423759,10.2
947969,18.5
NA,16.2
NA,16
69824,15
688246,39
1123314,19.8
NA,23.5
1033731,14.7
388919,13.9
759913,15.6
1335,19.3
1316932,21.1
1122228,14
NA,14
NA,14
1807766,15.3
2681626,14
NA,12.5
1120918,11.2
1358411,12.8
471855,13.2
NA,13.9
1042878,13
NA,13
690567,13
472695,13.4
NA,13
NA,13
2731255,13.8
NA,13.1
1561004,9.6
1870991,13.2
936054,17.5
1649240,13
862967,9.9
1300150,13.3
76123,12.4
NA,12
679199,11.5
1841868,13
1147150,29.7
1069080,11.2
610130,16.4
NA,10.6
NA,11
NA,11
1122991,12
NA,11.1
417368,11
NA,10.1
1732,10.9
879243,10
997352,10.7
NA,8.7
1139996,34.3
398578,10.3
NA,13.8
1349765,10
290054,10
1437603,10
592050,10.1
NA,10
1796620,10.6
1852362,10
10730,9.6
652,10
883113,9
87541,9.8
NA,9
888832,10.1
NA,219.9
551994,9.3
1484053,9
273526,8.9
966,9.1
NA,8
522373,7.6
85698,9.3
1141661,7.5
128780,7.4
NA,8
NA,8
1585974,9
1147149,7.8
297352,7
NA,27.1
1423721,7
1122984,7.8
NA,9.5
908338,6.4
1408472,7
1123504,7.2
1120978,7.3
1121024,7.2
NA,7
NA,7
861865,6.1
1225786,7.1
NA,10.6
NA,7
1852384,6.4
1177632,7
1524881,8.1
1246,6.8
697329,6.1
1423814,11
1122974,6
NA,6
1123323,6.4
1274722,6.5
NA,6.1
875093,5.5
441769,6
NA,6.4
NA,6
1239307,6
NA,6.1
NA,6
1603886,6
1653434,6.2
1720313,6.1
255431,6
1124654,7.1
NA,5.5
1437823,5.1
264731,7.3
862971,4.7
NA,5
1692,5.1
NA,5.1
509191,4.6
500635,5
NA,5
765909,5
NA,5
883112,4.6
720554,5.4
NA,5
NA,5
NA,5
1255705,4.8
NA,4.7
1642647,5
1814128,7.6
1810705,2.6
482822,16
470,4
203120,5.6
467705,4
1505,4.7
1511,3.7
873513,24.7
NA,10.2
883103,4.3
349519,4
1139219,4
752555,7.5
1354252,4
1236960,4.1
NA,4
1123263,4.4
1123399,3.3
764291,4.4
1354267,4.4
NA,4
1121099,4.1
1123308,4
NA,4
1123489,5
502393,6.8
1120995,4.5
1393034,4
164759,4.6
1560201,5.2
1720204,4
1416032,5.3
267608,3.1
553178,19.3
358681,2.2
NA,4.7
1042417,3
NA,3.9
357809,3
1125702,2.8
1348657,2
79604,4.7
500633,8.6
634500,3.1
NA,3
1385368,4.4
465721,3.5
1236509,3
1437606,4
938288,3
396588,3
444461,3.9
1347393,3.1
NA,3.2
NA,3
NA,3
1610493,3
1619313,3.1
1702221,3.1
1776381,8
2897707,3.1
1225789,3.6
1357825,3
NA,2.1
1124991,2
1346614,2.1
1229758,3.4
1479,0.6
220668,2
362948,1.4
1661,2
873533,2.1
NA,2.3
NA,2.1
1121321,2
NA,2
1408469,2
NA,2.9
887901,0.6
1218092,2
NA,2
NA,2
1349763,2
NA,2.4
89059,2
1123311,2
NA,1.5
1121925,2
626369,2
1158610,2.1
1045854,2.5
NA,2
866536,2
1410653,2
319939,2
NA,2
NA,2
1121349,2
NA,2
NA,2
1123075,2
1121116,2
1385512,2
NA,2
NA,2
742742,2.8
1437605,3.7
1235794,2
1423790,1.8
1129897,2.4
1232428,2
1442599,2
1505727,2.3
1522309,3.7
1720200,2
1844006,2
1862672,2
1891675,2
1917880,2.1
2905959,2.5
2681617,2.1
55884,2
2932879,2
1147156,2.1
1150869,2.8
1675531,2.6
469599,1.8
596151,0.5
1392502,1
160490,9.9
1346,2.8
NA,1.1
272623,1
198094,0.5
1408,0.6
1121335,1
1527,1
1280692,1
334390,0.7
1687,1.1
NA,1
767031,1.1
NA,1.3
28173,0.5
926551,1.1
28229,1
1449335,1
29341,1.1
1280689,1
29364,1
700015,1
398512,1.4
1121318,1
36849,0.8
266265,1.1
NA,1
39495,1.1
1336241,1
42322,1.2
NA,1
47917,1
NA,1
NA,1
1123053,1
339671,1.5
1223494,2.3
NA,1
NA,1
112903,1
NA,1
NA,1
525263,1
162209,0.9
1050201,1
NA,1
180332,1
230089,1
1120975,1
261392,1
1236526,1.8
NA,0.3
1123307,1.1
1408473,0.6
315358,1
596315,1.4
NA,1
343013,1
1423786,4.4
427920,1
NA,1
NA,1
NA,1
NA,1
742816,1.1
619304,0.7
742725,1
1218074,1
1236976,0.5
686796,1
871203,0.6
980254,1
1076550,1.3
1165852,1
1221996,1.2
1413210,1
1033744,1
NA,1
NA,1
NA,1
1522311,1.1
1619234,1
1776391,1
1825069,2.5
1871017,1.3
1871029,1
2009322,1
1277687,1
1041607,1
155148,1
379329,1.2
929814,1
1147151,1
1647458,1.3
866553,5.6
432200,1
