"TaxonomyID","read_count"
435590,2379279.37649161
537011,2368026.3
411479,1706427.85925161
515619,471293.252112635
411903,274071.353571429
445970,264947.2
367928,255353.646428571
411483,214310.081863013
411461,9697.13643198906
1123313,3964.8
1650663,3572.6
999419,2265.6
NA,2407.2
36847,2051.3
435591,6028.44045144727
295405,3836.73053610462
796942,1137.7
411474,2447.81052631579
NA,938.7
585394,2225.53839009288
1211819,901.2
246787,689.716666666667
556268,668.7
649756,390.039009287926
3158780,473.7
1871021,359.7
511680,332
411471,282.9
1122984,272.018269230769
428127,223.3
1903263,204.7
411469,265.8
1050201,186.9
28116,143.5
536231,158.3
566550,146.9
1125702,99.9
411463,85.5
1121129,66
1122155,64.9
1035196,51
717959,51.5
1796620,55.2
290054,47
NA,55.5
1852362,39
2897707,38
449673,35.9
NA,33.4
796943,32.2
431947,28.9
NA,25.8
1349822,26.2
947969,23.3
1841868,22.9
518635,9.6
44008,14.3
1123263,17.2
484018,17.8
1653435,19.8
292800,16
1410653,16.8
1720204,16
742733,13.4
1203606,12.1
NA,11.1
1130798,10.9
290052,10.8
NA,8.8
663278,9.1
1871035,9.9
709991,8.2
679935,8
1458465,7
1776382,11.3
1384063,5
762982,5.9
697329,3.2
NA,8.4
185008,3.9
470145,6.6
667015,5.2
NA,4
1033732,5.2
1720200,4.2
478749,3.3
221027,3
1841865,3.4
1336236,2.2
1447715,2.5
411468,2
411460,2
1150461,5.6
206672,7.3
1870991,2.3
869209,1
264731,1
759913,1
767031,1
NA,1
47678,1
NA,1
180332,1.1
997894,1
1410674,1.3
1160721,1
883156,1
