"TaxonomyID","read_count"
435590,2363065.82464495
411479,2107819.24895654
537011,1026400
515619,1013849.17935003
411903,709276.45
367928,604380.15
411483,115797.694655011
295405,14196.2920752384
39482,4232
411461,4900.57142857143
1123313,2056.8
1122155,2713.2
246787,2409.06377358491
NA,1395.6
536231,2756.52546235991
411474,2172.2699771167
435591,2149.71563727628
1236513,972
1122984,877.970297029703
585394,2528.65679457842
537007,803
796942,551.1
3158780,520.4
1211819,480.3
28116,404.4
511680,569.49848618201
1121129,231
717959,196.3
411471,265.85
1852362,131.1
1871021,239.9
478749,111.8
649756,127.838461538462
1050201,96.8
44008,82.6
947969,82
566550,84.3
1349822,76
411463,71.3
431947,66.9
411469,62.6
NA,50.7
1125702,42.9
679935,43
2897707,31.4
1816678,37.1
1796620,28.3
1035196,23.8
NA,25.9
NA,29.2
679200,22.5
1720313,19.5
1033732,29.1
290054,17
1437605,13.1
796943,17.2
NA,15
762982,14.1
NA,24.5
NA,12.9
667015,13
1841865,13.2
1203606,10.7
1841868,12.3
1123263,12.6
185008,9.2
470145,10.5
292800,10.4
759913,8
NA,8.5
742733,8.6
663278,6.4
290052,7.8
1653435,6.7
1384063,4.9
221027,5.2
1118060,6.5
1336236,3.6
1870991,4.6
697329,2
NA,3.1
1445607,3
1871035,3.1
NA,2.1
NA,5.5
180332,1.7
206672,12.9
322095,2
518636,3
356829,2.3
NA,2
1458465,1.1
1604,1.2
997352,0.4
NA,0.5
NA,2
411460,1.2
155865,1
888832,0.8
NA,1.3
NA,1
NA,1
1720200,1
1776382,1.1
