"TaxonomyID","read_count"
1121275,9.5
NA,9
1329411,9.9
796943,16.4
NA,8.8
1870991,9.2
10730,9.2
555778,7.2
880526,8.5
NA,8
NA,8
NA,8
290054,8
356829,8
690567,8
NA,7.8
1816678,8.1
1839807,8.3
1051631,8
1423821,7
1423814,7
NA,5.2
1139996,7
290340,6.1
NA,7
NA,7
NA,7
NA,7
546269,10.5
1158607,6.7
NA,7
322095,6.6
938289,7
1348253,7
1384589,7.6
1944646,7
1416032,6.7
264731,5.7
467705,19.8
568814,6
1732,6.1
525254,16.8
883114,6.1
47229,7.9
997353,6.1
765909,6
NA,6
NA,4.6
NA,5.7
NA,6
NA,6
NA,6
1123263,6
NA,6
NA,6
NA,6
862515,6
NA,6
NA,6
NA,5.8
NA,6
NA,6.2
1034346,10.1
1177982,4.6
1008457,4.6
NA,8
2886930,4.9
2681626,6
1147143,6
1246,10.4
573058,11.6
NA,4.1
1449338,2.7
NA,3.1
525255,8.5
1236520,5.3
1122978,5
500633,6
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
NA,5
105219,5
1266845,4.8
158822,5.4
1410653,12.5
467210,5
NA,4.6
NA,5
742818,4.9
1109412,5.8
1159017,2.4
1033731,5
1211813,5
1673724,4.4
1691903,5.3
1720204,5
1225789,4.8
1076,3.6
203120,5.4
930942,3.4
1688,4
29486,3.5
997350,4.4
1408428,4
53336,4.3
61652,3.8
398578,7.1
89059,3.3
93220,3.3
NA,4
NA,4
NA,5.5
NA,4
NA,4
1354267,4.2
1121025,3.1
NA,4
1388748,4.2
NA,4
1423759,3
NA,4.7
1032488,4.8
1871025,4
388919,3
862967,4.7
767031,2.9
1158601,3
87541,5.9
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
NA,3
764291,3
180332,12.5
590409,3
NA,3
592050,2.2
NA,3
1160091,2.6
1129897,6.6
1297750,5.5
1505727,2.9
1776382,3
1807766,3
1147156,3
1168548,3
284502,1.6
279808,2
387344,1.9
220668,3
1599,2.5
1147128,1.8
873533,2
NA,4.1
NA,8.7
NA,4.6
NA,1.1
883103,1.2
1051646,2.2
680646,1.4
1139219,2
1458469,3.2
1171377,2.5
1042417,2
1245471,2.5
NA,1.4
908338,2
1358411,1.1
357809,2
1304883,2
610130,7.2
NA,2
NA,2
1042878,2
128780,2
883112,6.3
NA,1.4
NA,2.7
525328,1.9
1050201,4.2
596154,2.3
888832,2
663278,2
NA,2.7
NA,2
NA,2
NA,2
NA,2
NA,2
742816,2
1121866,9.3
1078846,2
1413210,2
2731255,1.7
1118059,1.4
1484053,2.2
NA,2
NA,2
1603886,2
1653434,2
1776392,2
1852374,18.7
1871002,2
2681611,2.8
348058,2.7
929814,2
1150869,2
1147157,2.2
233412,1
521097,0.8
697329,1.3
1336236,0.5
93061,1.4
759913,1.2
NA,0.7
NA,0.7
NA,0.7
297352,1
1233171,1
1423721,4.3
525367,1.3
NA,0.6
1120918,1
NA,1.3
675813,1
1195236,0.7
642492,0.9
NA,2.5
NA,7.5
NA,1
NA,1.1
525260,1
NA,1
39495,1
43305,4.8
44251,1
641143,1.5
1302863,1
45658,1
NA,0.8
47917,4.6
500635,1.5
1082705,1
561180,1
1354252,1
649764,1
342108,1.1
469378,1
1265504,0.4
1236960,0.7
NA,0.6
1274722,1.6
NA,1
NA,1
NA,1.8
NA,1
525245,1
112901,1
883077,1
626369,1
445975,236.7
525263,1
883111,1.3
NA,1
185008,1
1122987,1
1122991,1.1
1121947,0.8
688246,1.2
596315,1
NA,1
NA,1
343013,1
875093,5.6
368603,1
1121349,1
417368,1.2
1122979,1
NA,1
NA,1
NA,1.4
NA,1.2
1123279,0.7
1123314,9.1
465721,1
NA,1
NA,1
472695,1
NA,1
862517,1.1
1385512,1
1255705,1.3
1204719,2.4
315749,0.9
591962,0.4
742742,1.1
637971,0.8
1437606,0.5
1437605,0.9
641665,0.8
745365,2.2
938293,1.3
980254,1
NA,0.4
1137280,1
1162717,1
1193713,0.8
1239307,1.1
NA,0.5
1118057,1.5
NA,1
NA,0.4
NA,0.4
NA,1.1
1640685,1.1
1689303,1
1702221,1
1776381,1.1
1852384,4.5
1870984,6.2
221029,1.1
1498227,1.3
1147145,1
432200,1
1147154,1
