"TaxonomyID","read_count"
537011,5030580.86407767
435590,1383610.69246342
411479,882257.992340323
515619,508798.318379791
411903,303195.3
445970,293006.5
367928,282838.666666667
411483,105371.953513357
411461,4526.1
999419,2205.7
435591,7768.64423988575
40520,2092.8
295405,3992.41597176632
1121323,1472.8
536231,4929.0612369338
NA,1282.2
36847,1115.2
246787,705
1871018,704.6
585394,792.857520325203
1123313,805.9
NA,596.8
411474,904.7
796942,457.3
1211819,439.4
537007,618.2
1122984,308.264077669903
3158780,254
511680,190.3
411471,243.8
1871021,235.35
649756,187.29756097561
478749,126.2
28116,124
566550,79.0219512195122
NA,85.4
NA,64.4
1121129,67
717959,71.7
1852362,50.1
NA,42
1796620,39.6
1125702,38
449673,39.6
NA,27.3
947969,28.4
698758,28
1050201,37
1349822,25.1
1035196,24
1720313,50.7
NA,23.9
411463,28.9
431947,25.1
411469,21.3
44008,16.6
1410653,19.4
1123263,18.4
290054,15
796943,15.5
1841868,16.5
604330,11
2897707,13.4
679200,14.1
679935,12
1816678,16.7
NA,11
1720204,11
1653435,11.1
1871035,10.5
NA,13.5
518635,4.6
1841865,8
290052,6.3
1203606,6.2
1256908,5.5
NA,4.8
1033732,8.5
1336236,3.7
1384063,4.1
NA,4.2
292800,4.3
518636,5.1
869209,3
1130798,3.3
888832,3.1
667015,3.5
1776382,5.9
264731,1.9
697329,2
1121865,2.5
767031,2
997352,1.5
NA,2
206672,2.8
663278,1.5
322095,2.1
742733,2.2
NA,2
1122985,1
1458465,1.3
759913,1
1147128,1.6
873513,1.1
35760,2.6
NA,1
626523,1.3
221027,1
470145,1.4
762982,1.1
1445607,1.2
