"TaxonomyID","read_count"
435590,1046670.93719718
537011,849433.578571429
411479,801011.841639883
515619,569183.595
411903,207431.6
28116,348794.863486987
367928,198832.8
1150298,180653.5
300267,168796.8
226186,209405.956312434
449673,147060.078127669
40520,194853.760238095
435591,167675.581000417
411462,126351.13
411469,111606.4
349741,112847
47678,122631.672117194
206672,99929.7
246787,100995.792608636
515620,132640.7
649756,93844.0602380952
295405,110200.304249426
411474,87978.9966666667
411460,98992.2490476191
536231,150955.777619048
411461,74749.165
585394,78983.9571428571
411483,75849.8352380952
717959,65794.1
1550024,64361.5
511680,61512.8
679935,58738.5357268612
709991,51589.5
868129,49455.9
1384063,46431.5366197183
266264,45353
1501391,42747.1
1051074,37556
1121101,38196.6982224464
292800,37012.2654761905
1384484,34887.1
518637,34386.8
471875,30112.7
1304,29973.5
762966,28634.2
626939,27934.9
762982,26443.9875
702459,24717.6
445973,23397.8
411463,22401.9
NA,21551.2
657308,19813.8
518635,19751.8
1069534,19251.3
479437,19105.8
NA,18796.5
999419,18774.6
568816,18162.075
679190,62334.5
592028,17178.7
760570,15972.3
333849,14852.4699530516
198214,14234.1
479436,11293.8
1458465,10630.2
901,10382
NA,7603.7
537007,5762.4
NA,6227.4
NA,6196.9
NA,6105.2
NA,5820.7
334413,3834.8
445972,3588.4
564886,3119.3
NA,2571.9
28141,1389.6
NA,1670.2
518634,2614.6
99287,2288.6
1660368,2250.2
NA,1397
938289,1021.6
1841868,1228.2
927665,1220.2
752555,892.6
1122993,1065.5
NA,1141.7
214092,1059.4
76123,837.1
1236513,1023.8
NA,999
NA,994.5
1852370,1130.4
1776384,1531.9
428127,881.5
NA,888
39480,995.3
NA,863.9
NA,849
1218112,846.4
NA,782.5
NA,771.1
1427517,762.8
NA,761
796942,693.2
68895,738.1
NA,730.7
626522,772.7
NA,705
566550,720.3
NA,642.7
701347,981.2
411467,616
1150423,762.4
NA,613
NA,609
NA,600
NA,597.7
NA,583
1547597,573.2
NA,567
NA,555
NA,542
1445607,542.5
NA,527
NA,521
563769,551.9
1650661,512.9
NA,508
1437610,773.2
NA,486.4
1124655,553.4
1871021,443.6
NA,474
NA,412.7
NA,534.3
NA,452.1
NA,445.7
NA,431.4
NA,427
1410657,417.3
97081,436.5
NA,422
NA,418
NA,418
1121094,416.2
1122986,320.8
626937,377.2
NA,378
NA,371
NA,351.4
NA,358
667120,439.4
NA,349
NA,348
1130798,222
547042,342.9
NA,340
NA,337
NA,333
997894,321.2
NA,331
NA,291.1
NA,325
NA,316
NA,310
1408437,331.5
NA,305
411471,277.9
1447715,304.7
NA,304
1147152,298.3
NA,293
1211819,343.5
NA,288
NA,287
1437607,505.1
525254,230.8
NA,278
478749,354.3
1650663,278.9
1567486,260.3
NA,275
585502,273.6
888743,267.3
1815968,272.5
1121114,262
1033732,259.9
476272,254.7
1871018,237
679200,254.8
1745713,314.3
NA,242
NA,242
NA,237
NA,235
1122988,231.1
36847,229.6
742743,221.1
1121866,153.5
556268,273.5
NA,228.7
NA,216
NA,213
1653435,226.6
NA,210.9
880526,476.4
3158780,205.5
1242245,196.3
NA,202
196242,223.4
1590550,195.8
1907654,192.6
NA,193
411473,346.8
NA,189
NA,188
NA,188
1585974,149.7
1410668,141.9
NA,184
NA,182
1160721,182.1
NA,181
1035839,185.7
272563,183.3
1158614,177.1
NA,185.4
796334,174
938293,178.8
518636,182.3
NA,166
1122949,200.5
299766,164.8
1723382,139.4
1150461,158
1300165,137.7
NA,153
NA,150
NA,148
1121950,148
NA,143
NA,159
NA,135
591001,116.5
NA,134
762211,115.6
431947,114.3
NA,131
1675531,150.1
1050201,81.8
1917878,124.3
334735,126.6
1122973,122.9
1903263,118.5
NA,117
565655,139.5
1236498,115
NA,114
411490,118.2
742817,114.2
NA,113
NA,116.7
365659,109.9
1006000,116.2
1122131,106.8
61647,116.9
NA,104
NA,96.8
NA,102
911023,93.7
1416032,139.2
NA,101.5
NA,101
1122985,109.3
NA,98
NA,96.7
NA,97
226185,95.3
258723,65.7
1437608,114.8
NA,93
NA,97
78344,113.1
NA,93.6
667015,92.4
NA,92.4
NA,86.5
379893,84.7
NA,79.3
1796646,81.2
NA,77
NA,77
441769,63.3
NA,75
NA,73
NA,73
79604,84.5
1349822,71.3
NA,68
1034345,67.7
1410674,67.8
1121333,66.8
1871035,64.8
NA,66
NA,65
NA,65
NA,64.3
1437609,89.3
1871030,64.4
NA,63
768486,61
NA,56.4
NA,58
NA,58
NA,58
1120979,57
NA,63.2
NA,56
NA,54.1
1432052,56.1
82983,54
1423755,51.5
553175,45.5
1044999,53.8
290052,52.6
1122155,61
1769291,50.6
NA,51
1852374,80.8
44008,54.1
NA,48
742733,49.6
1121129,48.7
1121321,42.7
158822,43
2585118,232.6
1297617,47.5
1121925,59.3
NA,45
194948,49.1
1498227,73.9
1147153,39
1121296,54.6
411468,54.2
883112,41.3
553178,58.9
1035196,45.3
NA,76.3
NA,43
208224,44.8
NA,42
1051631,42
NA,41.2
1122228,41
875454,42.9
NA,40
NA,42
2897707,63
NA,38
1203606,37.9
NA,37
1109412,39.9
1944646,37.3
NA,36
NA,39.4
NA,35
414970,37.6
469599,25.7
NA,34
NA,34
NA,34
NA,34
1118056,48.6
1211813,34
35760,33
77635,33.3
NA,33.3
679199,58.1
568814,32.5
NA,32
NA,32
1732063,32
432198,30.2
105219,32.7
NA,31
1235834,34.3
1852362,31.2
344612,30.5
NA,78.9
NA,30
NA,30
1258574,30
525255,27
NA,28.7
NA,29
NA,29
NA,29.2
604330,29.2
29524,28.1
NA,28
742818,27.9
NA,30.7
1122978,24.6
1329411,31
432201,27.4
NA,26
NA,25.7
NA,26
NA,26
NA,35
871963,25.9
NA,16
883114,26.2
NA,25
NA,25
NA,25
1776381,25.5
966,20
NA,25.5
1122979,24.2
1449340,21.2
1134435,24.2
947969,24
NA,24.3
398578,25.3
NA,23
NA,23
1712031,23
997353,23.2
NA,22
1122142,21.8
590409,21.8
NA,20.5
1870997,22.5
698758,21.2
406818,17
1158607,20.7
322095,20.3
1123313,20.2
NA,20
NA,20
NA,20
290054,20
1776382,23.5
1796620,22.5
1655645,19.8
1688,19.9
936054,19.3
997352,16.7
561180,25.2
NA,18
NA,18
1122983,20.6
1870991,18.1
NA,16.2
596154,17
1384589,18.5
1776392,17
1147143,17.4
1121331,25.4
1408428,16
1274722,15
NA,16
NA,16
NA,16.3
1236517,16.1
1673724,16.6
1691903,15.4
1720313,16.5
NA,15
NA,15
NA,15
761804,13.8
10730,14.9
652,13.5
525919,14.7
1302863,16.7
NA,14
NA,14
356829,14
467210,13.9
NA,14
1348253,14.1
1033731,14
1807766,14.1
1524881,15.7
431943,20.3
NA,10.2
NA,13
NA,13
1141661,13.2
1388748,13.3
1871002,13
NA,12.6
1158601,12.2
NA,12.8
NA,12
NA,12
NA,11.8
755172,15.3
482822,17.5
573058,12.1
1423814,11
1069080,10.6
NA,12.8
NA,11.2
1410653,10.7
574650,8.4
NA,11
1297750,11
796943,11
1870984,10
1871022,11.4
1732,10.1
1120918,10.1
1358411,8.8
765909,8.6
1125702,9.7
NA,10
NA,10.3
NA,10
862517,10.8
1236518,10.2
NA,10
1619313,12.2
1649240,10.1
203120,9.7
NA,73.4
82633,9.3
NA,9
NA,9
NA,9
888064,10.8
1236509,11
NA,9
2681626,9
1150869,8.6
220668,8.8
NA,8.2
428126,8
997350,10.2
NA,8.7
908937,8.1
883077,9
1121947,8
NA,8
690567,8
1225786,7.7
NA,8
1640685,7.9
1720204,8
171101,7.5
160490,5.4
1236520,8.2
1139219,7.5
61652,8.2
1216973,8
NA,7
1123075,6.3
1000568,14.5
653733,8
1225789,7.4
343516,7.6
1392005,5.9
1246,6.7
1280692,7.8
NA,6
1139996,7.8
NA,6
1123263,6.1
NA,6
1437603,6
551994,6
NA,6.9
NA,6
1129897,6.5
1118057,7.5
1118062,6.5
1825069,4.5
208435,4.7
1335,7.6
297352,5
NA,5.8
NA,5
1123399,3.1
1354267,5
1122987,5.1
NA,5
NA,5
393921,5
592050,5
1385369,6.4
NA,5.2
1816678,5.1
1917880,5.3
873533,4
999415,6.3
504474,3.1
641143,4.5
1300150,4.4
1158606,4
1316932,8.9
471855,4
112901,4
862515,4.8
NA,4
NA,90.9
NA,2.8
764842,5.4
2731255,4.2
NA,4
1871025,4
2905959,3.7
