Domain,Phylum,Class,Order,Family,Genus,Species,Name,ti,Healthy_stool_100_100_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_50_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_1_noerr,Healthy_stool_10_50_noerr
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. Se63.02b,Microbacterium sp. Se63.02b,3361,3,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. SGAir0570,Microbacterium sp. SGAir0570,3362,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. str. China,Microbacterium sp. str. China,3363,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. TPU 3598,Microbacterium sp. TPU 3598,3364,3,1,2,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. Y-01,Microbacterium sp. Y-01,3365,1,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium testaceum,Microbacterium testaceum,3366,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microcella,Microcella alkaliphila,Microcella alkaliphila,3377,1,2,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microterricola,Microterricola viridarii,Microterricola viridarii,3406,1,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Mycetocola,Mycetocola sp. 449,Mycetocola sp. 449,3459,0,1,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Plantibacter,Plantibacter flavus,Plantibacter flavus,4176,1,2,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Plantibacter,Plantibacter sp. PA-3-X8,Plantibacter sp. PA-3-X8,4177,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Pontimonas,Pontimonas salivibrio,Pontimonas salivibrio,4213,0,1,1,1,3,3,0,3
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Protaetiibacter,Protaetiibacter intestinalis,Protaetiibacter intestinalis,4248,0,0,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter festucae,Rathayibacter festucae,4540,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter iranicus,Rathayibacter iranicus,4541,0,1,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter rathayi,Rathayibacter rathayi,4542,1,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter sp. VKM Ac-2759,Rathayibacter sp. VKM Ac-2759,4543,0,1,1,1,4,2,2,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter sp. VKM Ac-2760,Rathayibacter sp. VKM Ac-2760,4544,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter sp. VKM Ac-2801,Rathayibacter sp. VKM Ac-2801,4545,1,2,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter sp. VKM Ac-2804,Rathayibacter sp. VKM Ac-2804,4546,0,1,0,0,0,1,0,1
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter sp. VKM Ac-2805,Rathayibacter sp. VKM Ac-2805,4547,0,0,1,1,6,1,1,3
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter tanaceti,Rathayibacter tanaceti,4548,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter toxicus,Rathayibacter toxicus,4549,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter tritici,Rathayibacter tritici,4550,1,1,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rhodoluna,Candidatus Rhodoluna planktonica,Candidatus Rhodoluna planktonica,1016,2,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rhodoluna,Rhodoluna lacicola,Rhodoluna lacicola,4627,1,0,0,0,4,2,2,3
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rhodoluna,Rhodoluna limnophila,Rhodoluna limnophila,4628,2,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Salinibacterium,Salinibacterium sp. CGMCC 1.16371,Salinibacterium sp. CGMCC 1.16371,4739,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Salinibacterium,Salinibacterium sp. UTAS2018,Salinibacterium sp. UTAS2018,4740,1,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter alpinus,Arthrobacter alpinus,415,1,1,2,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter citreus,Arthrobacter citreus,416,7,9,42,13,8,20,38,18
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter crystallopoietes,Arthrobacter crystallopoietes,417,2,2,2,2,5,3,2,2
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter dokdonellae,Arthrobacter dokdonellae,418,0,1,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. 24S4-2,Arthrobacter sp. 24S4-2,420,1,0,0,1,1,4,3,1
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. AQ5-05,Arthrobacter sp. AQ5-05,421,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. ERGS1:01,Arthrobacter sp. ERGS1:01,422,2,1,4,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. FB24,Arthrobacter sp. FB24,423,3,1,0,1,1,0,3,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. KBS0702,Arthrobacter sp. KBS0702,424,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. NEB 688,Arthrobacter sp. NEB 688,425,3,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. PAMC 25486,Arthrobacter sp. PAMC 25486,426,3,3,1,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. PAMC25564,Arthrobacter sp. PAMC25564,427,1,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. PGP41,Arthrobacter sp. PGP41,428,1,4,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. QXT-31,Arthrobacter sp. QXT-31,429,1,2,1,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. U41,Arthrobacter sp. U41,430,2,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. UKPF54-2,Arthrobacter sp. UKPF54-2,431,0,1,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. YC-RL1,Arthrobacter sp. YC-RL1,432,6,6,1,4,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. YN,Arthrobacter sp. YN,433,1,1,1,5,5,3,0,2
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Auritidibacter,Auritidibacter sp. NML130574,Auritidibacter sp. NML130574,447,2,2,1,3,1,5,1,2
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter arilaitensis,Glutamicibacter arilaitensis,2466,5,3,2,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter creatinolyticus,Glutamicibacter creatinolyticus,2467,0,2,15,2,2,7,19,6
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter halophytocola,Glutamicibacter halophytocola,2468,2,5,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter mishrai,Glutamicibacter mishrai,2469,1,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria flava,Kocuria flava,2790,1,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria palustris,Kocuria palustris,2791,0,2,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria rosea,Kocuria rosea,2792,0,0,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria sp. KD4,Kocuria sp. KD4,2793,0,0,0,1,0,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria sp. TGY1120_3,Kocuria sp. TGY1120_3,2794,0,0,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria sp. TGY1127_2,Kocuria sp. TGY1127_2,2795,2,1,11,3,1,8,9,7
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria turfanensis,Kocuria turfanensis,2796,1,3,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus,Micrococcus luteus,3379,1,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Neomicrococcus,Neomicrococcus aestuarii,Neomicrococcus aestuarii,3599,0,3,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,Nesterenkonia sp. NBAIMH1,Nesterenkonia sp. NBAIMH1,3608,2,1,0,3,8,2,3,3
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter chlorophenolicus,Pseudarthrobacter chlorophenolicus,4265,2,1,1,2,5,1,1,2
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter equi,Pseudarthrobacter equi,4266,2,5,0,1,12,5,2,2
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter phenanthrenivorans,Pseudarthrobacter phenanthrenivorans,4267,1,2,0,4,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sp. NBSH8,Pseudarthrobacter sp. NBSH8,4268,1,1,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sp. NIBRBAC000502771,Pseudarthrobacter sp. NIBRBAC000502771,4269,1,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sp. YJ56,Pseudarthrobacter sp. YJ56,4270,0,4,20,5,0,5,16,7
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Renibacterium,Renibacterium salmoninarum,Renibacterium salmoninarum,4552,0,0,1,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia aeria,Rothia aeria,4682,2,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia dentocariosa,Rothia dentocariosa,4683,0,0,7,0,4,2,6,2
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,Rothia mucilaginosa,4684,6,2,1,7,4,1,2,4
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia nasimurium,Rothia nasimurium,4685,0,1,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas atrocyanea,Sinomonas atrocyanea,4867,2,2,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium,Cellulosimicrobium cellulans,Cellulosimicrobium cellulans,1106,2,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium,Cellulosimicrobium sp. BI34T,Cellulosimicrobium sp. BI34T,1107,1,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Isoptericola,Isoptericola dokdonensis,Isoptericola dokdonensis,2724,3,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanimicrobium,Xylanimicrobium sp. FW10M-9,Xylanimicrobium sp. FW10M-9,5723,1,0,1,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanimonas,Xylanimonas allomyrinae,Xylanimonas allomyrinae,5724,3,2,3,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanimonas,Xylanimonas cellulosilytica,Xylanimonas cellulosilytica,5725,1,1,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Ruaniaceae,Haloactinobacterium,Haloactinobacterium sp. HY164,Haloactinobacterium sp. HY164,2534,1,0,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Ruaniaceae,Ruania,Ruania sp. HY168,Ruania sp. HY168,4687,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Sanguibacteraceae,Sanguibacter,Sanguibacter keddieii,Sanguibacter keddieii,4764,2,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes derwentensis,Actinoplanes derwentensis,150,3,6,11,8,3,7,17,8
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes friuliensis,Actinoplanes friuliensis,151,3,2,0,2,2,2,0,3
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes missouriensis,Actinoplanes missouriensis,152,0,0,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. N902-109,Actinoplanes sp. N902-109,153,1,2,13,2,0,18,11,6
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. OR16,Actinoplanes sp. OR16,154,2,3,4,1,1,1,2,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes teichomyceticus,Actinoplanes teichomyceticus,155,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora aurantiaca,Micromonospora aurantiaca,3384,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora auratinigra,Micromonospora auratinigra,3385,2,1,3,4,0,3,3,2
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora carbonacea,Micromonospora carbonacea,3386,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora chokoriensis,Micromonospora chokoriensis,3387,2,2,2,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora coriariae,Micromonospora coriariae,3388,4,0,2,0,4,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora coxensis,Micromonospora coxensis,3389,0,2,0,2,3,1,2,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinaurantiaca,Micromonospora echinaurantiaca,3390,1,3,16,2,1,5,21,8
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinofusca,Micromonospora echinofusca,3391,0,0,0,1,0,1,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinospora,Micromonospora echinospora,3392,0,2,2,5,1,2,2,1
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora krabiensis,Micromonospora krabiensis,3393,1,1,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora narathiwatensis,Micromonospora narathiwatensis,3394,1,1,0,4,0,0,1,1
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora purpureochromogenes,Micromonospora purpureochromogenes,3395,1,0,2,3,5,2,3,2
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora rifamycinica,Micromonospora rifamycinica,3396,0,1,0,2,3,0,2,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora siamensis,Micromonospora siamensis,3397,3,0,0,1,2,3,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. 28ISP2-46,Micromonospora sp. 28ISP2-46,3398,3,2,9,2,3,8,11,5
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. HM134,Micromonospora sp. HM134,3399,1,1,1,0,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. WMMC415,Micromonospora sp. WMMC415,3400,1,0,1,2,2,2,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora terminaliae,Micromonospora terminaliae,3401,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora tulbaghiae,Micromonospora tulbaghiae,3402,1,1,0,2,1,1,0,3
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora viridifaciens,Micromonospora viridifaciens,3403,2,0,2,0,1,0,1,1
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora zamorensis,Micromonospora zamorensis,3404,1,1,0,1,1,3,2,1
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Phytohabitans,Phytohabitans flavus,Phytohabitans flavus,4102,1,1,1,3,4,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Phytohabitans,Phytohabitans suffuscus,Phytohabitans suffuscus,4103,1,3,0,2,9,3,2,1
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Plantactinospora,Plantactinospora sp. BC1,Plantactinospora sp. BC1,4174,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Plantactinospora,Plantactinospora sp. KBS50,Plantactinospora sp. KBS50,4175,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora,Salinispora arenicola,Salinispora arenicola,4750,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora,Salinispora tropica,Salinispora tropica,4751,0,0,0,2,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Verrucosispora,Verrucosispora maris,Verrucosispora maris,5590,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Verrucosispora,Verrucosispora sp. NA02020,Verrucosispora sp. NA02020,5591,1,1,1,1,4,1,2,3
Bacteria,Actinobacteria,Actinobacteria,Nakamurellales,Nakamurellaceae,Nakamurella,Nakamurella multipartita,Nakamurella multipartita,3548,1,1,11,4,4,15,10,5
Bacteria,Actinobacteria,Actinobacteria,Nakamurellales,Nakamurellaceae,Nakamurella,Nakamurella panacisegetis,Nakamurella panacisegetis,3549,2,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Nakamurellales,Nakamurellaceae,Nakamurella,Nakamurella sp. s14-144,Nakamurella sp. s14-144,3550,3,1,0,1,4,1,1,1
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium choanae,Aeromicrobium choanae,174,3,3,3,2,10,3,3,4
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium erythreum,Aeromicrobium erythreum,175,1,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium marinum,Aeromicrobium marinum,176,0,0,0,3,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp. 592,Aeromicrobium sp. 592,177,0,2,0,0,0,0,0,1
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp. A1-2,Aeromicrobium sp. A1-2,178,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp. MF47,Aeromicrobium sp. MF47,179,0,1,1,1,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Friedmanniella,Friedmanniella luteola,Friedmanniella luteola,1997,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Friedmanniella,Friedmanniella sagamiharensis,Friedmanniella sagamiharensis,1998,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,Kribbella flavida,Kribbella flavida,2815,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,Kribbella qitaiheensis,Kribbella qitaiheensis,2816,4,1,0,3,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,Marmoricola scoriae,Marmoricola scoriae,3149,0,1,2,0,4,4,0,2
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Micropruina,Micropruina glycogenica,Micropruina glycogenica,3405,2,0,1,1,2,2,3,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Mumia,Mumia sp. ZJ1417,Mumia sp. ZJ1417,3450,0,1,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides baekrokdamisoli,Nocardioides baekrokdamisoli,3662,1,3,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides dokdonensis,Nocardioides dokdonensis,3663,1,0,1,1,3,5,1,1
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides euryhalodurans,Nocardioides euryhalodurans,3664,2,0,1,0,5,2,1,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides humi,Nocardioides humi,3665,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides marinisabuli,Nocardioides marinisabuli,3666,2,0,0,1,2,2,1,1
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. 603,Nocardioides sp. 603,3667,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. 78,Nocardioides sp. 78,3668,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. CF8,Nocardioides sp. CF8,3669,2,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. dk884,Nocardioides sp. dk884,3670,1,0,1,1,2,2,1,1
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. HDW12A,Nocardioides sp. HDW12A,3671,1,2,3,2,4,4,0,1
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. HDW12B,Nocardioides sp. HDW12B,3672,1,0,0,1,0,0,1,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. HY056,Nocardioides sp. HY056,3673,1,5,13,4,6,9,12,5
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. JS614,Nocardioides sp. JS614,3674,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. KUDC 5002,Nocardioides sp. KUDC 5002,3675,3,1,5,5,24,9,8,8
