"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","healthy_stool_10_1","healthy_stool_10_10","healthy_stool_10_100","healthy_stool_10_50","healthy_stool_100_1","healthy_stool_100_10","healthy_stool_100_100","healthy_stool_100_50"
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae","Bacteroides caccae",68,0,0,0,0,6856.82839919423,21322.5328545549,22365.1737546632,12674.7020283976
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus","Bacteroides cellulosilyticus",69,59.4384615384615,136.9,240.825892857143,80,5673.90638319585,15580.9468944099,25133.0666666667,11621.8168614572
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecichinchillae","Bacteroides faecichinchillae",70,0,43.2,0,22,56.2,159.6,200.9,92.6
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fluxus","Bacteroides fluxus",71,0,0,0,0,0,147.8,271.1,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Bacteroides fragilis",72,169.159615384615,247.976086956522,1865.62775996013,103.229039548023,7980.18828345802,22995.9463250518,29577.6967210355,10367.2768615587
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ihuae","Bacteroides ihuae",73,1,7,10,2,1.1,2,2,1
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides luti","Bacteroides luti",74,0,0,0,0,0,22,2,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides nordii","Bacteroides nordii",75,7.7,0,20.3,0,0,0,0,0
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Bacteroides ovatus",76,14,22,40.1,15,18197.6481248694,47065.6879270186,35357.3842402367,30509.2879352411
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides reticulotermitis","Bacteroides reticulotermitis",77,0,0,0,0,0,100.2,84.1,89.7
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salyersiae","Bacteroides salyersiae",78,0,0,0,0,1508.55319148936,2718.47916666667,15084.5,3627.40476190476
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Bacteroides stercoris",79,5,0,0,0,9381.95886524823,29525,15500.925,17993.9
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","Bacteroides thetaiotaomicron",80,0,0,0,0,12023.8806855273,27031.4289078675,37212.9003774981,28989.6375465454
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides uniformis",81,88594.7483100233,176742.70966298,137780.181060623,170825.582878788,53977.165972948,43009.7609989648,26647.8076904232,66225.7519864018
NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Bariatricus","Bariatricus massiliensis","Bariatricus massiliensis",82,0,0,3.3,0,2,30,97.6,14.5
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella viscericola","Barnesiella viscericola",83,0,0,0,0,1,4,6.7,6.2
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Beduini","Beduini massiliensis","Beduini massiliensis",84,0,0,0,0,0,0,0,13.6
NA,"Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Bibersteinia","Bibersteinia trehalosi","Bibersteinia trehalosi",85,0,0,0,0,0,4.2,0,4.7
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium adolescentis",86,28336,42499.5571428571,60415.15,25554.6714285714,12348.1111111111,11427.7,6641,19882.2
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium aesculapii","Bifidobacterium aesculapii",87,0,0,0,0,3.2,4.6,3.5,4.1
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium angulatum","Bifidobacterium angulatum",88,0,0,0,1,536.2,1394.5,5935.9,2093
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium biavatii","Bifidobacterium biavatii",89,0,0,0,0,1.5,14,29.2,8.1
NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium bifidum","Bifidobacterium bifidum",90,0,0,0,0,1611.07777777778,4045.6,5857.1,2565
