"","MCC"
"abundance_cols.healthy_stool_10_1",0.0118688962735863
"abundance_cols.healthy_stool_10_10",0.0127409282106167
"abundance_cols.healthy_stool_10_100",0.0127621219818965
"abundance_cols.healthy_stool_10_50",0.0127479924536195
"abundance_cols.healthy_stool_100_1",0.0312559546893312
"abundance_cols.healthy_stool_100_10",0.0332117845502777
"abundance_cols.healthy_stool_100_100",0.0377433395270283
"abundance_cols.healthy_stool_100_50",0.0344229521480548
