"","MCC"
"abundance_cols.healthy_stool_10_1_noerr",0.0185643068351687
"abundance_cols.healthy_stool_10_10_noerr",0.0182484071581548
"abundance_cols.healthy_stool_10_100_noerr",0.0182413754151558
"abundance_cols.healthy_stool_10_50_noerr",0.0182554392535946
"abundance_cols.healthy_stool_100_1_noerr",0.0481524287652695
"abundance_cols.healthy_stool_100_10_noerr",0.0512795301540111
"abundance_cols.healthy_stool_100_100_noerr",0.0541581230991584
"abundance_cols.healthy_stool_100_50_noerr",0.0540401617101422
