"","TPR","FPR"
"abundance_cols.healthy_stool_10_1_noerr",0.122244488977956,0.00179786200194363
"abundance_cols.healthy_stool_10_10_noerr",0.120240480961924,0.0018463631504786
"abundance_cols.healthy_stool_10_100_noerr",0.120240480961924,0.00189485958604606
"abundance_cols.healthy_stool_10_50_noerr",0.120240480961924,0.00179786200194363
"abundance_cols.healthy_stool_100_1_noerr",0.322645290581162,0.0117856455647489
"abundance_cols.healthy_stool_100_10_noerr",0.344689378757515,0.0140148788096952
"abundance_cols.healthy_stool_100_100_noerr",0.364729458917836,0.015809897954295
"abundance_cols.healthy_stool_100_50_noerr",0.362725450901804,0.0142987380643923
