"","TPR","FPR"
"abundance_cols.healthy_stool_10_1",0.112224448897796,0.00178951441284581
"abundance_cols.healthy_stool_10_10",0.120240480961924,0.00159636222910217
"abundance_cols.healthy_stool_10_100",0.118236472945892,0.00178951441284581
"abundance_cols.healthy_stool_10_50",0.11623246492986,0.00193432951303255
"abundance_cols.healthy_stool_100_1",0.268537074148297,0.00659414709279938
"abundance_cols.healthy_stool_100_10",0.290581162324649,0.00864594841250781
"abundance_cols.healthy_stool_100_100",0.312625250501002,0.0104046797084772
"abundance_cols.healthy_stool_100_50",0.292585170340681,0.00864594841250781
