"","abundance_cols.healthy_stool_10_1","abundance_cols.healthy_stool_10_10","abundance_cols.healthy_stool_10_100","abundance_cols.healthy_stool_10_50","abundance_cols.healthy_stool_100_1","abundance_cols.healthy_stool_100_10","abundance_cols.healthy_stool_100_100","abundance_cols.healthy_stool_100_50"
"RRMSE",1413.06514907363,1043.43550077579,963.251984106702,1118.42177621406,1552.12807295219,479.187932467335,376.466737441191,600.689762073325
"AVGRE",148.290616983862,147.863428454833,184.449898549627,233.47996217441,95.4780714047629,96.9220351447567,97.5860282385214,98.3525343373638
"NRMSE",17963.2262551505,17411.7831724018,17056.1410054088,17109.2502402691,15359.0566699683,14205.2442665335,13035.759552812,13977.5530637239
